AMP1+CPR1+STR1+ERY1+DOX1,AMP1+CPR1+DOX1+ERY1,AMP+CPR+DOX+ERY,1.7363,0.63602,Antagonistic Suppression
AMP1+CPR1+STR1+ERY2+DOX1,AMP1+CPR1+DOX1+ERY2,AMP+CPR+DOX+ERY,0.50223,0.82748,Antagonistic
AMP1+CPR1+STR1+ERY3+DOX1,AMP1+CPR1+DOX1+ERY3,AMP+CPR+DOX+ERY,0.67231,0.80303,Antagonistic
AMP1+FOX1+FUS1+CPR1+DOX1,AMP1+CPR1+DOX1+FOX1,AMP+CPR+DOX+FOX,0.2208,0.64529,Additive
AMP1+FOX2+FUS1+CPR1+DOX1,AMP1+CPR1+DOX1+FOX2,AMP+CPR+DOX+FOX,-0.15655,0.61148,Additive
AMP1+FOX3+FUS1+CPR1+DOX1,AMP1+CPR1+DOX1+FOX3,AMP+CPR+DOX+FOX,-0.22432,0.65234,Additive
AMP1+FOX1+FUS1+CPR1+DOX1,AMP1+CPR1+DOX1+FUS1,AMP+CPR+DOX+FUS,-0.44338,0.42372,Additive
AMP1+FOX1+FUS2+CPR1+DOX1,AMP1+CPR1+DOX1+FUS2,AMP+CPR+DOX+FUS,1.4793,0.88673,Antagonistic Suppression
AMP1+FOX1+FUS3+CPR1+DOX1,AMP1+CPR1+DOX1+FUS3,AMP+CPR+DOX+FUS,9.4968,0.99531,Antagonistic Suppression
AMP1+CPR1+STR1+FUS1+DOX1,AMP1+CPR1+DOX1+STR1,AMP+CPR+DOX+STR,12.6588,0.74821,Antagonistic Suppression
AMP1+CPR1+STR2+ERY1+DOX1,AMP1+CPR1+DOX1+STR2,AMP+CPR+DOX+STR,-0.14903,0.82289,Additive
AMP1+CPR1+STR3+ERY1+DOX1,AMP1+CPR1+DOX1+STR3,AMP+CPR+DOX+STR,0.15884,0.60232,Additive
AMP1+CPR1+FUS1+DOX1+TMP1,AMP1+CPR1+DOX1+TMP1,AMP+CPR+DOX+TMP,0.49236,0.8593,Additive
AMP1+CPR1+STR1+DOX1+TMP2,AMP1+CPR1+DOX1+TMP2,AMP+CPR+DOX+TMP,2.6534,0.86241,Antagonistic Suppression
AMP1+CPR1+STR1+DOX1+TMP3,AMP1+CPR1+DOX1+TMP3,AMP+CPR+DOX+TMP,1.0899,0.74333,Antagonistic
AMP1+CPR1+STR1+ERY1+DOX2,AMP1+CPR1+DOX2+ERY1,AMP+CPR+DOX+ERY,2.1909,0.79993,Antagonistic Suppression
AMP1+CPR1+STR1+ERY2+DOX2,AMP1+CPR1+DOX2+ERY2,AMP+CPR+DOX+ERY,0.085455,0.82236,Additive
