AMP1+CPR1+STR1+ERY1+DOX1,AMP1+CPR1+DOX1+ERY1,AMP+CPR+DOX+ERY,1.284,0.63602,Antagonistic
AMP1+CPR1+STR1+ERY2+DOX1,AMP1+CPR1+DOX1+ERY2,AMP+CPR+DOX+ERY,1.5828,0.82748,Antagonistic Suppression
AMP1+CPR1+STR1+ERY3+DOX1,AMP1+CPR1+DOX1+ERY3,AMP+CPR+DOX+ERY,1.229,0.80303,Antagonistic
AMP1+FOX1+FUS1+CPR1+DOX1,AMP1+CPR1+DOX1+FOX1,AMP+CPR+DOX+FOX,0.21351,0.64529,Additive
AMP1+FOX2+FUS1+CPR1+DOX1,AMP1+CPR1+DOX1+FOX2,AMP+CPR+DOX+FOX,0.1493,0.61148,Additive
AMP1+FOX3+FUS1+CPR1+DOX1,AMP1+CPR1+DOX1+FOX3,AMP+CPR+DOX+FOX,-0.14909,0.65234,Additive
AMP1+CPR1+ERY1+FUS1+DOX1,AMP1+CPR1+DOX1+FUS1,AMP+CPR+DOX+FUS,-0.45456,0.37629,Additive
AMP1+FOX1+FUS2+CPR1+DOX1,AMP1+CPR1+DOX1+FUS2,AMP+CPR+DOX+FUS,1.8032,0.88673,Antagonistic Suppression
AMP1+FOX1+FUS3+CPR1+DOX1,AMP1+CPR1+DOX1+FUS3,AMP+CPR+DOX+FUS,3.5119,0.99531,Antagonistic Suppression
AMP1+CPR1+STR1+DOX1+TMP1,AMP1+CPR1+DOX1+STR1,AMP+CPR+DOX+STR,-0.23821,0.74254,Additive
AMP1+CPR1+STR2+DOX1+TMP1,AMP1+CPR1+DOX1+STR2,AMP+CPR+DOX+STR,0.22127,0.6005,Additive
AMP1+CPR1+STR3+ERY1+DOX1,AMP1+CPR1+DOX1+STR3,AMP+CPR+DOX+STR,0.09477,0.60232,Additive
AMP1+CPR1+FUS1+DOX1+TMP1,AMP1+CPR1+DOX1+TMP1,AMP+CPR+DOX+TMP,2.621,0.8593,Antagonistic Suppression
AMP1+CPR1+STR1+DOX1+TMP2,AMP1+CPR1+DOX1+TMP2,AMP+CPR+DOX+TMP,2.4519,0.86241,Antagonistic Suppression
AMP1+CPR1+STR1+DOX1+TMP3,AMP1+CPR1+DOX1+TMP3,AMP+CPR+DOX+TMP,1.5806,0.74333,Antagonistic Suppression
AMP1+CPR1+STR1+ERY1+DOX2,AMP1+CPR1+DOX2+ERY1,AMP+CPR+DOX+ERY,0.48334,0.79993,Additive
AMP1+CPR1+STR1+ERY2+DOX2,AMP1+CPR1+DOX2+ERY2,AMP+CPR+DOX+ERY,2.0778,0.82236,Antagonistic Suppression
AMP1+CPR1+STR1+ERY3+DOX2,AMP1+CPR1+DOX2+ERY3,AMP+CPR+DOX+ERY,0.17686,0.75427,Additive
AMP1+FOX1+FUS1+CPR1+DOX2,AMP1+CPR1+DOX2+FOX1,AMP+CPR+DOX+FOX,-0.05043,0.68627,Additive
AMP1+FOX2+FUS1+CPR1+DOX2,AMP1+CPR1+DOX2+FOX2,AMP+CPR+DOX+FOX,2.0194,0.74762,Antagonistic Suppression
AMP1+FOX3+FUS1+CPR1+DOX2,AMP1+CPR1+DOX2+FOX3,AMP+CPR+DOX+FOX,1.0548,0.64808,Antagonistic
AMP1+CPR1+ERY1+FUS1+DOX2,AMP1+CPR1+DOX2+FUS1,AMP+CPR+DOX+FUS,-0.10387,0.70158,Additive
AMP1+FOX1+FUS2+CPR1+DOX2,AMP1+CPR1+DOX2+FUS2,AMP+CPR+DOX+FUS,1.2662,0.85199,Antagonistic
AMP1+FOX1+FUS3+CPR1+DOX2,AMP1+CPR1+DOX2+FUS3,AMP+CPR+DOX+FUS,1.8017,0.87981,Antagonistic Suppression
AMP1+CPR1+STR1+DOX2+TMP1,AMP1+CPR1+DOX2+STR1,AMP+CPR+DOX+STR,1.264,0.76762,Antagonistic
AMP1+CPR1+STR2+DOX2+TMP1,AMP1+CPR1+DOX2+STR2,AMP+CPR+DOX+STR,0.44295,0.66222,Additive
AMP1+CPR1+STR3+ERY1+DOX2,AMP1+CPR1+DOX2+STR3,AMP+CPR+DOX+STR,0.17818,0.65577,Additive
AMP1+CPR1+FUS1+DOX2+TMP1,AMP1+CPR1+DOX2+TMP1,AMP+CPR+DOX+TMP,0.95613,0.81971,Antagonistic
AMP1+CPR1+FUS1+DOX2+TMP2,AMP1+CPR1+DOX2+TMP2,AMP+CPR+DOX+TMP,0.38249,0.6064,Additive
AMP1+CPR1+FUS1+DOX2+TMP3,AMP1+CPR1+DOX2+TMP3,AMP+CPR+DOX+TMP,0.6544,0.64695,Antagonistic
AMP1+CPR1+STR1+ERY1+DOX3,AMP1+CPR1+DOX3+ERY1,AMP+CPR+DOX+ERY,2.6147,0.89395,Antagonistic Suppression
AMP1+CPR1+STR1+ERY2+DOX3,AMP1+CPR1+DOX3+ERY2,AMP+CPR+DOX+ERY,0.20569,0.75878,Additive
AMP1+CPR1+STR1+ERY3+DOX3,AMP1+CPR1+DOX3+ERY3,AMP+CPR+DOX+ERY,0.23481,0.70991,Additive
AMP1+FOX1+FUS1+CPR1+DOX3,AMP1+CPR1+DOX3+FOX1,AMP+CPR+DOX+FOX,-0.19866,0.592,Additive
AMP1+FOX2+FUS1+CPR1+DOX3,AMP1+CPR1+DOX3+FOX2,AMP+CPR+DOX+FOX,1.1484,0.67777,Antagonistic
AMP1+FOX3+FUS1+CPR1+DOX3,AMP1+CPR1+DOX3+FOX3,AMP+CPR+DOX+FOX,0.43725,0.66676,Additive
AMP1+CPR1+ERY1+FUS1+DOX3,AMP1+CPR1+DOX3+FUS1,AMP+CPR+DOX+FUS,0.56132,0.64699,Antagonistic
AMP1+FOX1+FUS2+CPR1+DOX3,AMP1+CPR1+DOX3+FUS2,AMP+CPR+DOX+FUS,1.8171,0.74447,Antagonistic Suppression
AMP1+FOX1+FUS3+CPR1+DOX3,AMP1+CPR1+DOX3+FUS3,AMP+CPR+DOX+FUS,1.0575,0.83319,Antagonistic
AMP1+CPR1+STR1+DOX3+TMP1,AMP1+CPR1+DOX3+STR1,AMP+CPR+DOX+STR,-0.35808,0.16264,Additive
AMP1+CPR1+STR2+DOX3+TMP1,AMP1+CPR1+DOX3+STR2,AMP+CPR+DOX+STR,1.673,0.54072,Antagonistic Suppression
AMP1+CPR1+STR3+ERY1+DOX3,AMP1+CPR1+DOX3+STR3,AMP+CPR+DOX+STR,1.0655,0.56705,Antagonistic
AMP1+CPR1+FUS1+DOX3+TMP1,AMP1+CPR1+DOX3+TMP1,AMP+CPR+DOX+TMP,0.89893,0.60696,Antagonistic
AMP1+CPR1+FUS1+DOX3+TMP2,AMP1+CPR1+DOX3+TMP2,AMP+CPR+DOX+TMP,1.4089,0.6723,Antagonistic Suppression
AMP1+CPR1+STR1+DOX3+TMP3,AMP1+CPR1+DOX3+TMP3,AMP+CPR+DOX+TMP,3.3621,0.87639,Antagonistic Suppression
AMP1+FOX1+ERY1+CPR1+TMP1,AMP1+CPR1+ERY1+FOX1,AMP+CPR+ERY+FOX,-0.25149,0.68502,Additive
AMP1+FOX2+ERY1+CPR1+TMP1,AMP1+CPR1+ERY1+FOX2,AMP+CPR+ERY+FOX,-0.1456,0.79767,Additive
AMP1+FOX3+ERY1+CPR1+TMP1,AMP1+CPR1+ERY1+FOX3,AMP+CPR+ERY+FOX,-0.04917,0.81626,Additive
AMP1+CPR1+ERY1+FUS1+TMP1,AMP1+CPR1+ERY1+FUS1,AMP+CPR+ERY+FUS,0.196,0.55311,Additive
AMP1+ERY1+STR1+CPR1+FUS2,AMP1+CPR1+ERY1+FUS2,AMP+CPR+ERY+FUS,-0.4123,0.51814,Additive
AMP1+FOX1+FUS3+CPR1+ERY1,AMP1+CPR1+ERY1+FUS3,AMP+CPR+ERY+FUS,2.2061,0.81464,Antagonistic Suppression
AMP1+CPR1+STR1+ERY1+TMP1,AMP1+CPR1+ERY1+STR1,AMP+CPR+ERY+STR,-0.16336,0.73131,Additive
AMP1+CPR1+STR2+ERY1+DOX1,AMP1+CPR1+ERY1+STR2,AMP+CPR+ERY+STR,0.84885,0.67786,Antagonistic
AMP1+FOX1+STR3+CPR1+ERY1,AMP1+CPR1+ERY1+STR3,AMP+CPR+ERY+STR,-0.11879,0.56565,Additive
AMP1+FOX1+ERY1+CPR1+TMP1,AMP1+CPR1+ERY1+TMP1,AMP+CPR+ERY+TMP,1.7055,0.91649,Antagonistic Suppression
AMP1+FOX1+ERY1+CPR1+TMP2,AMP1+CPR1+ERY1+TMP2,AMP+CPR+ERY+TMP,2.4396,0.93977,Antagonistic Suppression
AMP1+FOX1+ERY1+CPR1+TMP3,AMP1+CPR1+ERY1+TMP3,AMP+CPR+ERY+TMP,3.29,0.92006,Antagonistic Suppression
AMP1+FOX1+ERY2+CPR1+TMP1,AMP1+CPR1+ERY2+FOX1,AMP+CPR+ERY+FOX,-0.25581,0.64332,Additive
AMP1+FOX2+ERY2+CPR1+TMP1,AMP1+CPR1+ERY2+FOX2,AMP+CPR+ERY+FOX,-0.28385,0.66449,Additive
AMP1+FOX3+STR1+CPR1+ERY2,AMP1+CPR1+ERY2+FOX3,AMP+CPR+ERY+FOX,-0.14031,0.77792,Additive
AMP1+CPR1+ERY2+FUS1+TMP1,AMP1+CPR1+ERY2+FUS1,AMP+CPR+ERY+FUS,4.6585,0.73124,Antagonistic Suppression
AMP1+ERY2+STR1+CPR1+FUS2,AMP1+CPR1+ERY2+FUS2,AMP+CPR+ERY+FUS,-0.25892,0.68719,Additive
AMP1+ERY2+STR1+CPR1+FUS3,AMP1+CPR1+ERY2+FUS3,AMP+CPR+ERY+FUS,1.493,0.68365,Antagonistic Suppression
AMP1+ERY2+STR1+CPR1+FUS1,AMP1+CPR1+ERY2+STR1,AMP+CPR+ERY+STR,0.27539,0.66681,Additive
AMP1+ERY2+STR2+CPR1+FUS1,AMP1+CPR1+ERY2+STR2,AMP+CPR+ERY+STR,-0.27466,0.61175,Additive
AMP1+CPR1+STR3+ERY2+DOX1,AMP1+CPR1+ERY2+STR3,AMP+CPR+ERY+STR,-0.36215,0.42847,Additive
AMP1+CPR1+STR1+ERY2+TMP1,AMP1+CPR1+ERY2+TMP1,AMP+CPR+ERY+TMP,3.0064,0.88637,Antagonistic Suppression
AMP1+CPR1+ERY2+DOX1+TMP2,AMP1+CPR1+ERY2+TMP2,AMP+CPR+ERY+TMP,2.9426,0.93743,Antagonistic Suppression
AMP1+CPR1+ERY2+DOX1+TMP3,AMP1+CPR1+ERY2+TMP3,AMP+CPR+ERY+TMP,4.0247,0.9036,Antagonistic Suppression
AMP1+FOX1+ERY3+CPR1+TMP1,AMP1+CPR1+ERY3+FOX1,AMP+CPR+ERY+FOX,-0.15011,0.77499,Additive
AMP1+FOX2+ERY3+CPR1+TMP1,AMP1+CPR1+ERY3+FOX2,AMP+CPR+ERY+FOX,-0.10293,0.76316,Additive
AMP1+FOX3+STR1+CPR1+ERY3,AMP1+CPR1+ERY3+FOX3,AMP+CPR+ERY+FOX,0.090515,0.80156,Additive
AMP1+CPR1+ERY3+FUS1+TMP1,AMP1+CPR1+ERY3+FUS1,AMP+CPR+ERY+FUS,4.35,0.63806,Antagonistic Suppression
AMP1+CPR1+ERY3+FUS2+DOX1,AMP1+CPR1+ERY3+FUS2,AMP+CPR+ERY+FUS,-0.25202,0.61206,Additive
AMP1+ERY3+STR1+CPR1+FUS3,AMP1+CPR1+ERY3+FUS3,AMP+CPR+ERY+FUS,-0.36752,0.57402,Additive
AMP1+ERY3+STR1+CPR1+FUS1,AMP1+CPR1+ERY3+STR1,AMP+CPR+ERY+STR,4.9833,0.60915,Antagonistic Suppression
AMP1+ERY3+STR2+CPR1+FUS1,AMP1+CPR1+ERY3+STR2,AMP+CPR+ERY+STR,1.4098,0.60587,Antagonistic Suppression
AMP1+CPR1+STR3+ERY3+DOX1,AMP1+CPR1+ERY3+STR3,AMP+CPR+ERY+STR,-0.48197,0.41083,Additive
AMP1+CPR1+STR1+ERY3+TMP1,AMP1+CPR1+ERY3+TMP1,AMP+CPR+ERY+TMP,2.8463,0.93256,Antagonistic Suppression
AMP1+CPR1+STR1+ERY3+TMP2,AMP1+CPR1+ERY3+TMP2,AMP+CPR+ERY+TMP,2.2424,0.94649,Antagonistic Suppression
AMP1+FOX1+ERY3+CPR1+TMP3,AMP1+CPR1+ERY3+TMP3,AMP+CPR+ERY+TMP,3.4066,0.87514,Antagonistic Suppression
AMP1+FOX1+FUS1+CPR1+DOX1,AMP1+CPR1+FOX1+FUS1,AMP+CPR+FOX+FUS,-0.58539,0.37782,Synergy
AMP1+FOX1+FUS2+CPR1+DOX1,AMP1+CPR1+FOX1+FUS2,AMP+CPR+FOX+FUS,-0.40176,0.40958,Additive
AMP1+FOX1+STR1+CPR1+FUS3,AMP1+CPR1+FOX1+FUS3,AMP+CPR+FOX+FUS,-0.31191,0.50493,Additive
AMP1+FOX1+STR1+CPR1+ERY1,AMP1+CPR1+FOX1+STR1,AMP+CPR+FOX+STR,-0.58837,0.32277,Synergy
AMP1+FOX1+STR2+CPR1+TMP1,AMP1+CPR1+FOX1+STR2,AMP+CPR+FOX+STR,-0.41078,0.49149,Additive
AMP1+FOX1+STR3+CPR1+TMP1,AMP1+CPR1+FOX1+STR3,AMP+CPR+FOX+STR,-0.34523,0.53411,Additive
AMP1+FOX1+STR1+CPR1+TMP1,AMP1+CPR1+FOX1+TMP1,AMP+CPR+FOX+TMP,0.55767,0.78672,Antagonistic
AMP1+FOX1+STR1+CPR1+TMP2,AMP1+CPR1+FOX1+TMP2,AMP+CPR+FOX+TMP,0.2788,0.75708,Additive
AMP1+FOX1+STR1+CPR1+TMP3,AMP1+CPR1+FOX1+TMP3,AMP+CPR+FOX+TMP,0.78932,0.74177,Antagonistic
AMP1+FOX2+FUS1+CPR1+DOX1,AMP1+CPR1+FOX2+FUS1,AMP+CPR+FOX+FUS,-0.71108,0.23868,Synergy
AMP1+FOX2+FUS2+CPR1+DOX1,AMP1+CPR1+FOX2+FUS2,AMP+CPR+FOX+FUS,-0.3828,0.4585,Additive
