AMP1+CPR1+ERY1+DOX1+TMP1,AMP1+CPR1+DOX1+ERY1+TMP1,AMP+CPR+DOX+ERY+TMP,1.8309,1,Antagonistic Suppression
AMP1+CPR1+ERY1+DOX1+TMP2,AMP1+CPR1+DOX1+ERY1+TMP2,AMP+CPR+DOX+ERY+TMP,1.6074,0.98208,Antagonistic Suppression
AMP1+CPR1+ERY1+DOX1+TMP3,AMP1+CPR1+DOX1+ERY1+TMP3,AMP+CPR+DOX+ERY+TMP,1.1661,0.90334,Antagonistic
AMP1+CPR1+ERY1+DOX2+TMP1,AMP1+CPR1+DOX2+ERY1+TMP1,AMP+CPR+DOX+ERY+TMP,1,0.88161,Antagonistic
AMP1+CPR1+ERY1+DOX2+TMP2,AMP1+CPR1+DOX2+ERY1+TMP2,AMP+CPR+DOX+ERY+TMP,0.77599,0.84616,Antagonistic
AMP1+CPR1+ERY1+DOX2+TMP3,AMP1+CPR1+DOX2+ERY1+TMP3,AMP+CPR+DOX+ERY+TMP,1.8396,0.98514,Antagonistic Suppression
AMP1+CPR1+ERY1+DOX3+TMP1,AMP1+CPR1+DOX3+ERY1+TMP1,AMP+CPR+DOX+ERY+TMP,0.95354,0.8756,Antagonistic
AMP1+CPR1+ERY1+DOX3+TMP2,AMP1+CPR1+DOX3+ERY1+TMP2,AMP+CPR+DOX+ERY+TMP,1.7735,0.9997,Antagonistic Suppression
AMP1+CPR1+ERY1+DOX3+TMP3,AMP1+CPR1+DOX3+ERY1+TMP3,AMP+CPR+DOX+ERY+TMP,1.8475,0.98119,Antagonistic Suppression
AMP1+CPR1+ERY2+DOX1+TMP1,AMP1+CPR1+DOX1+ERY2+TMP1,AMP+CPR+DOX+ERY+TMP,3.2594,1,Antagonistic Suppression
AMP1+CPR1+ERY2+DOX1+TMP2,AMP1+CPR1+DOX1+ERY2+TMP2,AMP+CPR+DOX+ERY+TMP,2.5065,1,Antagonistic Suppression
AMP1+CPR1+ERY2+DOX1+TMP3,AMP1+CPR1+DOX1+ERY2+TMP3,AMP+CPR+DOX+ERY+TMP,1.8857,0.91748,Antagonistic Suppression
AMP1+CPR1+ERY2+DOX2+TMP1,AMP1+CPR1+DOX2+ERY2+TMP1,AMP+CPR+DOX+ERY+TMP,0.30991,0.85346,Additive
AMP1+CPR1+ERY2+DOX2+TMP2,AMP1+CPR1+DOX2+ERY2+TMP2,AMP+CPR+DOX+ERY+TMP,1.0471,0.88659,Antagonistic
AMP1+CPR1+ERY2+DOX2+TMP3,AMP1+CPR1+DOX2+ERY2+TMP3,AMP+CPR+DOX+ERY+TMP,4.2463,0.98092,Antagonistic Suppression
AMP1+CPR1+ERY2+DOX3+TMP1,AMP1+CPR1+DOX3+ERY2+TMP1,AMP+CPR+DOX+ERY+TMP,2.0369,0.92152,Antagonistic Suppression
AMP1+CPR1+ERY2+DOX3+TMP2,AMP1+CPR1+DOX3+ERY2+TMP2,AMP+CPR+DOX+ERY+TMP,2.5719,0.98251,Antagonistic Suppression
AMP1+CPR1+ERY2+DOX3+TMP3,AMP1+CPR1+DOX3+ERY2+TMP3,AMP+CPR+DOX+ERY+TMP,1.6997,0.89979,Antagonistic Suppression
AMP1+CPR1+ERY3+DOX1+TMP1,AMP1+CPR1+DOX1+ERY3+TMP1,AMP+CPR+DOX+ERY+TMP,3.5956,1,Antagonistic Suppression
AMP1+CPR1+ERY3+DOX1+TMP2,AMP1+CPR1+DOX1+ERY3+TMP2,AMP+CPR+DOX+ERY+TMP,0.22956,0.82865,Additive
AMP1+CPR1+ERY3+DOX1+TMP3,AMP1+CPR1+DOX1+ERY3+TMP3,AMP+CPR+DOX+ERY+TMP,2.4972,0.93089,Antagonistic Suppression
AMP1+CPR1+ERY3+DOX2+TMP1,AMP1+CPR1+DOX2+ERY3+TMP1,AMP+CPR+DOX+ERY+TMP,2.4838,0.9375,Antagonistic Suppression
AMP1+CPR1+ERY3+DOX2+TMP2,AMP1+CPR1+DOX2+ERY3+TMP2,AMP+CPR+DOX+ERY+TMP,1.4437,0.91118,Antagonistic Suppression
AMP1+CPR1+ERY3+DOX2+TMP3,AMP1+CPR1+DOX2+ERY3+TMP3,AMP+CPR+DOX+ERY+TMP,5.5877,0.98976,Antagonistic Suppression
AMP1+CPR1+ERY3+DOX3+TMP1,AMP1+CPR1+DOX3+ERY3+TMP1,AMP+CPR+DOX+ERY+TMP,1.5273,0.89916,Antagonistic Suppression
AMP1+CPR1+ERY3+DOX3+TMP2,AMP1+CPR1+DOX3+ERY3+TMP2,AMP+CPR+DOX+ERY+TMP,0.6064,0.86108,Antagonistic
AMP1+CPR1+ERY3+DOX3+TMP3,AMP1+CPR1+DOX3+ERY3+TMP3,AMP+CPR+DOX+ERY+TMP,8.0231,1,Antagonistic Suppression
AMP1+CPR2+ERY1+DOX1+TMP1,AMP1+CPR2+DOX1+ERY1+TMP1,AMP+CPR+DOX+ERY+TMP,2.142,1,Antagonistic Suppression
AMP1+CPR2+ERY1+DOX1+TMP2,AMP1+CPR2+DOX1+ERY1+TMP2,AMP+CPR+DOX+ERY+TMP,1.4399,0.93783,Antagonistic Suppression
AMP1+CPR2+ERY1+DOX1+TMP3,AMP1+CPR2+DOX1+ERY1+TMP3,AMP+CPR+DOX+ERY+TMP,1.0144,0.88292,Antagonistic
AMP1+CPR2+ERY1+DOX2+TMP1,AMP1+CPR2+DOX2+ERY1+TMP1,AMP+CPR+DOX+ERY+TMP,0.39357,0.82348,Additive
AMP1+CPR2+ERY1+DOX2+TMP2,AMP1+CPR2+DOX2+ERY1+TMP2,AMP+CPR+DOX+ERY+TMP,0.99116,0.88054,Antagonistic
AMP1+CPR2+ERY1+DOX2+TMP3,AMP1+CPR2+DOX2+ERY1+TMP3,AMP+CPR+DOX+ERY+TMP,-0.13544,0.69001,Additive
AMP1+CPR2+ERY1+DOX3+TMP1,AMP1+CPR2+DOX3+ERY1+TMP1,AMP+CPR+DOX+ERY+TMP,1.2534,0.90436,Antagonistic
