combinations,X1,X2,X3,X4,X5,X1X2,X1X3,X1X4,X1X5,X2X3,X2X4,X2X5,X3X4,X3X5,X4X5,X1X2X3,X1X2X4,X1X2X5,X1X3X4,X1X3X5,X1X4X5 ,X2X3X4,X2X3X5,X2X4X5,X3X4X5,X1X2X3X4,X1X2X3X5,X1X2X4X5,X1X3X4X5,X2X3X4X5,X1X2X3X4X5,NET_12,NET_13,NET_14,NET_15,NET_23,NET_24,NET_25,NET_34,NET_35,NET_45,NET_123,NET_124,NET_125,NET_134,NET_135,NET_145 ,NET_234,NET_235,NET_245,NET_345,EM_123,EM_124,EM_125,EM_134,EM_135,EM_145 ,EM_234,EM_235,EM_245,EM_345,NET_1234,NET_1235,NET_1245,NET_1345,NET_2345,EM_1234,EM_1235,EM_1245,EM_1345,EM_2345,NET_12345,EM_12345
AMP1FOX1STR1CPR1DOX1,0.65225,0.9239,0.85701,0.95794,0.99722,0.26156,0.092699,0.46487,0.85046,0.54269,0.74321,0.99198,0.87514,0.94223,1,0.26766,0.11648,0.28232,0.034945,0.36857,0.83887,0.42244,0.83283,0.99907,0.97627,0.19513,0.28756,0.20268,0.033253,0.4256,0.20117,-0.56595,-0.83416,-0.25599,110.2193,-0.3146,-0.16025,NaN,1.503,NaN,NaN,-0.48172,-0.79822,-0.53019,-0.93474,-0.3388,7.3971,-0.44304,0.64141,2.8192,4.1113,1.4003,0.44197,-0.42584,0.47064,0.20812,0.69987,-0.057839,1.0613,1.3662,-0.018783,-0.60558,-0.44163,-0.64792,-0.93773,-0.43731,-0.32473,-0.21723,-0.41871,NaN,-0.48518,-0.59223,1.3196
AMP1FOX1STR1CPR1DOX2,0.65225,0.9239,0.85701,0.95794,1,0.26156,0.092699,0.46487,0.77201,0.54269,0.74321,0.99015,0.87514,0.97185,1,0.26766,0.11648,0.33486,0.034945,0.070376,0.88723,0.42244,0.51277,1,0.97889,0.19513,0.21948,0.17277,0.28832,0.43464,0.12242,-0.56595,-0.83416,-0.25599,Inf,-0.3146,-0.16025,NaN,1.503,NaN,NaN,-0.48172,-0.79822,-0.44431,-0.93474,-0.8741,9.5652,-0.44304,-0.35239,2.9584,4.3811,1.4003,0.44197,-0.19395,0.47064,-0.73959,1.971,-0.057839,-0.27327,1.5094,-0.04144,-0.60558,-0.57502,-0.70071,-0.46157,-0.42696,-0.32473,3.0416,-0.67386,0.38324,-0.12578,-0.75254,2.5234
AMP1FOX1STR1CPR1DOX3,0.65225,0.9239,0.85701,0.95794,0.97488,0.26156,0.092699,0.46487,0.83887,0.54269,0.74321,1,0.87514,0.98124,1,0.26766,0.11648,0.47557,0.034945,0.36088,0.87212,0.42244,0.50864,0.97627,0.98421,0.19513,0.24113,0.19513,0.077257,0.50213,0.12242,-0.56595,-0.83416,-0.25599,12.3892,-0.3146,-0.16025,NaN,1.503,NaN,NaN,-0.48172,-0.79822,-0.19047,-0.93474,-0.33775,6.0976,-0.44304,-0.34105,1.8572,3.2445,1.4003,0.44197,-0.062607,0.47064,0.0054209,0.76314,-0.057839,-0.32076,0.61125,-0.062172,-0.60558,-0.52106,-0.65327,-0.852,-0.32092,-0.32473,0.034314,-0.62994,-0.80679,2.9959,-0.74616,1.3041
AMP1FOX1STR1CPR2DOX1,0.65225,0.9239,0.85701,0.99984,0.99722,0.26156,0.092699,0.60442,0.85046,0.54269,0.89247,0.99198,0.91443,0.94223,1,0.26766,0.14092,0.28232,0.13813,0.36857,0.86628,0.66023,0.83283,0.89509,1,0.25614,0.28756,0.29723,0.047034,0.57971,0.14979,-0.56595,-0.83416,-0.073178,110.2193,-0.3146,-0.033854,NaN,NaN,NaN,NaN,-0.48172,-0.76612,-0.53019,-0.75284,-0.3388,112.4069,-0.16602,0.64141,-0.028316,57.6452,1.4003,-0.28481,-0.42584,14.5576,0.20812,0.30527,3.4586,1.0613,-0.07086,-0.0019956,-0.50395,-0.44163,-0.5053,-0.91561,-0.26568,-0.17478,-0.21723,5.2561,-0.90055,-0.35051,-0.7091,1.4638
AMP1FOX1STR1CPR2DOX2,0.65225,0.9239,0.85701,0.99984,1,0.26156,0.092699,0.60442,0.77201,0.54269,0.89247,0.99015,0.91443,0.97185,1,0.26766,0.14092,0.33486,0.13813,0.070376,0.71076,0.66023,0.51277,0.97889,0.97232,0.25614,0.21948,0.2091,0.38629,0.55341,0.081035,-0.56595,-0.83416,-0.073178,Inf,-0.3146,-0.033854,NaN,NaN,NaN,NaN,-0.48172,-0.76612,-0.44431,-0.75284,-0.8741,549.0823,-0.16602,-0.35239,364.6776,823.1143,1.4003,-0.28481,-0.19395,14.5576,-0.73959,-0.018661,3.4586,-0.27327,0.30146,-0.055449,-0.50395,-0.57502,-0.65294,-0.30883,-0.30095,-0.17478,3.0416,0.0179,164.3442,-0.06996,-0.84306,-0.82729
AMP1FOX1STR1CPR2DOX3,0.65225,0.9239,0.85701,0.99984,0.97488,0.26156,0.092699,0.60442,0.83887,0.54269,0.89247,1,0.91443,0.98124,1,0.26766,0.14092,0.47557,0.13813,0.36088,0.7167,0.66023,0.50864,0.93559,0.98936,0.25614,0.24113,0.20565,0.28216,0.47613,0.13115,-0.56595,-0.83416,-0.073178,12.3892,-0.3146,-0.033854,NaN,NaN,NaN,NaN,-0.48172,-0.76612,-0.19047,-0.75284,-0.33775,4.9085,-0.16602,-0.34105,1.5006,7.1085,1.4003,-0.28481,-0.062607,14.5576,0.0054209,-0.11377,3.4586,-0.32076,-0.05754,-0.065636,-0.50395,-0.52106,-0.64989,-0.48213,-0.38307,-0.17478,0.034314,-0.11046,-0.020373,-0.092988,-0.73946,0.15124
AMP1FOX1STR1CPR3DOX1,0.65225,0.9239,0.85701,0.97889,0.99722,0.26156,0.092699,0.6122,0.85046,0.54269,0.75534,0.99198,0.91585,0.94223,1,0.26766,0.21964,0.28232,0.15196,0.36857,0.87938,0.54873,0.83283,0.91342,0.97103,0.27709,0.28756,0.23139,0.095672,0.61473,0.049427,-0.56595,-0.83416,-0.041152,110.2193,-0.3146,-0.16481,NaN,NaN,NaN,NaN,-0.48172,-0.62766,-0.53019,-0.72229,-0.3388,15.609,-0.29202,0.64141,0.52437,6.5817,1.4003,0.70037,-0.42584,1.2131,0.20812,0.27222,1.3089,1.0613,0.75664,-0.047522,-0.4519,-0.44163,-0.60664,-0.82467,-0.20466,-0.31811,-0.21723,-0.26021,-0.78966,-0.27881,-0.90196,0.93647
AMP1FOX1STR1CPR3DOX2,0.65225,0.9239,0.85701,0.97889,1,0.26156,0.092699,0.6122,0.77201,0.54269,0.75534,0.99015,0.91585,0.97185,1,0.26766,0.21964,0.33486,0.15196,0.070376,0.88421,0.54873,0.51277,0.91866,0.99907,0.27709,0.21948,0.28887,0.095391,0.59116,0.17239,-0.56595,-0.83416,-0.041152,Inf,-0.3146,-0.16481,NaN,NaN,NaN,NaN,-0.48172,-0.62766,-0.44431,-0.72229,-0.8741,17.8443,-0.29202,-0.35239,0.7315,8.8514,1.4003,0.70037,-0.19395,1.2131,-0.73959,1.0763,1.3089,-0.27327,0.93581,-0.045196,-0.4519,-0.57502,-0.51029,-0.82567,-0.23728,-0.31811,3.0416,-0.37076,-0.58208,1.181,-0.65899,1.5156
AMP1FOX1STR1CPR3DOX3,0.65225,0.9239,0.85701,0.97889,0.97488,0.26156,0.092699,0.6122,0.83887,0.54269,0.75534,1,0.91585,0.98124,1,0.26766,0.21964,0.47557,0.15196,0.36088,0.80587,0.54873,0.50864,0.99984,0.97627,0.27709,0.24113,0.36628,0.041408,0.5306,0.04419,-0.56595,-0.83416,-0.041152,12.3892,-0.3146,-0.16481,NaN,NaN,NaN,NaN,-0.48172,-0.62766,-0.19047,-0.72229,-0.33775,6.1532,-0.29202,-0.34105,2.7984,4.0447,1.4003,0.70037,-0.062607,1.2131,0.0054209,-0.023613,1.3089,-0.32076,0.88942,-0.091581,-0.4519,-0.52106,-0.36306,-0.92238,-0.29777,-0.31811,0.034314,-0.224,-0.88104,-0.019298,-0.91034,NaN
AMP1FOX1STR2CPR1DOX1,0.65225,0.9239,0.85979,0.95794,0.99722,0.26156,0.068921,0.46487,0.85046,0.4218,0.74321,0.99198,0.81615,0.93835,1,0.12782,0.11648,0.28232,0.065168,0.29675,0.83887,0.46108,0.60314,0.99907,0.95675,0.14092,0.31375,0.20268,0.3394,0.49509,0.10164,-0.56595,-0.8771,-0.25599,110.2193,-0.46901,-0.16025,NaN,-0.0090812,NaN,NaN,-0.75329,-0.79822,-0.53019,-0.87869,-0.46937,7.3971,-0.39407,-0.23861,2.8192,3.5212,1.1196,0.44197,-0.42584,0.99401,0.014431,0.69987,1.4426,0.34654,1.3662,0.2316,-0.71608,-0.39276,-0.64792,-0.36645,-0.34756,-0.63547,7.9446,-0.41871,-0.19656,-0.37674,-0.79465,2.0696
