combinations,X1,X2,X3,X4,X5,X1X2,X1X3,X1X4,X1X5,X2X3,X2X4,X2X5,X3X4,X3X5,X4X5,X1X2X3,X1X2X4,X1X2X5,X1X3X4,X1X3X5,X1X4X5 ,X2X3X4,X2X3X5,X2X4X5,X3X4X5,X1X2X3X4,X1X2X3X5,X1X2X4X5,X1X3X4X5,X2X3X4X5,X1X2X3X4X5,NET_12,NET_13,NET_14,NET_15,NET_23,NET_24,NET_25,NET_34,NET_35,NET_45,NET_123,NET_124,NET_125,NET_134,NET_135,NET_145 ,NET_234,NET_235,NET_245,NET_345,EM_123,EM_124,EM_125,EM_134,EM_135,EM_145 ,EM_234,EM_235,EM_245,EM_345,NET_1234,NET_1235,NET_1245,NET_1345,NET_2345,EM_1234,EM_1235,EM_1245,EM_1345,EM_2345,NET_12345,EM_12345
AMP1FOX1STR1DOX1TMP1,0.81669,0.9344,0.087989,1,1,0.35914,0.16392,0.94148,0.89223,0.12319,1,1,0.024637,0.032418,0.98328,0.036069,0.33771,0.30578,0.09448,0.076258,0.92462,0.1138,0.031676,0.98797,0.031676,0.076258,0.086085,0.60551,0.044811,0.031676,0.14665,-0.52937,5.7073,NaN,Inf,7.098,NaN,NaN,-0.72,-0.63157,NaN,-0.46283,-0.55746,-0.5993,1.4024,0.27264,Inf,5.4719,-0.61473,Inf,-0.64,-0.76125,-0.362,-0.36731,-0.23284,-0.39081,-0.078482,0.94224,NaN,-0.059048,NaN,0.43713,0.90863,-0.20653,-0.37641,-0.61473,1.9431,2.0081,3.1639,NaN,NaN,3.8143,0.022848
AMP1FOX1STR1DOX1TMP2,0.81669,0.9344,0.087989,1,1,0.35914,0.16392,0.94148,0.99736,0.12319,1,1,0.024637,0.02933,0.98094,0.036069,0.33771,0.34037,0.09448,0.057486,0.97155,0.1138,0.01931,1,0.10186,0.076258,0.085643,0.46473,0.05111,0.047612,0.066872,-0.52937,5.7073,NaN,NaN,7.098,NaN,NaN,-0.72,-0.66667,NaN,-0.46283,-0.55746,-0.55397,1.4024,-0.20002,Inf,5.4719,-0.76513,Inf,Inf,-0.76125,-0.362,-0.4147,-0.23284,-0.56419,-0.12203,0.94224,NaN,-0.045603,2.2798,0.43713,0.88743,-0.39101,-0.28876,-0.4209,1.9431,1.7659,1.7438,-0.23282,-0.61573,-0.0040853,-0.31795
AMP1FOX1STR1DOX1TMP3,0.81669,0.9344,0.087989,1,1,0.35914,0.16392,0.94148,1,0.12319,1,1,0.024637,0.036369,1,0.036069,0.33771,0.4413,0.09448,0.0184,1,0.1138,0.014593,1,0.017689,0.076258,0.064858,0.38026,0.064121,0.033732,0.03109,-0.52937,5.7073,NaN,NaN,7.098,NaN,NaN,-0.72,-0.58667,NaN,-0.46283,-0.55746,-0.42172,1.4024,-0.74395,Inf,5.4719,-0.82251,Inf,-0.79897,-0.76125,-0.362,-0.24436,-0.23284,NaN,-0.11095,0.94224,NaN,-0.061558,NaN,0.43713,-0.034072,-0.5017,-0.10769,-0.58972,1.9431,1.3801,1.6275,1.856,NaN,-0.53699,NaN
AMP1FOX1STR1DOX2TMP1,0.81669,0.9344,0.087989,1,1,0.35914,0.16392,0.94856,0.89223,0.12319,1,1,0.0184,0.032418,1,0.036069,0.32395,0.30578,0.11615,0.076258,1,0.13022,0.031676,1,0.047514,0.029186,0.086085,0.57266,0.02205,0.031676,0.015041,-0.52937,5.7073,NaN,Inf,7.098,NaN,NaN,-0.79089,-0.63157,NaN,-0.46283,-0.57549,-0.5993,2.7457,0.27264,Inf,8.3176,-0.61473,Inf,-0.46,-0.76125,-0.39554,-0.36731,-0.02139,-0.39081,-0.023531,1.4184,NaN,-0.061558,1.5239,-0.56533,0.90863,-0.24957,-0.69315,-0.61473,NaN,2.0081,3.7322,-0.73416,NaN,-0.776,NaN
AMP1FOX1STR1DOX2TMP2,0.81669,0.9344,0.087989,1,1,0.35914,0.16392,0.94856,0.99736,0.12319,1,1,0.0184,0.02933,1,0.036069,0.32395,0.34037,0.11615,0.057486,1,0.13022,0.01931,1,0.19856,0.029186,0.085643,0.52339,0.017377,0.02933,0.024027,-0.52937,5.7073,NaN,NaN,7.098,NaN,NaN,-0.79089,-0.66667,NaN,-0.46283,-0.57549,-0.55397,2.7457,-0.20002,Inf,8.3176,-0.76513,Inf,Inf,-0.76125,-0.39554,-0.4147,-0.02139,-0.56419,-0.11444,1.4184,NaN,-0.061558,4.0712,-0.56533,0.88743,-0.31414,-0.75818,-0.64327,NaN,1.7659,2.1556,-0.8996,NaN,-0.64217,NaN
AMP1FOX1STR1DOX2TMP3,0.81669,0.9344,0.087989,1,1,0.35914,0.16392,0.94856,1,0.12319,1,1,0.0184,0.036369,1,0.036069,0.32395,0.4413,0.11615,0.0184,0.96466,0.13022,0.014593,1,0.21506,0.029186,0.064858,0.44127,0.093166,0.026983,0.038178,-0.52937,5.7073,NaN,NaN,7.098,NaN,NaN,-0.79089,-0.58667,NaN,-0.46283,-0.57549,-0.42172,2.7457,-0.74395,Inf,8.3176,-0.82251,Inf,Inf,-0.76125,-0.39554,-0.24436,-0.02139,NaN,-0.14773,1.4184,NaN,-0.061558,4.8098,-0.56533,-0.034072,-0.42176,1.3209,-0.67181,NaN,1.3801,2.0966,-0.33035,NaN,-0.43142,NaN
AMP1FOX1STR1DOX3TMP1,0.81669,0.9344,0.087989,1,1,0.35914,0.16392,0.98094,0.89223,0.12319,0.96742,1,0.067465,0.032418,1,0.036069,0.25693,0.30578,0.10207,0.076258,1,0.087989,0.031676,1,0.20799,0.22877,0.086085,0.57356,0.023611,0.043408,0.031396,-0.52937,5.7073,NaN,Inf,7.098,NaN,NaN,-0.23326,-0.63157,NaN,-0.46283,-0.66332,-0.5993,1.8728,0.27264,Inf,1,-0.61473,Inf,Inf,-0.76125,-0.52384,-0.36731,-0.36841,-0.39081,-0.053459,-0.17699,NaN,-0.031963,9.5542,7.7544,0.90863,-0.2484,-0.67144,-0.47203,4.2103,2.0081,3.6422,-0.85142,NaN,-0.53242,NaN
AMP1FOX1STR1DOX3TMP2,0.81669,0.9344,0.087989,1,1,0.35914,0.16392,0.98094,0.99736,0.12319,0.96742,1,0.067465,0.02933,1,0.036069,0.25693,0.34037,0.10207,0.057486,0.95747,0.087989,0.01931,1,0.1962,0.22877,0.085643,0.51223,0.069281,0.022406,0.080461,-0.52937,5.7073,NaN,NaN,7.098,NaN,NaN,-0.23326,-0.66667,NaN,-0.46283,-0.66332,-0.55397,1.8728,-0.20002,Inf,1,-0.76513,Inf,Inf,-0.76125,-0.52384,-0.4147,-0.36841,-0.56419,-0.17574,-0.17699,NaN,-0.031963,9.1301,7.7544,0.88743,-0.32876,-0.035894,-0.72748,4.2103,1.7659,2.1618,-0.40975,NaN,0.63883,-0.58597
AMP1FOX1STR1DOX3TMP3,0.81669,0.9344,0.087989,1,1,0.35914,0.16392,0.98094,1,0.12319,0.96742,1,0.067465,0.036369,1,0.036069,0.25693,0.4413,0.10207,0.0184,0.99032,0.087989,0.014593,1,0.11887,0.22877,0.064858,0.58616,0.068779,0.052329,0.00044222,-0.52937,5.7073,NaN,NaN,7.098,NaN,NaN,-0.23326,-0.58667,NaN,-0.46283,-0.66332,-0.42172,1.8728,-0.74395,Inf,1,-0.82251,Inf,Inf,-0.76125,-0.52384,-0.24436,-0.36841,NaN,-0.14939,-0.17699,NaN,-0.031963,5.0195,7.7544,-0.034072,-0.23189,-0.042872,-0.36353,4.2103,1.3801,4.6377,10.5876,-0.24929,-0.99341,-0.99864
AMP1FOX1STR2DOX1TMP1,0.81669,0.9344,0.83222,1,1,0.35914,0.13726,0.94148,0.89223,0.10207,1,1,0.65847,0.85094,0.98328,0.040742,0.33771,0.30578,0.11615,0.031676,0.92462,0.11615,0.0035196,0.98797,0.59375,0.021264,0.043632,0.60551,0.0099721,0.036069,0.10911,-0.52937,-0.79804,NaN,Inf,-0.86875,NaN,NaN,-0.20878,Inf,NaN,-0.93585,-0.55746,-0.5993,-0.82911,-0.95339,Inf,-0.85064,-0.99547,Inf,-0.28655,0.94945,-0.362,-0.36731,0.44492,-0.85296,-0.078482,1.1306,-0.97979,-0.059048,-0.10484,-0.96652,-0.9313,-0.20653,-0.98533,-0.95362,NaN,NaN,3.1639,NaN,NaN,-0.8282,-0.81489
