combinations,X1,X2,X3,X4,X5,X1X2,X1X3,X1X4,X1X5,X2X3,X2X4,X2X5,X3X4,X3X5,X4X5,X1X2X3,X1X2X4,X1X2X5,X1X3X4,X1X3X5,X1X4X5 ,X2X3X4,X2X3X5,X2X4X5,X3X4X5,X1X2X3X4,X1X2X3X5,X1X2X4X5,X1X3X4X5,X2X3X4X5,X1X2X3X4X5,NET_12,NET_13,NET_14,NET_15,NET_23,NET_24,NET_25,NET_34,NET_35,NET_45,NET_123,NET_124,NET_125,NET_134,NET_135,NET_145 ,NET_234,NET_235,NET_245,NET_345,EM_123,EM_124,EM_125,EM_134,EM_135,EM_145 ,EM_234,EM_235,EM_245,EM_345,NET_1234,NET_1235,NET_1245,NET_1345,NET_2345,EM_1234,EM_1235,EM_1245,EM_1345,EM_2345,NET_12345,EM_12345
AMP1FOX1FUS1CPR1ERY1,0.94314,1,0.90943,0.98768,0.98838,0.5095,0.35765,0.8049,0.83506,0.35638,0.86773,0.93647,0.7694,0.85639,0.83917,0.25668,0.42036,0.45303,0.14182,0.66681,0.75212,0.3615,0.41598,0.86522,0.84798,0.033925,0.28692,0.35783,0.44266,0.5228,0.14658,-0.45978,-0.58302,-0.13592,-0.10418,-0.60813,-0.12144,NaN,-0.14342,-0.047241,-0.14036,-0.70074,-0.54874,-0.514,-0.83259,-0.21343,-0.18309,-0.59754,-0.53721,-0.11368,-0.044834,0.91119,0.65437,0.65398,0.10656,3.4409,0.82206,1.04,1.7109,1.1534,1.5255,-0.95995,-0.66155,-0.61134,-0.47132,-0.41111,-0.9323,-0.66329,-0.47409,-0.46239,-0.35884,-0.82493,1.1489
AMP1FOX1FUS1CPR1ERY2,0.94314,1,0.90943,0.98768,1,0.5095,0.35765,0.8049,0.89538,0.35638,0.86773,1,0.7694,0.99648,0.83255,0.25668,0.42036,0.47314,0.14182,0.47785,0.71442,0.3615,0.58341,0.82125,0.96319,0.033925,0.224,0.35752,0.52812,0.67387,0.14109,-0.45978,-0.58302,-0.13592,-0.050633,-0.60813,-0.12144,NaN,-0.14342,NaN,-0.15707,-0.70074,-0.54874,-0.49833,-0.83259,-0.44288,-0.23305,-0.59754,-0.35848,-0.1685,5.7982,0.91119,0.65437,0.23864,0.10656,2.108,0.59267,1.04,1.608,0.90582,5.81,-0.95995,-0.73884,-0.61619,-0.37659,-0.24977,-0.9323,-0.55898,-0.30793,-0.00089548,-0.22339,-0.83345,1.4574
AMP1FOX1FUS1CPR1ERY3,0.94314,1,0.90943,0.98768,0.9557,0.5095,0.35765,0.8049,0.8803,0.35638,0.86773,0.92879,0.7694,0.8825,0.85517,0.25668,0.42036,0.51016,0.14182,0.68139,0.87502,0.3615,0.70971,0.79514,1,0.033925,0.31029,0.44999,0.58681,0.58681,0.10318,-0.45978,-0.58302,-0.13592,-0.023359,-0.60813,-0.12144,NaN,-0.14342,0.33165,-0.094031,-0.70074,-0.54874,-0.43401,-0.83259,-0.16874,-0.017108,-0.59754,-0.18343,-0.15762,2.7761,0.91119,0.65437,1.5003,0.10656,52.8706,2.0121,1.04,34.2094,0.70388,4.9199,-0.95995,-0.62147,-0.49453,-0.27519,-0.31641,-0.9323,-0.69067,-0.33062,-0.37888,-0.45982,-0.87256,1.0873
AMP1FOX1FUS1CPR2ERY1,0.94314,1,0.90943,1,0.98838,0.5095,0.35765,0.87276,0.83506,0.35638,0.93811,0.93647,0.77116,0.85639,0.89287,0.25668,0.54741,0.45303,0.39478,0.66681,0.84686,0.51223,0.41598,0.85949,0.99648,0.1413,0.28692,0.40903,0.63619,0.83223,0.25776,-0.45978,-0.58302,-0.074617,-0.10418,-0.60813,NaN,NaN,-0.15203,-0.047241,-0.096631,-0.70074,-0.41958,-0.514,-0.53972,-0.21343,-0.091525,-0.43675,-0.53721,-0.1304,9.2349,0.91119,1.2945,0.65398,1.191,3.4409,1.0739,1.8011,1.7109,0.70482,2.8116,-0.83526,-0.66155,-0.56121,-0.24954,-0.074117,-0.83427,-0.66329,-0.41409,-0.46294,-0.1524,-0.69595,1.1598
AMP1FOX1FUS1CPR2ERY2,0.94314,1,0.90943,1,1,0.5095,0.35765,0.87276,0.89538,0.35638,0.93811,1,0.77116,0.99648,1,0.25668,0.54741,0.47314,0.39478,0.47785,0.86734,0.51223,0.58341,1,1,0.1413,0.224,0.59378,0.48696,0.63368,0.044167,-0.45978,-0.58302,-0.074617,-0.050633,-0.60813,NaN,NaN,-0.15203,NaN,NaN,-0.70074,-0.41958,-0.49833,-0.53972,-0.44288,-0.080367,-0.43675,-0.35848,0,Inf,0.91119,1.2945,0.23864,1.191,2.108,0.88644,1.8011,1.608,278733624358476,1.6287,-0.83526,-0.73884,-0.37042,-0.43226,-0.30321,-0.83427,-0.55898,-0.034054,-0.29188,-0.32005,-0.94851,0.78166
AMP1FOX1FUS1CPR2ERY3,0.94314,1,0.90943,1,0.9557,0.5095,0.35765,0.87276,0.8803,0.35638,0.93811,0.92879,0.77116,0.8825,1,0.25668,0.54741,0.51016,0.39478,0.68139,0.87527,0.51223,0.70971,0.92303,1,0.1413,0.31029,0.45052,0.52024,0.80098,0.12598,-0.45978,-0.58302,-0.074617,-0.023359,-0.60813,NaN,NaN,-0.15203,0.33165,NaN,-0.70074,-0.41958,-0.43401,-0.53972,-0.16874,-0.028936,-0.43675,-0.18343,-0.034188,3.2483,0.91119,1.2945,1.5003,1.191,52.8706,0.98683,1.8011,34.2094,0.52299,3.9024,-0.83526,-0.62147,-0.50018,-0.36534,-0.078428,-0.83427,-0.69067,-0.25062,-0.4528,-0.26849,-0.84631,0.98729
AMP1FOX1FUS1CPR3ERY1,0.94314,1,0.90943,1,0.98838,0.5095,0.35765,0.95319,0.83506,0.35638,1,0.93647,0.73276,0.85639,1,0.25668,0.4745,0.45303,0.47785,0.66681,1,0.45098,0.41598,0.9934,1,0.18776,0.28692,0.5445,0.51555,0.74556,0.15112,-0.45978,-0.58302,NaN,-0.10418,-0.60813,NaN,NaN,-0.19426,-0.047241,NaN,-0.70074,-0.49689,-0.514,-0.44288,-0.21343,6.1868,-0.5041,-0.53721,Inf,9.5679,0.91119,-0.086715,0.65398,1.7633,3.4409,6.8919,1.5355,1.7109,3.8977,9.6468,-0.7811,-0.66155,-0.41589,-0.39185,-0.17054,-0.71672,-0.66329,-0.10828,-0.58005,-0.14466,-0.82174,0.94778
AMP1FOX1FUS1CPR3ERY2,0.94314,1,0.90943,1,1,0.5095,0.35765,0.95319,0.89538,0.35638,1,1,0.73276,0.99648,0.88014,0.25668,0.4745,0.47314,0.47785,0.47785,0.93135,0.45098,0.58341,0.94816,1,0.18776,0.224,0.44549,0.5055,0.81213,0.28984,-0.45978,-0.58302,NaN,-0.050633,-0.60813,NaN,NaN,-0.19426,NaN,-0.11986,-0.70074,-0.49689,-0.49833,-0.44288,-0.44288,-0.012497,-0.5041,-0.35848,-0.051838,Inf,0.91119,-0.086715,0.23864,1.7633,2.108,3.6858,1.5355,1.608,Inf,13.1756,-0.7811,-0.73884,-0.52765,-0.41064,-0.10699,-0.71672,-0.55898,-0.23215,-0.47541,-0.17664,-0.66208,1.1715
AMP1FOX1FUS1CPR3ERY3,0.94314,1,0.90943,1,0.9557,0.5095,0.35765,0.95319,0.8803,0.35638,1,0.92879,0.73276,0.8825,1,0.25668,0.4745,0.51016,0.47785,0.68139,0.96073,0.45098,0.70971,1,0.97801,0.18776,0.31029,0.64366,0.53566,0.73788,0.053409,-0.45978,-0.58302,NaN,-0.023359,-0.60813,NaN,NaN,-0.19426,0.33165,NaN,-0.70074,-0.49689,-0.43401,-0.44288,-0.16874,1.4211,-0.5041,-0.18343,Inf,2.7024,0.91119,-0.086715,1.5003,1.7633,52.8706,0.56513,1.5355,34.2094,0.60756,4.1767,-0.7811,-0.62147,-0.2859,-0.34653,-0.15103,-0.71672,-0.69067,0.90263,-0.49164,-0.30988,-0.93484,0.77175
AMP1FOX1FUS2CPR1ERY1,0.94314,1,0.72628,0.98768,0.98838,0.5095,0.56121,0.8049,0.83506,0.50298,0.86773,0.93647,0.69176,0.77432,0.83917,0.24117,0.42036,0.45303,0.32821,0.56079,0.75212,0.40528,0.54741,0.86522,0.80589,0.17682,0.32821,0.35783,0.70459,0.72165,0.19507,-0.45978,-0.1807,-0.13592,-0.10418,-0.30746,-0.12144,NaN,-0.035655,6.6898,-0.14036,-0.64792,-0.54874,-0.514,-0.51487,-0.17168,-0.18309,-0.43502,-0.23742,-0.11368,5.6046,0.61459,0.65437,0.65398,-0.25102,1.3537,0.82206,0.18796,1.677,1.1534,5.439,-0.73864,-0.51521,-0.61134,0.62343,0.73168,0.48904,0.22661,-0.47409,0.78565,0.13277,-0.70827,-0.60312
