combinations,X1,X2,X3,X4,X5,X1X2,X1X3,X1X4,X1X5,X2X3,X2X4,X2X5,X3X4,X3X5,X4X5,X1X2X3,X1X2X4,X1X2X5,X1X3X4,X1X3X5,X1X4X5 ,X2X3X4,X2X3X5,X2X4X5,X3X4X5,X1X2X3X4,X1X2X3X5,X1X2X4X5,X1X3X4X5,X2X3X4X5,X1X2X3X4X5,NET_12,NET_13,NET_14,NET_15,NET_23,NET_24,NET_25,NET_34,NET_35,NET_45,NET_123,NET_124,NET_125,NET_134,NET_135,NET_145 ,NET_234,NET_235,NET_245,NET_345,EM_123,EM_124,EM_125,EM_134,EM_135,EM_145 ,EM_234,EM_235,EM_245,EM_345,NET_1234,NET_1235,NET_1245,NET_1345,NET_2345,EM_1234,EM_1235,EM_1245,EM_1345,EM_2345,NET_12345,EM_12345
AMP1CPR1STR1DOX1TMP1,0.93036,1,0.89601,1,0.85178,0.84574,0.048279,0.90063,0.84452,0.062144,0.98657,0.81481,0.80292,0.82156,0.83618,0.01486,0.89006,0.81679,0.036395,0.043068,0.80688,0.049072,0.0066848,0.75708,0.59187,0.016874,0.050537,0.83228,0.045838,0.040852,0.037779,-0.090958,-0.94208,NaN,0.87751,-0.93064,NaN,-0.04341,-0.1039,0.65878,-0.018315,-0.98217,-0.043313,0.41002,-0.95634,-0.93935,0.24307,-0.94523,-0.99124,-0.11118,-0.2245,0.96076,2.0499,4.462,0.89506,-0.69681,0.058646,0.87565,-0.91446,-0.038951,-0.18732,-0.97976,-0.92883,0.67115,-0.93544,-0.94647,NaN,2.1764,0.15194,NaN,NaN,-0.9468,NaN
AMP1CPR1STR1DOX1TMP2,0.93036,1,0.89601,1,0.93365,0.84574,0.048279,0.90063,0.89208,0.062144,0.98657,0.88892,0.80292,0.81084,0.84204,0.01486,0.89006,0.90259,0.036395,0.043068,0.86992,0.049072,0.025312,0.8147,0.51694,0.016874,0.046631,0.78735,0.059942,0.031734,0.039793,-0.090958,-0.94208,NaN,0.37987,-0.93064,NaN,-0.04791,-0.1039,-0.030741,-0.098116,-0.98217,-0.043313,0.5501,-0.95634,-0.94466,0.020841,-0.94523,-0.96974,-0.1274,-0.38207,0.96076,2.0499,7.2187,0.89506,0.31085,21.0997,0.87565,0.50287,0.52253,-0.19461,-0.97976,-0.94009,-0.093568,-0.92298,-0.96207,NaN,NaN,-0.20161,1.6082,NaN,-0.94887,NaN
AMP1CPR1STR1DOX1TMP3,0.93036,1,0.89601,1,0.91978,0.84574,0.048279,0.90063,0.86234,0.062144,0.98657,0.89087,0.80292,0.86548,0.99109,0.01486,0.89006,0.9079,0.036395,0.043947,0.93238,0.049072,0.041053,0.98118,0.48682,0.016874,0.049889,0.79698,0.061957,0.064125,0.046299,-0.090958,-0.94208,NaN,0.10323,-0.93064,NaN,-0.031435,-0.1039,0.57517,NaN,-0.98217,-0.043313,0.81446,-0.95634,-0.94268,1.1966,-0.94523,-0.95019,Inf,-0.4093,0.96076,2.0499,7.4082,0.89506,-0.50507,0.42545,0.87565,-0.43448,0.53194,-0.42303,-0.97976,-0.93493,-0.068655,-0.91919,-0.92219,NaN,-0.53857,-0.25513,1.094,1.069,-0.93962,NaN
AMP1CPR1STR1DOX2TMP1,0.93036,1,0.89601,1,0.85178,0.84574,0.048279,0.86992,0.84452,0.062144,0.96509,0.81481,0.90454,0.82156,0.84848,0.01486,0.78113,0.81679,0.036133,0.043068,0.89611,0.052241,0.0066848,0.85244,0.54716,0.011963,0.050537,0.86157,0.057927,0.034414,0.058183,-0.090958,-0.94208,-0.06497,0.87751,-0.93064,NaN,-0.04341,NaN,0.65878,-0.0038796,-0.98217,-0.1604,0.41002,-0.95666,-0.93935,1.7473,-0.9417,-0.99124,Inf,-0.28308,0.96076,0.30479,4.462,0.73724,-0.69681,2.1674,0.56477,-0.91446,2.1389,-0.33747,-0.98565,-0.92883,1.1651,-0.91842,-0.95491,NaN,2.1764,-0.07486,1.1641,NaN,-0.91806,-0.69931
AMP1CPR1STR1DOX2TMP2,0.93036,1,0.89601,1,0.93365,0.84574,0.048279,0.86992,0.89208,0.062144,0.96509,0.88892,0.90454,0.81084,0.88696,0.01486,0.78113,0.90259,0.036133,0.043068,0.91384,0.052241,0.025312,0.96899,0.62119,0.011963,0.046631,0.97872,0.045838,0.038818,0.042832,-0.090958,-0.94208,-0.06497,0.37987,-0.93064,NaN,-0.04791,NaN,-0.030741,-0.050002,-0.98217,-0.1604,0.5501,-0.95666,-0.94466,0.73237,-0.9417,-0.96974,Inf,-0.25744,0.96076,0.30479,7.2187,0.73724,0.31085,6.0866,0.56477,0.50287,2.0608,-0.2005,-0.98565,-0.94009,1.7833,-0.94111,-0.9536,NaN,NaN,-0.089194,NaN,NaN,-0.94497,NaN
AMP1CPR1STR1DOX2TMP3,0.93036,1,0.89601,1,0.91978,0.84574,0.048279,0.86992,0.86234,0.062144,0.96509,0.89087,0.90454,0.86548,0.94556,0.01486,0.78113,0.9079,0.036133,0.043947,0.87026,0.052241,0.041053,0.96899,0.51895,0.011963,0.049889,0.87225,0.037779,0.05026,0.073975,-0.090958,-0.94208,-0.06497,0.10323,-0.93064,NaN,-0.031435,NaN,0.57517,NaN,-0.98217,-0.1604,0.81446,-0.95666,-0.94268,0.22693,-0.9417,-0.95019,Inf,-0.37031,0.96076,0.30479,7.4082,0.73724,-0.50507,1.2925,0.56477,-0.43448,26.9119,-0.42108,-0.98565,-0.93493,0.25785,-0.95073,-0.93902,NaN,-0.53857,-0.11887,NaN,1.0296,-0.90352,-0.70609
AMP1CPR1STR1DOX3TMP1,0.93036,1,0.89601,1,0.85178,0.84574,0.048279,0.8679,0.84452,0.062144,1,0.81481,0.86186,0.82156,0.82471,0.01486,0.85178,0.81679,0.050537,0.043068,0.94751,0.0082941,0.0066848,0.80688,0.47903,0.0271,0.050537,0.82056,0.028968,0.053897,0.063972,-0.090958,-0.94208,-0.067136,0.87751,-0.93064,NaN,-0.04341,-0.038122,0.65878,-0.031784,-0.98217,-0.084461,0.41002,-0.93938,-0.93935,2.6139,-0.99074,-0.99124,-0.052712,-0.37234,0.96076,1.0968,4.462,1.0257,-0.69681,6.7521,-0.70364,-0.91446,0.70735,-0.37643,-0.96749,-0.92883,0.47359,-0.9592,-0.92938,NaN,2.1764,-0.17989,NaN,1.1483,-0.90991,-0.38152
AMP1CPR1STR1DOX3TMP2,0.93036,1,0.89601,1,0.93365,0.84574,0.048279,0.8679,0.89208,0.062144,1,0.88892,0.86186,0.81084,0.85838,0.01486,0.85178,0.90259,0.050537,0.043068,0.90196,0.0082941,0.025312,0.9397,0.51572,0.0271,0.046631,0.87596,0.026949,0.058678,0.093439,-0.090958,-0.94208,-0.067136,0.37987,-0.93064,NaN,-0.04791,-0.038122,-0.030741,-0.080615,-0.98217,-0.084461,0.5501,-0.93938,-0.94466,0.53986,-0.99074,-0.96974,Inf,-0.38352,0.96076,1.0968,7.2187,1.0257,0.31085,3.9642,-0.70364,0.50287,2.8179,-0.27518,-0.96749,-0.94009,0.11876,-0.96538,-0.92986,NaN,NaN,-0.20574,NaN,1.4291,-0.87995,1.7713
AMP1CPR1STR1DOX3TMP3,0.93036,1,0.89601,1,0.91978,0.84574,0.048279,0.8679,0.86234,0.062144,1,0.89087,0.86186,0.86548,1,0.01486,0.85178,0.9079,0.050537,0.043947,0.90618,0.0082941,0.041053,0.99109,0.48268,0.0271,0.049889,0.96058,0.049805,0.14429,0.099365,-0.090958,-0.94208,-0.067136,0.10323,-0.93064,NaN,-0.031435,-0.038122,0.57517,NaN,-0.98217,-0.084461,0.81446,-0.93938,-0.94268,0.78769,-0.99074,-0.95019,Inf,-0.41432,0.96076,1.0968,7.4082,1.0257,-0.50507,0.32814,-0.70364,-0.43448,0.24932,-0.4672,-0.96749,-0.93493,1.637,-0.93504,-0.82492,NaN,-0.53857,-0.065919,1.016,1.3289,-0.87041,-0.81224
AMP1CPR1STR2DOX1TMP1,0.93036,1,0.50169,1,0.85178,0.84574,0.048279,0.90063,0.84452,0.56299,0.98657,0.81481,0.064752,0.54036,0.83618,0.030978,0.89006,0.81679,0.038376,0.079834,0.80688,0.39453,0.011208,0.75708,0.033477,0.058183,0.010742,0.83228,0.073975,0.046299,0.032062,-0.090958,-0.89656,NaN,0.87751,Inf,NaN,-0.04341,-0.87093,1.52,-0.018315,-0.93363,-0.043313,0.41002,-0.91778,-0.7992,0.24307,-0.2136,-0.97377,-0.11118,-0.92166,-0.50712,2.0499,4.462,0.9765,-0.5369,0.058646,5.0443,-0.98048,-0.038951,-0.79123,-0.87535,-0.97298,0.67115,-0.81393,-0.89166,-0.83613,NaN,0.15194,1.4136,NaN,-0.91935,NaN
