combinations,X1,X2,X3,X4,X5,X1X2,X1X3,X1X4,X1X5,X2X3,X2X4,X2X5,X3X4,X3X5,X4X5,X1X2X3,X1X2X4,X1X2X5,X1X3X4,X1X3X5,X1X4X5 ,X2X3X4,X2X3X5,X2X4X5,X3X4X5,X1X2X3X4,X1X2X3X5,X1X2X4X5,X1X3X4X5,X2X3X4X5,X1X2X3X4X5,NET_12,NET_13,NET_14,NET_15,NET_23,NET_24,NET_25,NET_34,NET_35,NET_45,NET_123,NET_124,NET_125,NET_134,NET_135,NET_145 ,NET_234,NET_235,NET_245,NET_345,EM_123,EM_124,EM_125,EM_134,EM_135,EM_145 ,EM_234,EM_235,EM_245,EM_345,NET_1234,NET_1235,NET_1245,NET_1345,NET_2345,EM_1234,EM_1235,EM_1245,EM_1345,EM_2345,NET_12345,EM_12345
AMP1ERY1STR1FUS1DOX1,0.4503,0.93254,0.92859,0.71955,1,0.55405,0.1131,0.079092,0.61689,0.78392,0.71373,1,0.67252,1,0.70735,0.27237,0.052545,0.55556,0.048857,0.09862,0.069459,0.076921,0.62433,0.54642,0.60051,0.061391,0.14187,0.16257,0.10036,0.061872,0.054981,4.4157,-0.72952,-0.7559,Inf,-0.09473,0.87993,NaN,0.084666,NaN,-0.016957,-0.30149,-0.8261,4.4653,-0.83762,-0.76415,-0.78563,-0.87655,-0.27902,-0.18568,-0.10125,0.905,-0.72272,-0.24903,0.88698,-0.67122,-0.64099,-0.87344,-0.31629,-0.27229,-0.15726,-0.7812,-0.63616,-0.46196,-0.66645,-0.9007,1.1276,1.3819,1.4938,1.2652,0.96377,-0.80405,-0.87875
AMP1ERY1STR1FUS1DOX2,0.4503,0.93254,0.92859,0.71955,1,0.55405,0.1131,0.079092,0.61618,0.78392,0.71373,1,0.67252,0.98673,0.71696,0.27237,0.052545,0.63427,0.048857,0.28893,0.067504,0.076921,0.72864,0.64915,0.33193,0.061391,0.14237,0.035579,0.065191,0.052597,0.042633,4.4157,-0.72952,-0.7559,Inf,-0.09473,0.87993,NaN,0.084666,NaN,-0.0036065,-0.30149,-0.8261,7.0565,-0.83762,-0.309,-0.79166,-0.87655,-0.15856,-0.032589,-0.50322,0.905,-0.72272,-0.14187,0.88698,-0.014964,-0.65784,-0.87344,-0.1911,-0.14568,-0.53377,-0.7812,-0.63489,-0.88225,-0.78333,-0.91559,1.1276,-0.45926,0.86321,1.0913,0.95098,-0.84805,NaN
AMP1ERY1STR1FUS1DOX3,0.4503,0.93254,0.92859,0.71955,1,0.55405,0.1131,0.079092,0.6225,0.78392,0.71373,1,0.67252,1,0.87574,0.27237,0.052545,0.67136,0.048857,0.18527,0.059261,0.076921,0.82134,0.74627,0.46772,0.061391,0.16267,0.039634,0.059263,0.13265,0.048617,4.4157,-0.72952,-0.7559,Inf,-0.09473,0.87993,NaN,0.084666,NaN,Inf,-0.30149,-0.8261,8.2778,-0.83762,-0.55692,-0.8171,-0.87655,-0.051511,1.5504,-0.3,0.905,-0.72272,-0.098861,0.88698,-0.39289,-0.78319,-0.87344,-0.10054,-0.17804,-0.46173,-0.7812,-0.58283,-0.86883,-0.80303,-0.78712,1.1276,-0.3019,0.88331,1.0319,1.15,-0.82672,-0.59575
AMP1ERY1STR1FUS2DOX1,0.4503,0.93254,0.92859,0.8651,1,0.55405,0.1131,0.12377,0.61689,0.78392,0.7482,1,0.71815,1,0.86427,0.27237,0.12051,0.55556,0.041001,0.09862,0.19406,0.070303,0.62433,0.83457,0.7872,0.03376,0.14187,0.1466,0.050111,0.064645,0.038729,4.4157,-0.72952,-0.68229,Inf,-0.09473,-0.072565,NaN,-0.10603,NaN,-0.00095918,-0.30149,-0.66825,4.4653,-0.88665,-0.76415,-0.50183,-0.90615,-0.27902,0.47682,-0.020069,0.905,-0.41239,-0.24903,0.80067,-0.67122,-0.27458,-0.87086,-0.31629,0.49987,0.13179,-0.89992,-0.63616,-0.59644,-0.86147,-0.91371,NaN,1.3819,1.4036,1.0825,0.95055,-0.88519,NaN
AMP1ERY1STR1FUS2DOX2,0.4503,0.93254,0.92859,0.8651,1,0.55405,0.1131,0.12377,0.61618,0.78392,0.7482,1,0.71815,0.98673,0.81535,0.27237,0.12051,0.63427,0.041001,0.28893,0.1759,0.070303,0.72864,0.74355,0.73441,0.03376,0.14237,0.26149,0.05553,0.052635,0.028151,4.4157,-0.72952,-0.68229,Inf,-0.09473,-0.072565,NaN,-0.10603,NaN,-0.057505,-0.30149,-0.66825,7.0565,-0.88665,-0.309,-0.54845,-0.90615,-0.15856,-0.078331,-0.085778,0.905,-0.41239,-0.14187,0.80067,-0.014964,-0.28166,-0.87086,-0.1911,-0.021859,2.9603,-0.89992,-0.63489,-0.28017,-0.84649,-0.92974,NaN,-0.45926,3.7817,-0.44098,0.82341,-0.91655,NaN
AMP1ERY1STR1FUS2DOX3,0.4503,0.93254,0.92859,0.8651,1,0.55405,0.1131,0.12377,0.6225,0.78392,0.7482,1,0.71815,1,0.91464,0.27237,0.12051,0.67136,0.041001,0.18527,0.076502,0.070303,0.82134,0.83883,0.90596,0.03376,0.16267,0.036032,0.047067,0.038152,0.03199,4.4157,-0.72952,-0.68229,Inf,-0.09473,-0.072565,NaN,-0.10603,NaN,NaN,-0.30149,-0.66825,8.2778,-0.88665,-0.55692,-0.80362,-0.90615,-0.051511,0.54977,1.6613,0.905,-0.41239,-0.098861,0.80067,-0.39289,-0.74071,-0.87086,-0.10054,-0.01633,0.74256,-0.89992,-0.58283,-0.90081,-0.86989,-0.94907,NaN,-0.3019,0.41131,1.0458,-0.80261,-0.90517,NaN
AMP1ERY1STR1FUS3DOX1,0.4503,0.93254,0.92859,0.9875,1,0.55405,0.1131,0.33612,0.61689,0.78392,0.92841,1,0.95976,1,0.8921,0.27237,0.38632,0.55556,0.052119,0.09862,0.45929,0.60807,0.62433,0.8711,0.89821,0.041085,0.14187,0.3842,0.03649,0.31573,0.022561,4.4157,-0.72952,-0.24411,Inf,-0.09473,NaN,NaN,NaN,NaN,-0.0966,-0.30149,-0.068367,4.4653,-0.87378,-0.76415,2.5971,-0.28891,-0.27902,-0.054063,-0.020466,0.905,-0.14015,-0.24903,0.26939,-0.67122,0.013283,-0.25936,-0.31629,-0.038597,-0.046187,-0.8933,-0.63616,-0.073493,-0.91163,-0.63077,-0.44894,1.3819,57.9015,0.64317,0.031951,-0.94141,NaN
AMP1ERY1STR1FUS3DOX2,0.4503,0.93254,0.92859,0.9875,1,0.55405,0.1131,0.33612,0.61618,0.78392,0.92841,1,0.95976,0.98673,0.90972,0.27237,0.38632,0.63427,0.052119,0.28893,0.37549,0.60807,0.72864,0.86272,0.72743,0.041085,0.14237,0.30455,0.056291,0.11911,0.027157,4.4157,-0.72952,-0.24411,Inf,-0.09473,NaN,NaN,NaN,NaN,NaN,-0.30149,-0.068367,7.0565,-0.87378,-0.309,-0.15556,-0.28891,-0.15856,-0.06316,-0.20671,0.905,-0.14015,-0.14187,0.26939,-0.014964,-0.19233,-0.25936,-0.1911,-0.064801,-0.2302,-0.8933,-0.63489,-0.26556,-0.86367,-0.86071,-0.44894,-0.45926,-0.0049514,1.2716,-0.49843,-0.92947,NaN
AMP1ERY1STR1FUS3DOX3,0.4503,0.93254,0.92859,0.9875,1,0.55405,0.1131,0.33612,0.6225,0.78392,0.92841,1,0.95976,1,0.96802,0.27237,0.38632,0.67136,0.052119,0.18527,0.40189,0.60807,0.82134,0.8654,0.89674,0.041085,0.16267,0.30184,0.076882,0.32115,0.014338,4.4157,-0.72952,-0.24411,Inf,-0.09473,NaN,NaN,NaN,NaN,NaN,-0.30149,-0.068367,8.2778,-0.87378,-0.55692,-0.096189,-0.28891,-0.051511,-0.060245,-0.022071,0.905,-0.14015,-0.098861,0.26939,-0.39289,-0.19201,-0.25936,-0.10054,-0.1141,-0.11407,-0.8933,-0.58283,-0.27209,-0.8138,-0.62444,-0.44894,-0.3019,-0.12786,1.3439,-0.239,-0.96276,NaN
AMP1ERY1STR2FUS1DOX1,0.4503,0.93254,0.9591,0.71955,1,0.55405,0.20976,0.079092,0.61689,0.90969,0.71373,1,0.58079,1,0.70735,0.16,0.052545,0.55556,0.04359,0.30221,0.069459,0.07262,0.69946,0.54642,0.10983,0.052165,0.25209,0.16257,0.052558,0.093852,0.063123,4.4157,-0.51432,-0.7559,Inf,NaN,0.87993,NaN,-0.15843,NaN,-0.016957,-0.60272,-0.8261,4.4653,-0.85973,-0.30025,-0.78563,-0.88716,-0.21796,-0.18568,-0.84085,-0.5168,-0.72272,-0.24903,0.84566,-0.22102,-0.64099,-0.87766,-0.3092,-0.27229,-0.8165,-0.81999,-0.37408,-0.46196,-0.83087,-0.85417,1.0495,1.44,1.4938,1.0296,1.0259,-0.78218,-0.90347
AMP1ERY1STR2FUS1DOX2,0.4503,0.93254,0.9591,0.71955,1,0.55405,0.20976,0.079092,0.61618,0.90969,0.71373,1,0.58079,0.99671,0.71696,0.16,0.052545,0.63427,0.04359,0.29293,0.067504,0.07262,0.76737,0.64915,0.14971,0.052165,0.36579,0.035579,0.058721,0.079308,0.046076,4.4157,-0.51432,-0.7559,Inf,NaN,0.87993,NaN,-0.15843,NaN,-0.0036065,-0.60272,-0.8261,7.0565,-0.85973,-0.32174,-0.79166,-0.88716,-0.14203,-0.032589,-0.78306,-0.5168,-0.72272,-0.14187,0.84566,-0.24072,-0.65784,-0.87766,-0.23982,-0.14568,-0.75269,-0.81999,-0.091767,-0.88225,-0.81104,-0.87677,1.0495,2.8659,0.86321,1.0508,1.0104,-0.84101,NaN
AMP1ERY1STR2FUS1DOX3,0.4503,0.93254,0.9591,0.71955,1,0.55405,0.20976,0.079092,0.6225,0.90969,0.71373,1,0.58079,1,0.87574,0.16,0.052545,0.67136,0.04359,0.27755,0.059261,0.07262,0.94538,0.74627,0.19715,0.052165,0.29395,0.039634,0.052081,0.072574,0.040904,4.4157,-0.51432,-0.7559,Inf,NaN,0.87993,NaN,-0.15843,NaN,Inf,-0.60272,-0.8261,8.2778,-0.85973,-0.35735,-0.8171,-0.88716,1.3364,1.5504,-0.71433,-0.5168,-0.72272,-0.098861,0.84566,-0.29438,-0.78319,-0.87766,-0.066321,-0.17804,-0.7406,-0.81999,-0.27014,-0.86883,-0.83241,-0.88723,1.0495,9.7014,0.88331,1.0209,0.99991,-0.85885,NaN
