combinations,X1,X2,X3,X4,X5,X1X2,X1X3,X1X4,X1X5,X2X3,X2X4,X2X5,X3X4,X3X5,X4X5,X1X2X3,X1X2X4,X1X2X5,X1X3X4,X1X3X5,X1X4X5 ,X2X3X4,X2X3X5,X2X4X5,X3X4X5,X1X2X3X4,X1X2X3X5,X1X2X4X5,X1X3X4X5,X2X3X4X5,X1X2X3X4X5,NET_12,NET_13,NET_14,NET_15,NET_23,NET_24,NET_25,NET_34,NET_35,NET_45,NET_123,NET_124,NET_125,NET_134,NET_135,NET_145 ,NET_234,NET_235,NET_245,NET_345,EM_123,EM_124,EM_125,EM_134,EM_135,EM_145 ,EM_234,EM_235,EM_245,EM_345,NET_1234,NET_1235,NET_1245,NET_1345,NET_2345,EM_1234,EM_1235,EM_1245,EM_1345,EM_2345,NET_12345,EM_12345
AMP1CPR1ERY1FUS1TMP1,0.60364,0.94128,0.96499,0.77637,1,0.53606,0.51423,0.044333,0.89853,0.95506,0.6888,1,0.69222,1,0.68066,0.52468,0.029565,0.87135,0.048508,0.82951,0.076628,0.57385,0.81107,0.67791,0.63662,0.091722,0.70573,0.09238,0.051068,0.49619,0.057582,-0.056552,-0.1172,-0.9054,Inf,NaN,-0.057455,NaN,-0.076048,NaN,-0.12329,-0.043069,-0.93298,8.5532,-0.89274,11.6881,-0.83649,-0.18627,-0.10708,-0.072361,-0.15026,15.5106,NaN,0.071132,1.0655,0.031309,-0.64442,-0.11352,-0.22361,9.3414,0.32168,-0.78453,2.8451,-0.79058,-0.88708,-0.29639,40.2725,-0.052416,0.025156,-0.3933,0.53375,-0.86473,-0.47523
AMP1CPR1ERY1FUS1TMP2,0.60364,0.94128,0.96499,0.77637,1,0.53606,0.51423,0.044333,0.95451,0.95506,0.6888,1,0.69222,1,0.6279,0.52468,0.029565,0.81823,0.048508,0.90283,0.052489,0.57385,0.99712,0.72535,0.62098,0.091722,0.77188,0.036735,0.041957,0.4884,0.025764,-0.056552,-0.1172,-0.9054,NaN,NaN,-0.057455,NaN,-0.076048,NaN,-0.19124,-0.043069,-0.93298,7.0545,-0.89274,15.1575,-0.888,-0.18627,2.6945,-0.0074456,-0.17113,15.5106,NaN,-0.092651,1.0655,0.080247,-0.76889,-0.11352,-0.045515,36.3237,1.5056,-0.78453,4.0405,-0.91673,-0.90722,-0.30743,40.2725,-0.066196,NaN,-0.56996,-0.22261,-0.93948,NaN
AMP1CPR1ERY1FUS1TMP3,0.60364,0.94128,0.96499,0.77637,1,0.53606,0.51423,0.044333,0.7592,0.95506,0.6888,1,0.69222,1,0.71167,0.52468,0.029565,0.69367,0.048508,0.76526,0.059117,0.57385,1,0.75316,0.6427,0.091722,0.7132,0.045637,0.025034,0.52417,0.016427,-0.056552,-0.1172,-0.9054,Inf,NaN,-0.057455,NaN,-0.076048,NaN,-0.083344,-0.043069,-0.93298,3.5401,-0.89274,8.6478,-0.87386,-0.18627,2.7818,0.49079,-0.14215,15.5106,NaN,-0.033797,1.0655,0.46587,-0.53099,-0.11352,-0.042762,22.1419,-0.021709,-0.78453,2.9801,-0.89655,-0.94465,-0.25671,40.2725,-0.045152,NaN,-0.77887,-0.13445,-0.96141,NaN
AMP1CPR1ERY1FUS2TMP1,0.60364,0.94128,0.96499,0.96241,1,0.53606,0.51423,0.18126,0.89853,0.95506,0.75278,1,0.68155,1,0.6619,0.52468,0.24908,0.87135,0.18304,0.82951,0.34672,0.67536,0.81107,0.62569,0.62881,0.11982,0.70573,0.34281,0.13109,0.66022,0.35448,-0.056552,-0.1172,-0.68798,Inf,NaN,-0.16903,NaN,-0.26614,NaN,-0.31225,-0.043069,-0.5445,8.5532,-0.67349,11.6881,-0.40317,-0.22744,-0.10708,-0.30932,-0.32293,15.5106,1.6361,0.071132,1.0378,0.031309,0.61567,1.3291,-0.22361,1.0275,0.95356,-0.77294,2.8451,-0.3731,-0.76616,-0.24475,-0.69982,-0.052416,-0.2569,-0.69426,1.9161,-0.32824,3.7776
AMP1CPR1ERY1FUS2TMP2,0.60364,0.94128,0.96499,0.96241,1,0.53606,0.51423,0.18126,0.95451,0.95506,0.75278,1,0.68155,1,0.65517,0.52468,0.24908,0.81823,0.18304,0.90283,0.26522,0.67536,0.99712,0.69715,0.66793,0.11982,0.77188,0.37435,0.23852,0.67863,0.27134,-0.056552,-0.1172,-0.68798,NaN,NaN,-0.16903,NaN,-0.26614,NaN,-0.31924,-0.043069,-0.5445,7.0545,-0.67349,15.1575,-0.54346,-0.22744,2.6945,-0.23043,-0.2808,15.5106,1.6361,-0.092651,1.0378,0.080247,-0.20471,1.3291,-0.045515,1.8327,1.1672,-0.77294,4.0405,-0.31542,-0.57454,-0.2237,-0.69982,-0.066196,0.35143,-0.37699,-0.16004,-0.4858,33.7297
AMP1CPR1ERY1FUS2TMP3,0.60364,0.94128,0.96499,0.96241,1,0.53606,0.51423,0.18126,0.7592,0.95506,0.75278,1,0.68155,1,0.82475,0.52468,0.24908,0.69367,0.18304,0.76526,0.0862,0.67536,1,0.74068,0.61437,0.11982,0.7132,0.15221,0.023889,0.65233,0.053039,-0.056552,-0.1172,-0.68798,Inf,NaN,-0.16903,NaN,-0.26614,NaN,-0.14303,-0.043069,-0.5445,3.5401,-0.67349,8.6478,-0.85162,-0.22744,2.7818,-0.18238,-0.33847,15.5106,1.6361,-0.033797,1.0378,0.46587,-0.65225,1.3291,-0.042762,0.83438,0.32243,-0.77294,2.9801,-0.72165,-0.95739,-0.25379,-0.69982,-0.045152,-0.073569,-0.85493,-0.0058835,-0.89949,1.306
AMP1CPR1ERY1FUS3TMP1,0.60364,0.94128,0.96499,1,1,0.53606,0.51423,0.41751,0.89853,0.95506,1,1,0.9502,1,0.7675,0.52468,0.32122,0.87135,0.39212,0.82951,0.57121,0.82363,0.81107,0.61514,0.67594,0.31605,0.70573,0.42718,0.49082,0.55943,0.5323,-0.056552,-0.1172,-0.30833,Inf,NaN,NaN,NaN,NaN,NaN,-0.2325,-0.043069,-0.43466,8.5532,-0.32684,11.6881,-0.053725,-0.093246,-0.10708,-0.34649,-0.29954,15.5106,-0.18947,0.071132,0.86039,0.031309,-0.0014983,-0.17455,-0.22361,-0.26758,-0.11161,-0.42358,2.8451,-0.24817,-0.15739,-0.38411,1.1088,-0.052416,0.31499,-0.064872,0.92083,-0.029187,0.76654
AMP1CPR1ERY1FUS3TMP2,0.60364,0.94128,0.96499,1,1,0.53606,0.51423,0.41751,0.95451,0.95506,1,1,0.9502,1,0.87959,0.52468,0.32122,0.81823,0.39212,0.90283,0.46137,0.82363,0.99712,0.80506,0.78863,0.31605,0.77188,0.40084,0.37487,0.65425,0.51638,-0.056552,-0.1172,-0.30833,NaN,NaN,NaN,NaN,NaN,NaN,-0.12041,-0.043069,-0.43466,7.0545,-0.32684,15.1575,-0.23568,-0.093246,2.6945,-0.14472,-0.18276,15.5106,-0.18947,-0.092651,0.86039,0.080247,-0.33684,-0.17455,-0.045515,-0.14842,-0.0925,-0.42358,4.0405,-0.29453,-0.35645,-0.27972,1.1088,-0.066196,2.021,-0.13311,0.56291,-0.058208,7.5314
AMP1CPR1ERY1FUS3TMP3,0.60364,0.94128,0.96499,1,1,0.53606,0.51423,0.41751,0.7592,0.95506,1,1,0.9502,1,1,0.52468,0.32122,0.69367,0.39212,0.76526,0.35629,0.82363,1,0.97732,1,0.31605,0.7132,0.3473,0.2432,0.69339,0.21988,-0.056552,-0.1172,-0.30833,Inf,NaN,NaN,NaN,NaN,NaN,NaN,-0.043069,-0.43466,3.5401,-0.32684,8.6478,-0.40976,-0.093246,2.7818,Inf,Inf,15.5106,-0.18947,-0.033797,0.86039,0.46587,-0.37828,-0.17455,-0.042762,-0.076883,0.42236,-0.42358,2.9801,-0.38876,-0.58249,-0.23663,1.1088,-0.045152,1.2678,-0.4397,-0.13878,-0.59897,0.92146
AMP1CPR1ERY2FUS1TMP1,0.60364,0.94128,1,0.77637,1,0.53606,0.50313,0.044333,0.89853,0.9778,0.6888,1,0.77955,1,0.68066,0.49605,0.029565,0.87135,0.069847,0.86446,0.076628,0.58169,0.93921,0.67791,0.56711,0.10975,0.86722,0.09238,0.05557,0.61012,0.082406,-0.056552,-0.16651,-0.9054,Inf,NaN,-0.057455,NaN,Inf,NaN,-0.12329,-0.12696,-0.93298,8.5532,-0.85096,Inf,-0.83649,-0.20402,-0.0022042,-0.072361,-0.26954,3.2265,NaN,0.071132,1.3352,0.22531,-0.64442,-0.19225,-0.093878,9.3414,-0.17068,-0.75121,8.4366,-0.79058,-0.88142,-0.16512,3.8096,0.074239,0.025156,-0.40774,1.5029,-0.81319,-0.65604
