combinations,X1,X2,X3,X4,X5,X1X2,X1X3,X1X4,X1X5,X2X3,X2X4,X2X5,X3X4,X3X5,X4X5,X1X2X3,X1X2X4,X1X2X5,X1X3X4,X1X3X5,X1X4X5 ,X2X3X4,X2X3X5,X2X4X5,X3X4X5,X1X2X3X4,X1X2X3X5,X1X2X4X5,X1X3X4X5,X2X3X4X5,X1X2X3X4X5,NET_12,NET_13,NET_14,NET_15,NET_23,NET_24,NET_25,NET_34,NET_35,NET_45,NET_123,NET_124,NET_125,NET_134,NET_135,NET_145 ,NET_234,NET_235,NET_245,NET_345,EM_123,EM_124,EM_125,EM_134,EM_135,EM_145 ,EM_234,EM_235,EM_245,EM_345,NET_1234,NET_1235,NET_1245,NET_1345,NET_2345,EM_1234,EM_1235,EM_1245,EM_1345,EM_2345,NET_12345,EM_12345
AMP1CPR1FUS1DOX1TMP1,0.78148,0.87382,0.80733,0.90404,0.98262,0.60934,0.091807,0.66989,0.8314,0.79524,0.90102,0.91069,0.65017,0.84902,0.96942,0.25915,0.61243,0.65892,0.10918,0.4418,0.74991,0.67133,0.94938,0.95474,0.86345,0.21216,0.27383,0.66512,0.32338,0.88893,0.31784,-0.10769,-0.85449,-0.051803,4.6759,0.88133,NaN,NaN,-0.10918,3.9717,NaN,-0.52994,-0.0079569,-0.018014,-0.80858,-0.28736,0.63817,0.19792,2.2446,1.8293,1.6225,15.5794,0.12346,-0.051799,1.2851,2.7082,-0.037384,-0.091514,0.56416,-0.048382,0.93872,-0.57431,-0.49452,0.33454,-0.423,1.4517,-0.046647,-0.54327,0.16736,-0.33589,-0.048106,-0.35101,2.0499
AMP1CPR1FUS1DOX1TMP2,0.78148,0.87382,0.80733,0.90404,0.94593,0.60934,0.091807,0.66989,0.78617,0.79524,0.90102,0.90706,0.65017,1,0.99585,0.25915,0.61243,0.78598,0.10918,0.60859,0.71666,0.67133,0.97811,0.98704,0.73949,0.21216,0.25621,0.73479,0.047351,0.82244,0.22942,-0.10769,-0.85449,-0.051803,1.111,0.88133,NaN,NaN,-0.10918,NaN,NaN,-0.52994,-0.0079569,1.0332,-0.80858,0.063875,0.42733,0.19792,2.2198,1.8945,0.41988,15.5794,0.12346,1.0166,1.2851,1.344,-0.088289,-0.091514,-0.04456,-0.058177,-0.21518,-0.57431,-0.5087,0.76363,-0.91224,1.0741,-0.046647,-0.65606,-0.018314,-0.86884,0.37606,-0.51338,2.1613
AMP1CPR1FUS1DOX1TMP3,0.78148,0.87382,0.80733,0.90404,0.99169,0.60934,0.091807,0.66989,0.77358,0.79524,0.90102,0.89894,0.65017,0.94093,0.99291,0.25915,0.61243,0.82007,0.10918,0.029732,0.71981,0.67133,0.8708,0.99291,0.95767,0.21216,0.25327,0.78442,0.16775,0.81077,0.11331,-0.10769,-0.85449,-0.051803,-0.0018132,0.88133,NaN,4.4592,-0.10918,NaN,NaN,-0.52994,-0.0079569,1.37,-0.80858,-0.95248,0.23737,0.19792,1.5891,2.3172,2.7998,15.5794,0.12346,7.9613,1.2851,-0.85101,-0.025139,-0.091514,-0.07103,-0.014021,0.52894,-0.57431,-0.53674,1.0173,-0.70343,1.0197,-0.046647,-0.15205,-0.057831,0.41719,-0.11185,-0.77076,-0.36111
AMP1CPR1FUS1DOX2TMP1,0.78148,0.87382,0.80733,0.92537,0.98262,0.60934,0.091807,0.81942,0.8314,0.79524,0.94593,0.91069,0.86777,0.84902,1,0.25915,0.71364,0.65892,0.10645,0.4418,0.70513,0.7668,0.94938,1,0.96061,0.30234,0.27383,0.69926,0.066822,0.80733,0.35605,-0.10769,-0.85449,1.6505,4.6759,0.88133,NaN,NaN,2.0032,3.9717,NaN,-0.52994,0.54641,-0.018014,-0.81767,-0.28736,-0.0076854,0.7377,2.2446,2.5919,3.0931,15.5794,-0.055142,-0.051799,-0.58578,2.7082,-0.24571,-0.19473,0.56416,-0.053857,-0.017271,-0.40736,-0.49452,0.48787,-0.88352,1,11.5338,-0.54327,4.4458,-0.73554,-0.13586,-0.28973,9.6701
AMP1CPR1FUS1DOX2TMP2,0.78148,0.87382,0.80733,0.92537,0.94593,0.60934,0.091807,0.81942,0.78617,0.79524,0.94593,0.90706,0.86777,1,1,0.25915,0.71364,0.78598,0.10645,0.60859,0.86958,0.7668,0.97811,0.86077,0.82244,0.30234,0.25621,0.75189,0.10276,0.7209,0.22177,-0.10769,-0.85449,1.6505,1.111,0.88133,NaN,NaN,2.0032,NaN,NaN,-0.52994,0.54641,1.0332,-0.81767,0.063875,1.9042,0.7377,2.2198,0.88019,1.1501,15.5794,-0.055142,1.0166,-0.58578,1.344,-0.050659,-0.19473,-0.04456,-0.20166,-0.27868,-0.40736,-0.5087,0.83894,-0.81393,0.54466,11.5338,-0.65606,0.014857,-0.69561,1.7838,-0.54044,6.0815
AMP1CPR1FUS1DOX2TMP3,0.78148,0.87382,0.80733,0.92537,0.99169,0.60934,0.091807,0.81942,0.77358,0.79524,0.94593,0.89894,0.86777,0.94093,0.98564,0.25915,0.71364,0.82007,0.10645,0.029732,0.72862,0.7668,0.8708,0.86958,0.94712,0.30234,0.25327,0.7116,0.066822,0.77267,0.22667,-0.10769,-0.85449,1.6505,-0.0018132,0.88133,NaN,4.4592,2.0032,NaN,NaN,-0.52994,0.54641,1.37,-0.81767,-0.95248,0.17836,0.7377,1.5891,0.94103,3.1035,15.5794,-0.055142,7.9613,-0.58578,-0.85101,-0.15709,-0.19473,-0.07103,-0.15363,-0.093894,-0.40736,-0.53674,0.54864,-0.88459,0.78332,11.5338,-0.15205,0.012497,1.2703,2.4967,-0.55196,-0.38095
AMP1CPR1FUS1DOX3TMP1,0.78148,0.87382,0.80733,1,0.98262,0.60934,0.091807,0.83556,0.8314,0.79524,0.95952,0.91069,0.94938,0.84902,1,0.25915,0.724,0.65892,0.23272,0.4418,0.69632,0.81035,0.94938,0.88132,0.81966,0.23859,0.27383,0.65582,0.41405,0.71062,0.38248,-0.10769,-0.85449,Inf,4.6759,0.88133,NaN,NaN,NaN,3.9717,NaN,-0.52994,0.41705,-0.018014,-0.63114,-0.28736,-0.093213,1.0297,2.2446,1.4941,1.8786,15.5794,0.0037945,-0.051799,-0.055807,2.7082,-0.22469,-0.18026,0.56416,-0.12748,-0.18249,-0.56722,-0.49452,-0.022632,-0.33212,0.1526,-0.028716,-0.54327,1.6693,0.63748,-0.021697,-0.29395,1.1082
AMP1CPR1FUS1DOX3TMP2,0.78148,0.87382,0.80733,1,0.94593,0.60934,0.091807,0.83556,0.78617,0.79524,0.95952,0.90706,0.94938,1,1,0.25915,0.724,0.78598,0.23272,0.60859,0.6787,0.81035,0.97811,0.89195,0.95642,0.23859,0.25621,0.62483,0.15998,0.76386,0.45296,-0.10769,-0.85449,Inf,1.111,0.88133,NaN,NaN,NaN,NaN,NaN,-0.52994,0.41705,1.0332,-0.63114,0.063875,-0.081871,1.0297,2.2198,1.3838,4.4152,15.5794,0.0037945,1.0166,-0.055807,1.344,-0.22838,-0.18026,-0.04456,-0.13853,-0.18811,-0.56722,-0.5087,-0.032693,-0.73193,0.68956,-0.028716,-0.65606,-0.035969,-0.62876,0.11874,-0.13142,2.2304
AMP1CPR1FUS1DOX3TMP3,0.78148,0.87382,0.80733,1,0.99169,0.60934,0.091807,0.83556,0.77358,0.79524,0.95952,0.89894,0.94938,0.94093,0.94031,0.25915,0.724,0.82007,0.23272,0.029732,0.81387,0.81035,0.8708,0.9796,0.80457,0.23859,0.25327,0.73949,0.22177,0.86958,0.27677,-0.10769,-0.85449,Inf,-0.0018132,0.88133,NaN,4.4592,NaN,NaN,NaN,-0.52994,0.41705,1.37,-0.63114,-0.95248,5.9863,1.0297,1.5891,15.5651,0.58896,15.5794,0.0037945,7.9613,-0.055807,-0.85101,0.51333,-0.18026,-0.07103,0.34561,-0.22661,-0.56722,-0.53674,0.59736,-0.64555,1.5778,-0.028716,-0.15205,-0.22907,10.5197,7.2651,-0.49377,-0.012888
AMP1CPR1FUS2DOX1TMP1,0.78148,0.87382,0.97646,0.90404,0.98262,0.60934,0.52588,0.66989,0.8314,0.91362,0.90102,0.91069,0.7925,0.90797,0.96942,0.39841,0.61243,0.65892,0.22403,0.34263,0.74991,0.99291,1,0.95474,0.97646,0.38081,0.28227,0.66512,0.39973,1,0.28815,-0.10769,-0.31085,-0.051803,4.6759,NaN,NaN,NaN,-0.10225,NaN,NaN,-0.4025,-0.0079569,-0.018014,-0.67526,-0.54305,0.63817,2.1624,4.5642,1.8293,2.9771,-0.083903,0.12346,-0.051799,-0.39312,-0.36372,-0.037384,0.84277,0.87544,-0.048382,5.064,-0.36828,-0.56919,0.33454,-0.41031,2.0891,0.52236,-0.10264,0.16736,10.9757,-0.1861,-0.51354,-0.1522
