combinations,X1,X2,X3,X4,X5,X1X2,X1X3,X1X4,X1X5,X2X3,X2X4,X2X5,X3X4,X3X5,X4X5,X1X2X3,X1X2X4,X1X2X5,X1X3X4,X1X3X5,X1X4X5 ,X2X3X4,X2X3X5,X2X4X5,X3X4X5,X1X2X3X4,X1X2X3X5,X1X2X4X5,X1X3X4X5,X2X3X4X5,X1X2X3X4X5,NET_12,NET_13,NET_14,NET_15,NET_23,NET_24,NET_25,NET_34,NET_35,NET_45,NET_123,NET_124,NET_125,NET_134,NET_135,NET_145 ,NET_234,NET_235,NET_245,NET_345,EM_123,EM_124,EM_125,EM_134,EM_135,EM_145 ,EM_234,EM_235,EM_245,EM_345,NET_1234,NET_1235,NET_1245,NET_1345,NET_2345,EM_1234,EM_1235,EM_1245,EM_1345,EM_2345,NET_12345,EM_12345
FOX1CPR1STR1ERY1DOX1,0.68118,1,0.9745,0.92601,0.86682,0.68309,0.32874,0.55985,0.60867,0.65508,0.86144,0.82515,0.80438,0.73079,0.76409,0.53153,0.54183,0.54484,0.24232,0.43753,0.35393,0.60703,0.69043,0.68916,0.67806,0.52245,0.57485,0.52896,0.3326,0.60312,0.46938,Inf,-0.50478,-0.11246,0.2007,-0.32778,-0.069729,-0.048074,-0.10863,-0.13487,-0.048084,-0.19928,-0.14103,-0.077272,-0.60578,-0.23962,-0.35271,-0.32732,-0.18265,-0.14144,-0.13317,1.9401,0.57325,-0.063748,0.54313,3.5486,-0.25623,1.0026,1.7933,0.25426,1.0109,-0.15008,-0.00097643,-0.032594,-0.37579,-0.22896,-0.07509,-0.22965,3.8608,0.2196,-0.21561,-0.11909,-0.30126
FOX1CPR1STR1ERY1DOX2,0.68118,1,0.9745,0.92601,0.82186,0.68309,0.32874,0.55985,0.5444,0.65508,0.86144,0.80572,0.80438,0.73356,0.73356,0.53153,0.54183,0.56242,0.24232,0.46075,0.54935,0.60703,0.70388,0.7054,0.74467,0.52245,0.56097,0.60585,0.40525,0.73079,0.60854,Inf,-0.50478,-0.11246,-0.027568,-0.32778,-0.069729,-0.019629,-0.10863,-0.084074,-0.036114,-0.19928,-0.14103,0.021299,-0.60578,-0.15546,0.19007,-0.32732,-0.12113,-0.073125,0.03768,1.9401,0.57325,2.9119,0.54313,4.1289,3.7031,1.0026,2.9926,0.93908,1.9377,-0.15008,0.11363,0.53718,-0.19784,-0.014636,-0.07509,-0.31835,0.20078,-0.33531,-0.14188,0.58724,0.61693
FOX1CPR1STR1ERY1DOX3,0.68118,1,0.9745,0.92601,0.86904,0.68309,0.32874,0.55985,0.59202,0.65508,0.86144,0.82238,0.80438,0.76635,0.7863,0.53153,0.54183,0.68983,0.24232,0.46589,0.51986,0.60703,0.72003,0.69193,0.76409,0.52245,0.53322,0.54666,0.39179,0.55039,0.41055,Inf,-0.50478,-0.11246,0.00052346,-0.32778,-0.069729,-0.053693,-0.10863,-0.09509,-0.022918,-0.19928,-0.14103,1.097,-0.60578,-0.19239,-0.051652,-0.32732,-0.14979,-0.14018,-0.025664,1.9401,0.57325,75.2079,0.54313,4.2879,3.6625,1.0026,2.1963,0.080454,1.703,-0.15008,-0.075686,-0.0027612,-0.26658,-0.29817,-0.07509,-0.43263,-0.088739,-0.25958,-0.33467,-0.23146,4.9815
FOX1CPR1STR1ERY2DOX1,0.68118,1,0.9745,1,0.86682,0.68309,0.32874,0.52638,0.60867,0.65508,0.861,0.82515,0.99228,0.73079,0.77797,0.53153,0.45174,0.54484,0.20902,0.43753,0.7323,0.617,0.69043,0.74467,0.75022,0.53411,0.57485,0.66921,0.45302,0.71196,0.5582,Inf,-0.50478,-0.22725,0.2007,-0.32778,-0.139,-0.048074,NaN,-0.13487,-0.1025,-0.19928,-0.33683,-0.077272,-0.68512,-0.23962,1.5635,-0.36686,-0.18265,-0.14093,-0.11188,1.9401,0.19543,-0.063748,0.13713,3.5486,7.5225,0.67636,1.7933,0.98719,1.2729,-0.1954,-0.00097643,0.86802,-0.21269,-0.15717,0.16741,-0.22965,-0.035214,-0.34765,-0.14272,-0.029916,0.36894
FOX1CPR1STR1ERY2DOX2,0.68118,1,0.9745,1,0.82186,0.68309,0.32874,0.52638,0.5444,0.65508,0.861,0.80572,0.99228,0.73356,0.80572,0.53153,0.45174,0.56242,0.20902,0.46075,0.63643,0.617,0.70388,0.71136,0.77242,0.53411,0.56097,0.81075,0.40669,0.70304,0.44712,Inf,-0.50478,-0.22725,-0.027568,-0.32778,-0.139,-0.019629,NaN,-0.084074,-0.019629,-0.19928,-0.33683,0.021299,-0.68512,-0.15546,0.63117,-0.36686,-0.12113,-0.13444,-0.03556,1.9401,0.19543,2.9119,0.13713,4.1289,8.7138,0.67636,2.9926,1.1159,35.9855,-0.1954,0.11363,2.0678,-0.25454,-0.12219,0.16741,-0.31835,0.76215,-0.34276,-0.057771,-0.18045,-0.2941
FOX1CPR1STR1ERY2DOX3,0.68118,1,0.9745,1,0.86904,0.68309,0.32874,0.52638,0.59202,0.65508,0.861,0.82238,0.99228,0.76635,0.82515,0.53153,0.45174,0.68983,0.20902,0.46589,0.66696,0.617,0.72003,0.76964,0.73304,0.53411,0.53322,0.72423,0.40412,0.73617,0.54935,Inf,-0.50478,-0.22725,0.00052346,-0.32778,-0.139,-0.053693,NaN,-0.09509,-0.050499,-0.19928,-0.33683,1.097,-0.68512,-0.19239,0.84051,-0.36686,-0.14979,-0.11437,-0.13442,1.9401,0.19543,75.2079,0.13713,4.2879,8.0193,0.67636,2.1963,1.2363,-0.0081005,-0.1954,-0.075686,1.4825,-0.29948,-0.13073,0.16741,-0.43263,-0.073438,-0.31397,-0.045981,-0.047717,0.75018
FOX1CPR1STR1ERY3DOX1,0.68118,1,0.9745,1,0.86682,0.68309,0.32874,0.63449,0.60867,0.65508,0.83784,0.82515,0.861,0.73079,0.81725,0.53153,0.5444,0.54484,0.40541,0.43753,0.69193,0.62199,0.69043,0.7863,0.78611,0.5693,0.57485,0.77467,0.43243,0.76576,0.42498,Inf,-0.50478,-0.068546,0.2007,-0.32778,-0.16216,-0.048074,-0.11647,-0.13487,-0.057195,-0.19928,-0.2008,-0.077272,-0.38928,-0.23962,1.1185,-0.36173,-0.18265,-0.092899,-0.069384,1.9401,0.41235,-0.063748,1.6243,3.5486,10.1194,0.87813,1.7933,1.658,1.3771,-0.14238,-0.00097643,2.0306,-0.24848,-0.093471,-0.24094,-0.22965,0.69705,-0.44705,-0.23571,-0.26143,-0.059107
FOX1CPR1STR1ERY3DOX2,0.68118,1,0.9745,1,0.82186,0.68309,0.32874,0.63449,0.5444,0.65508,0.83784,0.80572,0.861,0.73356,0.95882,0.53153,0.5444,0.56242,0.40541,0.46075,0.74467,0.62199,0.70388,0.81405,0.8121,0.5693,0.56097,0.79665,0.54246,0.77653,0.43115,Inf,-0.50478,-0.068546,-0.027568,-0.32778,-0.16216,-0.019629,-0.11647,-0.084074,NaN,-0.19928,-0.2008,0.021299,-0.38928,-0.15546,1.5231,-0.36173,-0.12113,-0.0094977,0.53435,1.9401,0.41235,2.9119,1.6243,4.1289,1.8667,0.87813,2.9926,0.038403,0.57981,-0.14238,0.11363,1.9516,-0.0056851,-0.030433,-0.24094,-0.31835,0.41771,-0.26837,-0.055351,-0.20972,-0.29454
FOX1CPR1STR1ERY3DOX3,0.68118,1,0.9745,1,0.86904,0.68309,0.32874,0.63449,0.59202,0.65508,0.83784,0.82238,0.861,0.76635,1,0.53153,0.5444,0.68983,0.40541,0.46589,0.71686,0.62199,0.72003,0.92278,0.93822,0.5693,0.53322,0.76912,0.4752,0.70581,0.49035,Inf,-0.50478,-0.068546,0.00052346,-0.32778,-0.16216,-0.053693,-0.11647,-0.09509,NaN,-0.19928,-0.2008,1.097,-0.38928,-0.19239,1.3999,-0.36173,-0.14979,Inf,4.1222,1.9401,0.41235,75.2079,1.6243,4.2879,0.85379,0.87813,2.1963,1.3092,3.034,-0.14238,-0.075686,1.9858,-0.17626,-0.16657,-0.24094,-0.43263,-0.053182,-0.36718,-0.32513,-0.15,10.1854
FOX1CPR1STR2ERY1DOX1,0.68118,1,0.88085,0.92601,0.86682,0.68309,0.33681,0.55985,0.60867,0.61261,0.86144,0.82515,0.6507,0.52942,0.76409,0.41055,0.54183,0.54484,0.28958,0.40885,0.35393,0.66084,0.73348,0.68916,0.53558,0.49554,0.50269,0.52896,0.31403,0.74424,0.34779,Inf,-0.43867,-0.11246,0.2007,-0.30452,-0.069729,-0.048074,-0.20226,-0.30662,-0.048084,-0.31577,-0.14103,-0.077272,-0.47883,-0.21392,-0.35271,-0.18983,-0.03937,-0.14144,-0.24251,1.4073,0.57325,-0.063748,0.8724,1.8149,-0.25623,1.4217,1.758,0.25426,1.2561,-0.10813,-0.033497,-0.032594,-0.34799,0.23278,-0.16152,-0.32354,3.8608,-0.22253,-0.25447,-0.27789,-0.37694
FOX1CPR1STR2ERY1DOX2,0.68118,1,0.88085,0.92601,0.82186,0.68309,0.33681,0.55985,0.5444,0.61261,0.86144,0.80572,0.6507,0.66148,0.73356,0.41055,0.54183,0.56242,0.28958,0.45302,0.54935,0.66084,0.77922,0.7054,0.54311,0.49554,0.55265,0.60585,0.33681,0.7281,0.4,Inf,-0.43867,-0.11246,-0.027568,-0.30452,-0.069729,-0.019629,-0.20226,-0.086268,-0.036114,-0.31577,-0.14103,0.021299,-0.47883,-0.081327,0.19007,-0.18983,0.56457,-0.073125,-0.18984,1.4073,0.57325,2.9119,0.8724,4.1391,3.7031,1.4217,4.5968,0.93908,1.1015,-0.10813,0.31648,0.53718,-0.26243,0.38109,-0.16152,-0.28823,0.20078,-0.40717,-0.20319,-0.12404,0.20861
FOX1CPR1STR2ERY1DOX3,0.68118,1,0.88085,0.92601,0.86904,0.68309,0.33681,0.55985,0.59202,0.61261,0.86144,0.82238,0.6507,0.67516,0.7863,0.41055,0.54183,0.68983,0.28958,0.37838,0.51986,0.66084,0.64093,0.69193,0.57869,0.49554,0.58595,0.54666,0.26803,0.71136,0.36392,Inf,-0.43867,-0.11246,0.00052346,-0.30452,-0.069729,-0.053693,-0.20226,-0.118,-0.022918,-0.31577,-0.14103,1.097,-0.47883,-0.27436,-0.051652,-0.18983,-0.16272,-0.14018,-0.18363,1.4073,0.57325,75.2079,0.8724,2.3934,3.6625,1.4217,1.8259,0.080454,1.1322,-0.10813,0.40384,-0.0027612,-0.4449,0.015661,-0.16152,-0.16618,-0.088739,-0.40252,-0.10465,-0.24632,-0.13312
FOX1CPR1STR2ERY2DOX1,0.68118,1,0.88085,1,0.86682,0.68309,0.33681,0.52638,0.60867,0.61261,0.861,0.82515,0.79047,0.52942,0.77797,0.41055,0.45174,0.54484,0.18404,0.40885,0.7323,0.6151,0.73348,0.74467,0.58963,0.56652,0.50269,0.66921,0.43243,0.75769,0.44163,Inf,-0.43867,-0.22725,0.2007,-0.30452,-0.139,-0.048074,-0.10261,-0.30662,-0.1025,-0.31577,-0.33683,-0.077272,-0.69327,-0.21392,1.5635,-0.3017,-0.03937,-0.14093,-0.22776,1.4073,0.19543,-0.063748,0.22814,1.8149,7.5225,1.0117,1.758,0.98719,1.3845,-0.055826,-0.033497,0.86802,-0.16858,-0.0076568,0.65639,-0.32354,-0.035214,-0.39025,-0.27689,-0.15089,-0.010892
FOX1CPR1STR2ERY2DOX2,0.68118,1,0.88085,1,0.82186,0.68309,0.33681,0.52638,0.5444,0.61261,0.861,0.80572,0.79047,0.66148,0.80572,0.41055,0.45174,0.56242,0.18404,0.45302,0.63643,0.6151,0.77922,0.71136,0.60688,0.56652,0.55265,0.81075,0.34234,0.72587,0.46661,Inf,-0.43867,-0.22725,-0.027568,-0.30452,-0.139,-0.019629,-0.10261,-0.086268,-0.019629,-0.31577,-0.33683,0.021299,-0.69327,-0.081327,0.63117,-0.3017,0.56457,-0.13444,-0.16168,1.4073,0.19543,2.9119,0.22814,4.1391,8.7138,1.0117,4.5968,1.1159,0.44214,-0.055826,0.31648,2.0678,-0.30578,0.019801,0.65639,-0.28823,0.76215,-0.38757,-0.14314,-0.05378,-0.27799
FOX1CPR1STR2ERY2DOX3,0.68118,1,0.88085,1,0.86904,0.68309,0.33681,0.52638,0.59202,0.61261,0.861,0.82238,0.79047,0.67516,0.82515,0.41055,0.45174,0.68983,0.18404,0.37838,0.66696,0.6151,0.64093,0.76964,0.8639,0.56652,0.58595,0.72423,0.40412,0.70657,0.48049,Inf,-0.43867,-0.22725,0.00052346,-0.30452,-0.139,-0.053693,-0.10261,-0.118,-0.050499,-0.31577,-0.33683,1.097,-0.69327,-0.27436,0.84051,-0.3017,-0.16272,-0.11437,0.9504,1.4073,0.19543,75.2079,0.22814,2.3934,8.0193,1.0117,1.8259,1.2363,2.6104,-0.055826,0.40384,1.4825,-0.22499,-0.076963,0.65639,-0.16618,-0.073438,-0.39144,-0.31898,-0.078539,-0.075496
FOX1CPR1STR2ERY3DOX1,0.68118,1,0.88085,1,0.86682,0.68309,0.33681,0.63449,0.60867,0.61261,0.83784,0.82515,0.64925,0.52942,0.81725,0.41055,0.5444,0.54484,0.18919,0.40885,0.69193,0.62317,0.73348,0.7863,0.87351,0.59428,0.50269,0.77467,0.3964,0.73886,0.4222,Inf,-0.43867,-0.068546,0.2007,-0.30452,-0.16216,-0.048074,-0.26293,-0.30662,-0.057195,-0.31577,-0.2008,-0.077272,-0.68469,-0.21392,1.1185,-0.29253,-0.03937,-0.092899,1.0647,1.4073,0.41235,-0.063748,0.25778,1.8149,10.1194,1.0282,1.758,1.658,2.4077,-0.0095715,-0.033497,2.0306,-0.23786,-0.032322,0.30786,-0.32354,0.69705,-0.51094,-0.50133,-0.18824,0.28263
FOX1CPR1STR2ERY3DOX2,0.68118,1,0.88085,1,0.82186,0.68309,0.33681,0.63449,0.5444,0.61261,0.83784,0.80572,0.64925,0.66148,0.95882,0.41055,0.5444,0.56242,0.18919,0.45302,0.74467,0.62317,0.77922,0.81405,0.9797,0.59428,0.55265,0.79665,0.47619,0.65122,0.38255,Inf,-0.43867,-0.068546,-0.027568,-0.30452,-0.16216,-0.019629,-0.26293,-0.086268,NaN,-0.31577,-0.2008,0.021299,-0.68469,-0.081327,1.5231,-0.29253,0.56457,-0.0094977,2.6119,1.4073,0.41235,2.9119,0.25778,4.1391,1.8667,1.0282,4.5968,0.038403,6.6666,-0.0095715,0.31648,1.9516,-0.034349,-0.10043,0.30786,-0.28823,0.41771,-0.38682,-0.4903,-0.22425,-0.10902
FOX1CPR1STR2ERY3DOX3,0.68118,1,0.88085,1,0.86904,0.68309,0.33681,0.63449,0.59202,0.61261,0.83784,0.82238,0.64925,0.67516,1,0.41055,0.5444,0.68983,0.18919,0.37838,0.71686,0.62317,0.64093,0.92278,0.91875,0.59428,0.58595,0.76912,0.44273,0.75299,0.35004,Inf,-0.43867,-0.068546,0.00052346,-0.30452,-0.16216,-0.053693,-0.26293,-0.118,NaN,-0.31577,-0.2008,1.097,-0.68469,-0.27436,1.3999,-0.29253,-0.16272,Inf,1.4801,1.4073,0.41235,75.2079,0.25778,2.3934,0.85379,1.0282,1.8259,1.3092,13.1632,-0.0095715,0.40384,1.9858,-0.15095,-0.016325,0.30786,-0.16618,-0.053182,-0.24959,-0.36322,-0.3287,-0.40179
FOX1CPR1STR3ERY1DOX1,0.68118,1,0.97565,0.92601,0.86682,0.68309,0.54935,0.55985,0.60867,0.65585,0.86144,0.82515,0.75795,0.63939,0.76409,0.60618,0.54183,0.54484,0.36165,0.46075,0.35393,0.58012,0.68726,0.68916,0.68418,0.51707,0.52245,0.52896,0.35611,0.71465,0.38612,Inf,-0.17341,-0.11246,0.2007,-0.32778,-0.069729,-0.048074,-0.16107,-0.24397,-0.048084,-0.087906,-0.14103,-0.077272,-0.41236,-0.20022,-0.35271,-0.35789,-0.18737,-0.14144,-0.12638,2.4059,0.57325,-0.063748,0.12641,1.3069,-0.25623,0.86953,1.4808,0.25426,1.5622,-0.15983,-0.093115,-0.032594,-0.33245,-0.08747,-0.057014,-0.24702,3.8608,0.33924,-0.18969,-0.2762,-0.40762
FOX1CPR1STR3ERY1DOX2,0.68118,1,0.97565,0.92601,0.82186,0.68309,0.54935,0.55985,0.5444,0.65585,0.86144,0.80572,0.75795,0.77639,0.73356,0.60618,0.54183,0.56242,0.36165,0.49936,0.54935,0.58012,0.69312,0.7054,0.68392,0.51707,0.44443,0.60585,0.4588,0.72541,0.44441,Inf,-0.17341,-0.11246,-0.027568,-0.32778,-0.069729,-0.019629,-0.16107,-0.031752,-0.036114,-0.087906,-0.14103,0.021299,-0.41236,-0.085772,0.19007,-0.35789,-0.13559,-0.073125,-0.078927,2.4059,0.57325,2.9119,0.12641,2.4774,3.7031,0.86953,4.7404,0.93908,2.2104,-0.15983,-0.18634,0.53718,-0.092905,-0.023048,-0.057014,-0.36682,0.20078,-0.12718,-0.04009,-0.12137,-0.028483
FOX1CPR1STR3ERY1DOX3,0.68118,1,0.97565,0.92601,0.86904,0.68309,0.54935,0.55985,0.59202,0.65585,0.86144,0.82238,0.75795,0.85208,0.7863,0.60618,0.54183,0.68983,0.36165,0.4556,0.51986,0.58012,0.64739,0.69193,0.7286,0.51707,0.56652,0.54666,0.4525,0.63365,0.39167,Inf,-0.17341,-0.11246,0.00052346,-0.32778,-0.069729,-0.053693,-0.16107,0.19859,-0.022918,-0.087906,-0.14103,1.097,-0.41236,-0.21117,-0.051652,-0.35789,-0.23647,-0.14018,-0.07202,2.4059,0.57325,75.2079,0.12641,-0.05146,3.6625,0.86953,2.8736,0.080454,5.9575,-0.15983,-0.019115,-0.0027612,-0.15394,-0.19295,-0.057014,-0.17303,-0.088739,0.93735,-0.038655,-0.26767,-0.2797
FOX1CPR1STR3ERY2DOX1,0.68118,1,0.97565,1,0.86682,0.68309,0.54935,0.52638,0.60867,0.65585,0.861,0.82515,0.79219,0.63939,0.77797,0.60618,0.45174,0.54484,0.41313,0.46075,0.7323,0.60854,0.68726,0.74467,0.65256,0.50064,0.52245,0.66921,0.54935,0.67181,0.68864,Inf,-0.17341,-0.22725,0.2007,-0.32778,-0.139,-0.048074,-0.18804,-0.24397,-0.1025,-0.087906,-0.33683,-0.077272,-0.37838,-0.20022,1.5635,-0.37627,-0.18737,-0.14093,-0.2284,2.4059,0.19543,-0.063748,0.58187,1.3069,7.5225,0.85172,1.4808,0.98719,1.0536,-0.2467,-0.093115,0.86802,-0.046414,-0.20563,-0.22448,-0.24702,-0.035214,-0.32128,-0.33411,1.0709,20.0239
FOX1CPR1STR3ERY2DOX2,0.68118,1,0.97565,1,0.82186,0.68309,0.54935,0.52638,0.5444,0.65585,0.861,0.80572,0.79219,0.77639,0.80572,0.60618,0.45174,0.56242,0.41313,0.49936,0.63643,0.60854,0.69312,0.71136,0.57352,0.50064,0.44443,0.81075,0.48747,0.67967,0.6248,Inf,-0.17341,-0.22725,-0.027568,-0.32778,-0.139,-0.019629,-0.18804,-0.031752,-0.019629,-0.087906,-0.33683,0.021299,-0.37838,-0.085772,0.63117,-0.37627,-0.13559,-0.13444,-0.28475,2.4059,0.19543,2.9119,0.58187,2.4774,8.7138,0.85172,4.7404,1.1159,-0.0596,-0.2467,-0.18634,2.0678,-0.10753,-0.15237,-0.22448,-0.36682,0.76215,-0.16697,0.20654,0.58231,0.21287
FOX1CPR1STR3ERY2DOX3,0.68118,1,0.97565,1,0.86904,0.68309,0.54935,0.52638,0.59202,0.65585,0.861,0.82238,0.79219,0.85208,0.82515,0.60618,0.45174,0.68983,0.41313,0.4556,0.66696,0.60854,0.64739,0.76964,0.64202,0.50064,0.56652,0.72423,0.57895,0.70388,0.66088,Inf,-0.17341,-0.22725,0.00052346,-0.32778,-0.139,-0.053693,-0.18804,0.19859,-0.050499,-0.087906,-0.33683,1.097,-0.37838,-0.21117,0.84051,-0.37627,-0.23647,-0.11437,-0.24279,2.4059,0.19543,75.2079,0.58187,-0.05146,8.0193,0.85172,2.8736,1.2363,-0.012017,-0.2467,-0.019115,1.4825,0.013366,-0.16983,-0.22448,-0.17303,-0.073438,0.21082,0.10764,0.8041,0.1201
FOX1CPR1STR3ERY3DOX1,0.68118,1,0.97565,1,0.86682,0.68309,0.54935,0.63449,0.60867,0.65585,0.83784,0.82515,0.66046,0.63939,0.81725,0.60618,0.5444,0.54484,0.34172,0.46075,0.69193,0.63814,0.68726,0.7863,0.76321,0.50064,0.52245,0.77467,0.57088,0.73617,0.63449,Inf,-0.17341,-0.068546,0.2007,-0.32778,-0.16216,-0.048074,-0.32306,-0.24397,-0.057195,-0.087906,-0.2008,-0.077272,-0.48583,-0.20022,1.1185,-0.34594,-0.18737,-0.092899,-0.097558,2.4059,0.41235,-0.063748,0.32725,1.3069,10.1194,0.96257,1.4808,1.658,1.7487,-0.2467,-0.093115,2.0306,-0.0090526,-0.12954,-0.2324,-0.24702,0.69705,-0.20102,-0.42442,0.5557,0.52138
FOX1CPR1STR3ERY3DOX2,0.68118,1,0.97565,1,0.82186,0.68309,0.54935,0.63449,0.5444,0.65585,0.83784,0.80572,0.66046,0.77639,0.95882,0.60618,0.5444,0.56242,0.34172,0.49936,0.74467,0.63814,0.69312,0.81405,0.88432,0.50064,0.44443,0.79665,0.48649,0.68505,0.59588,Inf,-0.17341,-0.068546,-0.027568,-0.32778,-0.16216,-0.019629,-0.32306,-0.031752,NaN,-0.087906,-0.2008,0.021299,-0.48583,-0.085772,1.5231,-0.34594,-0.13559,-0.0094977,4.1218,2.4059,0.41235,2.9119,0.32725,2.4774,1.8667,0.96257,4.7404,0.038403,2.1573,-0.2467,-0.18634,1.9516,-0.10933,-0.14566,-0.2324,-0.36682,0.41771,-0.31554,-0.32539,0.36803,5.403
