combinations,X1,X2,X3,X4,X5,X1X2,X1X3,X1X4,X1X5,X2X3,X2X4,X2X5,X3X4,X3X5,X4X5,X1X2X3,X1X2X4,X1X2X5,X1X3X4,X1X3X5,X1X4X5 ,X2X3X4,X2X3X5,X2X4X5,X3X4X5,X1X2X3X4,X1X2X3X5,X1X2X4X5,X1X3X4X5,X2X3X4X5,X1X2X3X4X5,NET_12,NET_13,NET_14,NET_15,NET_23,NET_24,NET_25,NET_34,NET_35,NET_45,NET_123,NET_124,NET_125,NET_134,NET_135,NET_145 ,NET_234,NET_235,NET_245,NET_345,EM_123,EM_124,EM_125,EM_134,EM_135,EM_145 ,EM_234,EM_235,EM_245,EM_345,NET_1234,NET_1235,NET_1245,NET_1345,NET_2345,EM_1234,EM_1235,EM_1245,EM_1345,EM_2345,NET_12345,EM_12345
FOX1CPR1STR1ERY1FUS1,0.79186,0.92234,0.43833,0.9585,0.72449,0.89341,0.23865,0.73119,0.24169,0.4639,0.89651,0.70647,0.46674,0.0091473,0.50032,0.25842,0.80742,0.36778,0.30368,0.05533,0.28706,0.54223,0.011761,0.58389,0.058605,0.26005,0.032774,0.34243,0.071521,0.048273,0.032669,2.6513,-0.31244,-0.036642,-0.57872,1.7513,0.3251,0.67965,2.5622,-0.9712,-0.27952,-0.19279,1.1694,-0.30496,-0.087201,-0.77997,-0.47796,3.0447,-0.95985,-0.088386,-0.80746,-0.23721,-0.039404,-0.0095282,2.0322,1.2146,1.3187,0.4908,NaN,1.6807,1.9712,-0.15255,-0.8587,-0.32485,-0.70327,-0.82806,-0.25727,NaN,-0.16623,-0.69526,-0.58674,-0.85305,NaN
FOX1CPR1STR1ERY1FUS2,0.79186,0.92234,0.43833,0.9585,0.75351,0.89341,0.23865,0.73119,0.36834,0.4639,0.89651,0.69079,0.46674,0.030191,0.67049,0.25842,0.80742,0.55492,0.30368,0.0345,0.24508,0.54223,0.01367,0.74282,0.074104,0.26005,0.03794,0.34174,0.058605,0.03904,0.040523,2.6513,-0.31244,-0.036642,-0.38268,1.7513,0.3251,-0.0060576,2.5622,-0.90859,-0.07166,-0.19279,1.1694,0.022542,-0.087201,-0.86809,-0.57148,3.0447,-0.95513,0.87755,-0.76592,-0.23721,-0.039404,0.80043,2.0322,NaN,-0.15815,0.4908,NaN,22.2916,2.6335,-0.15255,-0.84272,-0.35216,-0.76622,-0.8663,-0.25727,NaN,-0.31361,-0.27314,NaN,-0.82474,NaN
FOX1CPR1STR1ERY1FUS3,0.79186,0.92234,0.43833,0.9585,0.91684,0.89341,0.23865,0.73119,0.52889,0.4639,0.89651,0.85696,0.46674,0.047518,0.72861,0.25842,0.80742,0.76219,0.30368,0.044915,0.38402,0.54223,0.022441,0.62034,0.20516,0.26005,0.03794,0.6297,0.060537,0.061418,0.067323,2.6513,-0.31244,-0.036642,-0.27152,1.7513,0.3251,0.15888,2.5622,-0.88176,-0.1709,-0.19279,1.1694,0.75722,-0.087201,-0.85886,-0.44815,3.0447,-0.93946,-0.23467,-0.46739,-0.23721,-0.039404,0.73174,2.0322,1.0392,0.14896,0.4908,-0.78306,-0.10649,7.9088,-0.15255,-0.87074,-0.018931,-0.80154,-0.82713,-0.25727,NaN,0.76763,-0.73759,-0.64609,-0.7607,2.4048
FOX1CPR1STR1ERY2FUS1,0.79186,0.92234,0.43833,0.92751,0.72449,0.89341,0.23865,0.85175,0.24169,0.4639,0.93526,0.70647,0.56011,0.0091473,0.6834,0.25842,0.84133,0.36778,0.32822,0.05533,0.27042,0.45818,0.011761,0.60074,0.094769,0.29593,0.032774,0.2821,0.039707,0.04835,0.058478,2.6513,-0.31244,2.0433,-0.57872,1.7513,NaN,0.67965,4.8328,-0.9712,0.21764,-0.19279,1.4323,-0.30496,0.054009,-0.77997,-0.49179,1.3135,-0.95985,-0.030733,-0.67825,-0.23721,-0.15866,-0.0095282,-0.1677,1.2146,-0.15012,-0.24501,NaN,-0.16978,-0.2403,-0.0033778,-0.8587,-0.42522,-0.82976,-0.82203,44.2896,NaN,8.865,5.6624,1.5658,-0.72817,-0.64399
FOX1CPR1STR1ERY2FUS2,0.79186,0.92234,0.43833,0.92751,0.75351,0.89341,0.23865,0.85175,0.36834,0.4639,0.93526,0.69079,0.56011,0.030191,0.62399,0.25842,0.84133,0.55492,0.32822,0.0345,0.26903,0.45818,0.01367,0.73765,0.096989,0.29593,0.03794,0.52254,0.030191,0.056191,0.036778,2.6513,-0.31244,2.0433,-0.38268,1.7513,NaN,-0.0060576,4.8328,-0.90859,-0.10717,-0.19279,1.4323,0.022542,0.054009,-0.86809,-0.51388,1.3135,-0.95513,0.85433,-0.6834,-0.23721,-0.15866,0.80043,-0.1677,NaN,-0.27429,-0.24501,NaN,1.8842,-0.12527,-0.0033778,-0.84272,0.049752,-0.87554,-0.80113,44.2896,NaN,0.51962,NaN,10.2767,-0.83563,NaN
FOX1CPR1STR1ERY2FUS3,0.79186,0.92234,0.43833,0.92751,0.91684,0.89341,0.23865,0.85175,0.52889,0.4639,0.93526,0.85696,0.56011,0.047518,0.76322,0.25842,0.84133,0.76219,0.32822,0.044915,0.74152,0.45818,0.022441,0.86753,0.030191,0.29593,0.03794,0.72086,0.022441,0.032774,0.038909,2.6513,-0.31244,2.0433,-0.27152,1.7513,NaN,0.15888,4.8328,-0.88176,-0.10249,-0.19279,1.4323,0.75722,0.054009,-0.85886,0.57512,1.3135,-0.93946,0.6278,-0.91901,-0.23721,-0.15866,0.73174,-0.1677,1.0392,5.5161,-0.24501,-0.78306,0.95582,-0.79414,-0.0033778,-0.87074,0.58421,-0.92397,-0.90467,44.2896,NaN,-0.18599,NaN,NaN,-0.85708,NaN
FOX1CPR1STR1ERY3FUS1,0.79186,0.92234,0.43833,1,0.72449,0.89341,0.23865,0.81003,0.24169,0.4639,1,0.70647,0.54443,0.0091473,0.3672,0.25842,0.91457,0.36778,0.32091,0.05533,0.27527,0.48482,0.011761,0.5494,0.035357,0.34243,0.032774,0.56436,0.029868,0.019858,0.018243,2.6513,-0.31244,Inf,-0.57872,1.7513,NaN,0.67965,Inf,-0.9712,-0.49316,-0.19279,2.9955,-0.30496,-0.075438,-0.77997,-0.52019,2.366,-0.95985,-0.17782,-0.88866,-0.23721,-0.058752,-0.0095282,-0.029391,1.2146,1.1245,-0.18627,NaN,1.2298,NaN,0.18857,-0.8587,0.18025,-0.88123,-0.9322,2.2025,NaN,0.81893,NaN,NaN,-0.92134,NaN
FOX1CPR1STR1ERY3FUS2,0.79186,0.92234,0.43833,1,0.75351,0.89341,0.23865,0.81003,0.36834,0.4639,1,0.69079,0.54443,0.030191,0.71928,0.25842,0.91457,0.55492,0.32091,0.0345,0.61237,0.48482,0.01367,0.75313,0.011761,0.34243,0.03794,0.55652,0.0091473,0.020827,0.091782,2.6513,-0.31244,Inf,-0.38268,1.7513,NaN,-0.0060576,Inf,-0.90859,-0.045425,-0.19279,2.9955,0.022542,-0.075438,-0.86809,0.10003,2.366,-0.95513,0.99352,-0.96439,-0.23721,-0.058752,0.80043,-0.029391,NaN,19.1897,-0.18627,NaN,0.65189,NaN,0.18857,-0.84272,0.030391,-0.96503,-0.93163,2.2025,NaN,-0.29372,NaN,NaN,-0.61953,1.5402
FOX1CPR1STR1ERY3FUS3,0.79186,0.92234,0.43833,1,0.91684,0.89341,0.23865,0.81003,0.52889,0.4639,1,0.85696,0.54443,0.047518,1,0.25842,0.91457,0.76219,0.32091,0.044915,0.72417,0.48482,0.022441,0.90122,0.034793,0.34243,0.03794,0.80488,0.026952,0.029292,0.018243,2.6513,-0.31244,Inf,-0.27152,1.7513,NaN,0.15888,Inf,-0.88176,NaN,-0.19279,2.9955,0.75722,-0.075438,-0.85886,-0.0025458,2.366,-0.93946,0.78058,-0.91342,-0.23721,-0.058752,0.73174,-0.029391,1.0392,1.3669,-0.18627,-0.78306,-0.10313,-0.80804,0.18857,-0.87074,1.1065,-0.91531,-0.92098,2.2025,NaN,-0.067059,NaN,NaN,-0.93785,NaN
FOX1CPR1STR2ERY1FUS1,0.79186,0.92234,0.5048,0.9585,0.72449,0.89341,0.4013,0.73119,0.24169,0.53875,0.89651,0.70647,0.51038,0.016297,0.50032,0.28947,0.80742,0.36778,0.35736,0.058314,0.28706,0.55683,0.016988,0.58389,0.09043,0.31444,0.035357,0.34243,0.040523,0.056022,0.031159,2.6513,0.014948,-0.036642,-0.57872,1.866,0.3251,0.67965,1.2666,-0.95544,-0.27952,-0.21486,1.1694,-0.30496,-0.067285,-0.79864,-0.47796,1.8891,-0.94964,-0.088386,-0.74203,-0.43281,-0.039404,-0.0095282,-0.087471,1.2728,1.3187,0.10241,NaN,1.6807,1.9498,-0.11022,-0.86763,-0.32485,-0.85402,-0.82673,2.3731,NaN,-0.16623,-0.79375,-0.5255,-0.8783,NaN
