combinations,X1,X2,X3,X4,X5,X1X2,X1X3,X1X4,X1X5,X2X3,X2X4,X2X5,X3X4,X3X5,X4X5,X1X2X3,X1X2X4,X1X2X5,X1X3X4,X1X3X5,X1X4X5 ,X2X3X4,X2X3X5,X2X4X5,X3X4X5,X1X2X3X4,X1X2X3X5,X1X2X4X5,X1X3X4X5,X2X3X4X5,X1X2X3X4X5,NET_12,NET_13,NET_14,NET_15,NET_23,NET_24,NET_25,NET_34,NET_35,NET_45,NET_123,NET_124,NET_125,NET_134,NET_135,NET_145 ,NET_234,NET_235,NET_245,NET_345,EM_123,EM_124,EM_125,EM_134,EM_135,EM_145 ,EM_234,EM_235,EM_245,EM_345,NET_1234,NET_1235,NET_1245,NET_1345,NET_2345,EM_1234,EM_1235,EM_1245,EM_1345,EM_2345,NET_12345,EM_12345
AMP1FOX1STR1CPR1FUS1,0.64729,0.77213,0.84356,0.9481,0.72555,0.51312,0.1808,0.50756,0.29077,0.64839,0.75838,0.5904,0.86836,0.67606,0.54958,0.15016,0.1935,0.17671,0.14203,0.031644,0.3782,0.4752,0.15304,0.442,0.41849,0.19662,0.024356,0.1422,0.024,0.0069333,0.035917,0.090383,-0.66888,-0.17295,-0.38087,-0.0045105,0.65692,0.18254,1.5666,0.56397,-0.20108,-0.64383,-0.59164,-0.51269,-0.72564,-0.92012,-0.15064,-0.23048,-0.67616,-0.16783,-0.27882,0.13015,-0.54101,-0.30352,0.34909,0.090593,1.6155,-0.31121,-0.71937,-0.063675,-0.271,-0.5081,-0.92038,-0.58638,-0.9361,-0.98453,1.2757,NaN,1.0238,NaN,0.58466,-0.87616,NaN
AMP1FOX1STR1CPR1FUS2,0.64729,0.77213,0.84356,0.9481,0.97359,0.51312,0.1808,0.50756,0.28853,0.64839,0.75838,0.66802,0.86836,1,0.7283,0.15016,0.1935,0.14745,0.14203,0.038222,0.55426,0.4752,0.10844,0.616,0.72373,0.19662,0.043022,0.13137,0.02973,0.051727,0.074488,0.090383,-0.66888,-0.17295,-0.54215,-0.0045105,0.65692,-0.11136,1.5666,NaN,-0.21099,-0.64383,-0.59164,-0.69697,-0.72564,-0.9281,-0.072353,-0.23048,-0.82899,-0.13571,-0.070533,0.13015,-0.54101,-0.18793,0.34909,0.20126,2.2236,-0.31121,-0.84478,1.9985,-0.14914,-0.5081,-0.89519,-0.71524,-0.94101,-0.91396,1.2757,NaN,-0.39706,NaN,0.81115,-0.80859,-0.73922
AMP1FOX1STR1CPR1FUS3,0.64729,0.77213,0.84356,0.9481,0.96546,0.51312,0.1808,0.50756,0.57948,0.64839,0.75838,0.77857,0.86836,1,0.96005,0.15016,0.1935,0.51804,0.14203,0.029689,0.81062,0.4752,0.36444,0.88338,0.9316,0.19662,0.12597,0.12597,0.032533,0.026844,0.0873,0.090383,-0.66888,-0.17295,-0.072733,-0.0045105,0.65692,1.2416,1.5666,NaN,NaN,-0.64383,-0.59164,0.21556,-0.72564,-0.94368,3.9812,-0.23048,-0.42045,2.7023,2.2332,0.13015,-0.54101,1.0586,0.34909,-0.88418,23.6285,-0.31121,-0.54285,1.2944,-0.11446,-0.5081,-0.69053,-0.72465,-0.93491,-0.95497,1.2757,1.4466,-0.76681,NaN,-0.88117,-0.77378,1.255
AMP1FOX1STR1CPR2FUS1,0.64729,0.77213,0.84356,0.9866,0.72555,0.51312,0.1808,0.52937,0.29077,0.64839,0.93435,0.5904,0.8976,0.67606,0.71236,0.15016,0.28544,0.17671,0.20704,0.031644,0.37515,0.69564,0.15304,0.4286,0.66802,0.10947,0.024356,0.074311,0.0496,0.0528,0.059804,0.090383,-0.66888,-0.17106,-0.38087,-0.0045105,NaN,0.18254,5.7796,0.56397,-0.0048518,-0.64383,-0.42111,-0.51269,-0.61567,-0.92012,-0.19035,0.40953,-0.67616,-0.22456,0.5273,0.13015,-0.46506,-0.30352,1.5751,0.090593,2.083,-0.16763,-0.71937,-0.39208,-0.06109,-0.73682,-0.92038,-0.79229,-0.8731,-0.88675,0.87978,NaN,0.59,-0.6644,0.54412,-0.80184,-0.65022
AMP1FOX1STR1CPR2FUS2,0.64729,0.77213,0.84356,0.9866,0.97359,0.51312,0.1808,0.52937,0.28853,0.64839,0.93435,0.66802,0.8976,1,0.76107,0.15016,0.28544,0.14745,0.20704,0.038222,0.30452,0.69564,0.10844,0.55426,0.73105,0.10947,0.043022,0.15089,0.060978,0.072711,0.046756,0.090383,-0.66888,-0.17106,-0.54215,-0.0045105,NaN,-0.11136,5.7796,NaN,-0.20767,-0.64383,-0.42111,-0.69697,-0.61567,-0.9281,-0.51022,0.40953,-0.82899,-0.25268,-0.097765,0.13015,-0.46506,-0.18793,1.5751,0.20126,1.0843,-0.16763,-0.84478,-0.17652,-0.1711,-0.73682,-0.89519,-0.6857,-0.88374,-0.88378,0.87978,NaN,1.0219,-0.42151,0.87124,-0.88454,NaN
AMP1FOX1STR1CPR2FUS3,0.64729,0.77213,0.84356,0.9866,0.96546,0.51312,0.1808,0.52937,0.57948,0.64839,0.93435,0.77857,0.8976,1,1,0.15016,0.28544,0.51804,0.20704,0.029689,0.6416,0.69564,0.36444,0.8815,1,0.10947,0.12597,0.16373,0.069867,0.0784,0.032889,0.090383,-0.66888,-0.17106,-0.072733,-0.0045105,NaN,1.2416,5.7796,NaN,NaN,-0.64383,-0.42111,0.21556,-0.61567,-0.94368,0.81488,0.40953,-0.42045,3.9835,4.9063,0.13015,-0.46506,1.0586,1.5751,-0.88418,10.2474,-0.16763,-0.54285,-0.092557,-0.08235,-0.73682,-0.69053,-0.65607,-0.86567,-0.87363,0.87978,1.4466,-0.55055,-0.34223,-0.76485,-0.9181,1.0352
AMP1FOX1STR1CPR3FUS1,0.64729,0.77213,0.84356,0.9763,0.72555,0.51312,0.1808,0.61282,0.29077,0.64839,0.79236,0.5904,0.9206,0.67606,0.67056,0.15016,0.42292,0.17671,0.16641,0.031644,0.26877,0.57813,0.15304,0.37582,0.38976,0.14246,0.024356,0.090571,0.084089,0.081244,0.020146,0.090383,-0.66888,-0.030268,-0.38087,-0.0045105,2.1055,0.18254,NaN,0.56397,-0.053357,-0.64383,-0.13325,-0.51269,-0.68783,-0.92012,-0.41381,-0.090843,-0.67616,-0.31287,-0.34773,0.13015,-0.17257,-0.30352,-0.2544,0.090593,0.60605,-0.21923,-0.71937,-0.3466,-0.44206,-0.65388,-0.92038,-0.74417,-0.78259,-0.82391,1.0869,NaN,0.57882,1.2497,0.85358,-0.93254,NaN
AMP1FOX1STR1CPR3FUS2,0.64729,0.77213,0.84356,0.9763,0.97359,0.51312,0.1808,0.61282,0.28853,0.64839,0.79236,0.66802,0.9206,1,0.72942,0.15016,0.42292,0.14745,0.16641,0.038222,0.41468,0.57813,0.10844,0.53067,0.68676,0.14246,0.043022,0.095988,0.032889,0.084089,0.020146,0.090383,-0.66888,-0.030268,-0.54215,-0.0045105,2.1055,-0.11136,NaN,NaN,-0.2326,-0.64383,-0.13325,-0.69697,-0.68783,-0.9281,-0.32601,-0.090843,-0.82899,-0.27694,-0.1435,0.13015,-0.17257,-0.18793,-0.2544,0.20126,1.8222,-0.21923,-0.84478,0.26411,-0.22337,-0.65388,-0.89519,-0.79794,-0.93663,-0.86418,1.0869,NaN,-0.46102,NaN,0.93606,-0.94973,NaN
AMP1FOX1STR1CPR3FUS3,0.64729,0.77213,0.84356,0.9763,0.96546,0.51312,0.1808,0.61282,0.57948,0.64839,0.79236,0.77857,0.9206,1,1,0.15016,0.42292,0.51804,0.16641,0.029689,0.65867,0.57813,0.36444,0.83218,0.94311,0.14246,0.12597,0.20588,0.055644,0.26204,0.060775,0.090383,-0.66888,-0.030268,-0.072733,-0.0045105,2.1055,1.2416,NaN,NaN,NaN,-0.64383,-0.13325,0.21556,-0.68783,-0.94368,1.3061,-0.090843,-0.42045,2.3546,3.0555,0.13015,-0.17257,1.0586,-0.2544,-0.88418,3.9693,-0.21923,-0.54285,-0.011252,-0.15675,-0.65388,-0.69053,-0.56298,-0.89188,-0.57317,1.0869,1.4466,-0.59527,1.458,0.36972,-0.84706,1.3769
AMP1FOX1STR2CPR1FUS1,0.64729,0.77213,0.81814,0.9481,0.72555,0.51312,0.10122,0.50756,0.29077,0.49938,0.75838,0.5904,0.80313,0.58224,0.54958,0.22871,0.1935,0.17671,0.068225,0.035058,0.3782,0.38718,0.051555,0.442,0.54252,0.23045,0.0288,0.1422,0.029689,0.052649,0.029558,0.090383,-0.80887,-0.17295,-0.38087,-0.20948,0.65692,0.18254,0.64639,-0.019152,-0.20108,-0.44067,-0.59164,-0.51269,-0.86412,-0.90876,-0.15064,-0.35354,-0.88752,-0.16783,-0.036034,3.0141,-0.54101,-0.30352,0.59836,0.75028,1.6155,-0.24993,-0.8637,-0.063675,9.1683,-0.40556,-0.90293,-0.58638,-0.9185,-0.87884,2.6119,NaN,1.0238,NaN,1.0414,-0.89492,NaN
