combinations,X1,X2,X3,X4,X5,X1X2,X1X3,X1X4,X1X5,X2X3,X2X4,X2X5,X3X4,X3X5,X4X5,X1X2X3,X1X2X4,X1X2X5,X1X3X4,X1X3X5,X1X4X5 ,X2X3X4,X2X3X5,X2X4X5,X3X4X5,X1X2X3X4,X1X2X3X5,X1X2X4X5,X1X3X4X5,X2X3X4X5,X1X2X3X4X5,NET_12,NET_13,NET_14,NET_15,NET_23,NET_24,NET_25,NET_34,NET_35,NET_45,NET_123,NET_124,NET_125,NET_134,NET_135,NET_145 ,NET_234,NET_235,NET_245,NET_345,EM_123,EM_124,EM_125,EM_134,EM_135,EM_145 ,EM_234,EM_235,EM_245,EM_345,NET_1234,NET_1235,NET_1245,NET_1345,NET_2345,EM_1234,EM_1235,EM_1245,EM_1345,EM_2345,NET_12345,EM_12345
AMP1FOX1FUS1CPR1TMP1,0.63059,0.84993,0.63059,0.97895,0.94453,0.42523,0.20329,0.25904,0.75868,0.39396,0.64136,0.94378,0.57389,0.59231,0.89233,0.09956,0.12302,0.59008,0.11704,0.34402,0.71528,0.26854,0.37607,0.80821,0.61628,0.062555,0.22063,0.31484,0.34074,0.41242,0.16825,-0.20659,-0.48875,-0.58037,4.6621,-0.26494,-0.22917,NaN,-0.070345,-0.005539,-0.03496,-0.70541,-0.76552,0.67429,-0.69934,-0.084034,2.7825,-0.48818,-0.25711,0.34864,0.69889,0.54052,0.57511,-0.062102,0.78721,0.50876,2.3795,0.25466,-0.17928,0.83098,4.1432,-0.81093,-0.30884,-0.3647,-0.073257,-0.16779,-0.59077,1.1592,-0.42218,-0.34159,0.25279,-0.46159,2.8871
AMP1FOX1FUS1CPR1TMP2,0.63059,0.84993,0.63059,0.97895,0.99071,0.42523,0.20329,0.25904,0.76975,0.39396,0.64136,0.92183,0.57389,0.62832,0.89233,0.09956,0.12302,0.6678,0.11704,0.45038,0.71436,0.26854,0.37864,0.876,0.62359,0.062555,0.21748,0.23477,0.21593,0.32117,0.093906,-0.20659,-0.48875,-0.58037,24.7618,-0.26494,-0.22917,NaN,-0.070345,0.61245,-0.079944,-0.70541,-0.76552,1.3735,-0.69934,0.23849,5.4075,-0.48818,-0.2869,2.0177,0.63215,0.54052,0.57511,0.42017,0.78721,1.6568,3.9174,0.25466,-0.14658,18.6857,2.5416,-0.81093,-0.35047,-0.54835,-0.4401,-0.38213,-0.59077,-0.29951,-0.67748,-0.65704,-0.28517,-0.71351,1.0732
AMP1FOX1FUS1CPR1TMP3,0.63059,0.84993,0.63059,0.97895,0.95776,0.42523,0.20329,0.25904,0.81082,0.39396,0.64136,0.85775,0.57389,0.65782,0.86818,0.09956,0.12302,0.56022,0.11704,0.38488,0.61268,0.26854,0.3826,0.78996,0.57838,0.062555,0.19251,0.24089,0.22273,0.37842,0.044403,-0.20659,-0.48875,-0.58037,7.7661,-0.26494,-0.22917,1.2178,-0.070345,2.0225,-0.074042,-0.70541,-0.76552,0.4,-0.69934,0.016161,0.54489,-0.48818,-0.25465,-0.0086926,-0.021745,0.54052,0.57511,-0.082602,0.78721,0.15661,1.2967,0.25466,-0.15106,11.8467,1.7727,-0.81093,-0.40526,-0.52063,-0.4026,-0.24693,-0.59077,0.60736,-0.49699,-0.44057,0.17176,-0.85987,0.83357
AMP1FOX1FUS1CPR2TMP1,0.63059,0.84993,0.63059,0.89913,0.94453,0.42523,0.20329,0.40433,0.75868,0.39396,0.8038,0.94378,0.60108,0.59231,0.76389,0.09956,0.11672,0.59008,0.28874,0.34402,0.71436,0.29536,0.37607,0.67003,0.57838,0.08131,0.22063,0.31248,0.26514,0.39491,0.15317,-0.20659,-0.48875,-0.28688,4.6621,-0.26494,0.46197,NaN,0.53607,-0.005539,-0.10052,-0.70541,-0.75779,0.67429,-0.1924,-0.084034,1.8813,-0.38708,-0.25711,-0.07173,0.45078,0.54052,-0.5662,-0.062102,2.307,0.50876,2.583,-0.27638,-0.17928,-0.17629,2.3066,-0.73242,-0.30884,-0.31347,-0.21485,-0.13238,1.2276,1.1592,-0.0814,-0.55197,2.9817,-0.46634,0.99566
AMP1FOX1FUS1CPR2TMP2,0.63059,0.84993,0.63059,0.89913,0.99071,0.42523,0.20329,0.40433,0.76975,0.39396,0.8038,0.92183,0.60108,0.62832,0.94378,0.09956,0.11672,0.6678,0.28874,0.45038,0.61268,0.29536,0.37864,0.79762,0.61628,0.08131,0.21748,0.35438,0.31224,0.33839,0.039299,-0.20659,-0.48875,-0.28688,24.7618,-0.26494,0.46197,NaN,0.53607,0.61245,NaN,-0.70541,-0.75779,1.3735,-0.1924,0.23849,0.73997,-0.38708,-0.2869,0.43646,0.79226,0.54052,-0.5662,0.42017,2.307,1.6568,0.29476,-0.27638,-0.14658,-0.12651,-0.025093,-0.73242,-0.35047,-0.25772,-0.11848,-0.29121,1.2276,-0.29951,0.16374,-0.42761,1.6264,-0.86946,-0.59703
AMP1FOX1FUS1CPR2TMP3,0.63059,0.84993,0.63059,0.89913,0.95776,0.42523,0.20329,0.40433,0.81082,0.39396,0.8038,0.85775,0.60108,0.65782,0.84001,0.09956,0.11672,0.56022,0.28874,0.38488,0.67003,0.29536,0.3826,0.62311,0.63967,0.08131,0.19251,0.30777,0.24188,0.40668,0.06285,-0.20659,-0.48875,-0.28688,7.7661,-0.26494,0.46197,1.2178,0.53607,2.0225,-0.024556,-0.70541,-0.75779,0.4,-0.1924,0.016161,1.4506,-0.38708,-0.25465,-0.14867,1.1037,0.54052,-0.5662,-0.082602,2.307,0.15661,0.63772,-0.27638,-0.15106,-0.21244,0.35601,-0.73242,-0.40526,-0.33316,-0.29364,-0.11885,1.2276,0.60736,0.67196,-0.54291,2.5207,-0.78405,-0.41819
AMP1FOX1FUS1CPR3TMP1,0.63059,0.84993,0.63059,0.9766,0.94453,0.42523,0.20329,0.49667,0.75868,0.39396,0.76389,0.94378,0.61697,0.59231,0.81343,0.09956,0.30041,0.59008,0.28274,0.34402,0.81061,0.28047,0.37607,0.74825,0.6147,0.07433,0.22063,0.34076,0.26514,0.37592,0.07227,-0.20659,-0.48875,-0.1935,4.6621,-0.26494,-0.079689,NaN,0.077157,-0.005539,-0.11817,-0.70541,-0.42605,0.67429,-0.27193,-0.084034,4.6802,-0.46416,-0.25711,-0.045595,0.67519,0.54052,0.19669,-0.062102,2.1314,0.50876,2.7726,-0.18468,-0.17928,-0.023912,48.411,-0.77479,-0.30884,-0.31073,-0.27713,-0.23961,-0.50386,1.1592,-0.42787,-0.57076,1.9164,-0.76818,1.0128
AMP1FOX1FUS1CPR3TMP2,0.63059,0.84993,0.63059,0.9766,0.99071,0.42523,0.20329,0.49667,0.76975,0.39396,0.76389,0.92183,0.61697,0.62832,0.8353,0.09956,0.30041,0.6678,0.28274,0.45038,0.81061,0.28047,0.37864,0.67003,0.65396,0.07433,0.21748,0.27636,0.32491,0.369,0.16691,-0.20659,-0.48875,-0.1935,24.7618,-0.26494,-0.079689,NaN,0.077157,0.61245,-0.13667,-0.70541,-0.42605,1.3735,-0.27193,0.23849,9.7914,-0.46416,-0.2869,-0.1852,2.1414,0.54052,0.19669,0.42017,2.1314,1.6568,4.4689,-0.18468,-0.14658,-0.072415,26.4735,-0.77479,-0.35047,-0.46706,-0.15546,-0.28839,-0.50386,-0.29951,-0.57568,-0.55948,11.0092,-0.48955,1.3122
AMP1FOX1FUS1CPR3TMP3,0.63059,0.84993,0.63059,0.9766,0.95776,0.42523,0.20329,0.49667,0.81082,0.39396,0.76389,0.85775,0.61697,0.65782,1,0.09956,0.30041,0.56022,0.28274,0.38488,0.68307,0.28047,0.3826,0.82386,0.61697,0.07433,0.19251,0.30671,0.28954,0.40904,0.078214,-0.20659,-0.48875,-0.1935,7.7661,-0.26494,-0.079689,1.2178,0.077157,2.0225,NaN,-0.70541,-0.42605,0.4,-0.27193,0.016161,2.2873,-0.46416,-0.25465,0.52558,0.66597,0.54052,0.19669,-0.082602,2.1314,0.15661,-0.049295,-0.18468,-0.15106,-0.0065389,-0.098386,-0.77479,-0.40526,-0.38817,-0.2215,-0.18404,-0.50386,0.60736,-0.25588,-0.27375,5.1888,-0.75257,1.7261
AMP1FOX1FUS2CPR1TMP1,0.63059,0.84993,0.60891,0.97895,0.94453,0.42523,0.42523,0.25904,0.75868,0.38357,0.64136,0.94378,0.61354,0.64612,0.89233,0.099447,0.12302,0.59008,0.13865,0.34757,0.71528,0.34545,0.53856,0.80821,0.6475,0.10924,0.15545,0.31484,0.31286,0.48149,0.16647,-0.20659,0.18341,-0.58037,4.6621,-0.25884,-0.22917,NaN,1.3607,2.1017,-0.03496,-0.69527,-0.76552,0.67429,-0.63114,-0.041652,2.7825,-0.31815,0.41419,0.34864,1.8409,-0.52536,0.57511,-0.062102,-0.33698,-0.36308,2.3795,0.70333,0.20573,0.83098,0.21153,-0.65808,-0.49569,-0.3647,-0.11881,0.022638,1.2778,3.9964,-0.42218,0.46737,-0.11939,-0.44833,0.031503
