combinations,X1,X2,X3,X4,X5,X1X2,X1X3,X1X4,X1X5,X2X3,X2X4,X2X5,X3X4,X3X5,X4X5,X1X2X3,X1X2X4,X1X2X5,X1X3X4,X1X3X5,X1X4X5 ,X2X3X4,X2X3X5,X2X4X5,X3X4X5,X1X2X3X4,X1X2X3X5,X1X2X4X5,X1X3X4X5,X2X3X4X5,X1X2X3X4X5,NET_12,NET_13,NET_14,NET_15,NET_23,NET_24,NET_25,NET_34,NET_35,NET_45,NET_123,NET_124,NET_125,NET_134,NET_135,NET_145 ,NET_234,NET_235,NET_245,NET_345,EM_123,EM_124,EM_125,EM_134,EM_135,EM_145 ,EM_234,EM_235,EM_245,EM_345,NET_1234,NET_1235,NET_1245,NET_1345,NET_2345,EM_1234,EM_1235,EM_1245,EM_1345,EM_2345,NET_12345,EM_12345
AMP1FOX1ERY1CPR1TMP1,0.76427,0.94426,0.97766,0.99799,0.74009,0.45735,0.51517,0.47952,0.70517,0.72281,0.65446,0.90608,0.89378,0.69443,0.69866,0.2992,0.22953,0.59772,0.29174,0.69174,0.71323,0.58672,0.69443,0.70248,0.7186,0.24929,0.53158,0.51464,0.63373,0.57354,0.55416,-0.36626,-0.31053,-0.37132,0.79983,-0.21703,-0.30551,NaN,-0.083945,-0.040263,-0.05408,-0.57592,-0.6813,0.30882,-0.60876,0.74156,0.84702,-0.36317,0.19694,0.11845,-0.004844,0.60256,0.53856,-0.049184,0.39807,1.7196,2.2957,0.80842,-0.022005,0.28984,1.8384,-0.64595,0.043183,-0.034489,0.43489,-0.15885,-0.43947,-0.048943,-0.11968,-0.24713,-0.20574,0.15091,2.9706
AMP1FOX1ERY1CPR1TMP2,0.76427,0.94426,0.97766,0.99799,0.81898,0.45735,0.51517,0.47952,0.7835,0.72281,0.65446,0.90396,0.89378,0.80285,0.75621,0.2992,0.22953,0.52179,0.29174,0.66736,0.78039,0.58672,0.67059,0.68099,0.71323,0.24929,0.5457,0.34809,0.72935,0.60833,0.33247,-0.36626,-0.31053,-0.37132,1.139,-0.21703,-0.30551,NaN,-0.083945,0.11849,-0.07478,-0.57592,-0.6813,-0.11715,-0.60876,0.36384,1.1155,-0.36317,-0.11304,-0.11762,-0.10743,0.60256,0.53856,-0.16271,0.39807,0.57631,2.507,0.80842,-0.070856,0.99576,0.6742,-0.64595,-0.055612,-0.40985,0.77258,-0.19377,-0.43947,1.336,-0.35726,-0.013718,-0.0041551,-0.42346,-0.317
AMP1FOX1ERY1CPR1TMP3,0.76427,0.94426,0.97766,0.99799,0.86635,0.45735,0.51517,0.47952,0.79382,0.72281,0.65446,0.72971,0.89378,0.72281,0.818,0.2992,0.22953,0.64732,0.29174,0.7066,0.72926,0.58672,0.76797,0.72398,0.71054,0.24929,0.57957,0.32833,0.70248,0.69711,0.27763,-0.36626,-0.31053,-0.37132,1.2893,-0.21703,-0.30551,-0.108,-0.083945,-0.14662,-0.053908,-0.57592,-0.6813,0.15892,-0.60876,0.5068,0.66166,-0.36317,-0.039775,-0.11322,-0.15941,0.60256,0.53856,3.4184,0.39807,6.692,2.2757,0.80842,1.6961,2.1876,0.90724,-0.64595,-0.051832,-0.47379,0.47745,-0.12661,-0.43947,-0.36991,-0.6101,-0.12933,-0.33074,-0.54488,1.3697
AMP1FOX1ERY1CPR2TMP1,0.76427,0.94426,0.97766,0.85024,0.74009,0.45735,0.51517,0.58994,0.70517,0.72281,0.80608,0.90608,0.80023,0.69443,0.77382,0.2992,0.3735,0.59772,0.58522,0.69174,0.65861,0.62543,0.69443,0.68172,0.75124,0.28035,0.53158,0.34245,0.75353,0.67831,0.39891,-0.36626,-0.31053,-0.092132,0.79983,-0.21703,0.068315,NaN,-0.037302,-0.040263,1.3043,-0.57592,-0.39129,0.30882,-0.078825,0.74156,0.6856,-0.20318,0.19694,0.59996,1.0892,0.60256,0.71589,-0.049184,2.7901,1.7196,-0.010711,1.4162,-0.022005,-0.25027,0.35836,-0.53266,0.043183,-0.2459,1.0498,0.61187,-0.41758,-0.048943,-0.075315,-0.051486,2.7755,-0.1015,-0.21182
AMP1FOX1ERY1CPR2TMP2,0.76427,0.94426,0.97766,0.85024,0.81898,0.45735,0.51517,0.58994,0.7835,0.72281,0.80608,0.90396,0.80023,0.80285,0.8054,0.2992,0.3735,0.52179,0.58522,0.66736,0.78733,0.62543,0.67059,0.75507,0.72124,0.28035,0.5457,0.38761,0.71636,0.71789,0.31312,-0.36626,-0.31053,-0.092132,1.139,-0.21703,0.068315,NaN,-0.037302,0.11849,0.88925,-0.57592,-0.39129,-0.11715,-0.078825,0.36384,1.0993,-0.20318,-0.11304,0.60418,0.29282,0.60256,0.71589,-0.16271,2.7901,0.57631,0.39958,1.4162,-0.070856,-0.1363,-0.055785,-0.53266,-0.055612,-0.22866,0.80362,0.42613,-0.41758,1.336,-0.16566,-0.094912,35.6856,-0.36267,-0.43039
AMP1FOX1ERY1CPR2TMP3,0.76427,0.94426,0.97766,0.85024,0.86635,0.45735,0.51517,0.58994,0.79382,0.72281,0.80608,0.72971,0.80023,0.72281,0.79411,0.2992,0.3735,0.64732,0.58522,0.7066,0.80668,0.62543,0.76797,0.79382,0.73818,0.28035,0.57957,0.25445,0.77442,0.77233,0.35767,-0.36626,-0.31053,-0.092132,1.2893,-0.21703,0.068315,-0.108,-0.037302,-0.14662,0.50605,-0.57592,-0.39129,0.15892,-0.078825,0.5068,1.2107,-0.20318,-0.039775,0.63531,0.13862,0.60256,0.71589,3.4184,2.7901,6.692,0.89578,1.4162,1.6961,2.0365,3.2112,-0.53266,-0.051832,-0.52135,1.0475,0.54236,-0.41758,-0.36991,-0.67785,-0.20152,-0.15033,-0.31178,1.4135
AMP1FOX1ERY1CPR3TMP1,0.76427,0.94426,0.97766,0.92604,0.74009,0.45735,0.51517,0.61898,0.70517,0.72281,0.818,0.90608,0.76737,0.69443,0.84479,0.2992,0.32833,0.59772,0.4356,0.69174,0.89008,0.58349,0.69443,0.75512,0.74815,0.29728,0.53158,0.31422,0.76023,0.71789,0.48086,-0.36626,-0.31053,-0.12543,0.79983,-0.21703,-0.064528,NaN,-0.15241,-0.040263,2.9128,-0.57592,-0.5087,0.30882,-0.37046,0.74156,1.6935,-0.31747,0.19694,1.1616,1.1151,0.60256,0.25013,-0.049184,0.78429,1.7196,0.72059,0.53702,-0.022005,-0.20334,0.39831,-0.545,0.043183,-0.3647,1.0883,0.79325,-0.19712,-0.048943,-0.43203,-0.14721,1.9793,-0.0055569,0.62964
AMP1FOX1ERY1CPR3TMP2,0.76427,0.94426,0.97766,0.92604,0.81898,0.45735,0.51517,0.61898,0.7835,0.72281,0.818,0.90396,0.76737,0.80285,0.82606,0.2992,0.32833,0.52179,0.4356,0.66736,0.77435,0.58349,0.67059,0.66143,0.78733,0.29728,0.5457,0.20928,0.78733,0.78564,0.57764,-0.36626,-0.31053,-0.12543,1.139,-0.21703,-0.064528,NaN,-0.15241,0.11849,1.1168,-0.57592,-0.5087,-0.11715,-0.37046,0.36384,1.0546,-0.31747,-0.11304,-0.076389,0.59163,0.60256,0.25013,-0.16271,0.78429,0.57631,0.35321,0.53702,-0.070856,-0.22619,1.3314,-0.545,-0.055612,-0.61763,1.1167,0.71943,-0.19712,1.336,-0.3731,0.13973,1511.8423,0.18566,-0.16516
AMP1FOX1ERY1CPR3TMP3,0.76427,0.94426,0.97766,0.92604,0.86635,0.45735,0.51517,0.61898,0.79382,0.72281,0.818,0.72971,0.76737,0.72281,0.8421,0.2992,0.32833,0.64732,0.4356,0.7066,0.73571,0.58349,0.76797,0.84486,0.86098,0.29728,0.57957,0.33368,0.67765,0.78308,0.30021,-0.36626,-0.31053,-0.12543,1.2893,-0.21703,-0.064528,-0.108,-0.15241,-0.14662,0.62141,-0.57592,-0.5087,0.15892,-0.37046,0.5068,0.81101,-0.31747,-0.039775,0.80246,0.93448,0.60256,0.25013,3.4184,0.78429,6.692,0.30896,0.53702,1.6961,15.9826,3.5786,-0.545,-0.051832,-0.42367,0.4744,0.33759,-0.19712,-0.36991,-0.53522,-0.23505,-0.29971,-0.46963,1.2002
AMP1FOX1ERY2CPR1TMP1,0.76427,0.94426,0.99662,0.99799,0.74009,0.45735,0.57381,0.47952,0.70517,0.79055,0.65446,0.90608,0.8515,0.63172,0.69866,0.28953,0.22953,0.59772,0.28993,0.64338,0.71323,0.50667,0.70786,0.70248,0.62209,0.25828,0.51444,0.51464,0.73741,0.69443,0.50335,-0.36626,-0.24666,-0.37132,0.79983,-0.15994,-0.30551,NaN,-0.14389,-0.14355,-0.05408,-0.59745,-0.6813,0.30882,-0.61859,0.45168,0.84702,-0.46051,0.2609,0.11845,-0.1549,0.43139,0.53856,-0.049184,0.36685,2.7613,2.2957,0.48982,0.15208,0.28984,0.94429,-0.64017,-0.033551,-0.034489,0.98487,-0.00093403,-0.14966,-0.02618,-0.11968,-0.046906,0.18166,-0.052471,-0.13306
