combinations,X1,X2,X3,X4,X5,X1X2,X1X3,X1X4,X1X5,X2X3,X2X4,X2X5,X3X4,X3X5,X4X5,X1X2X3,X1X2X4,X1X2X5,X1X3X4,X1X3X5,X1X4X5 ,X2X3X4,X2X3X5,X2X4X5,X3X4X5,X1X2X3X4,X1X2X3X5,X1X2X4X5,X1X3X4X5,X2X3X4X5,X1X2X3X4X5,NET_12,NET_13,NET_14,NET_15,NET_23,NET_24,NET_25,NET_34,NET_35,NET_45,NET_123,NET_124,NET_125,NET_134,NET_135,NET_145 ,NET_234,NET_235,NET_245,NET_345,EM_123,EM_124,EM_125,EM_134,EM_135,EM_145 ,EM_234,EM_235,EM_245,EM_345,NET_1234,NET_1235,NET_1245,NET_1345,NET_2345,EM_1234,EM_1235,EM_1245,EM_1345,EM_2345,NET_12345,EM_12345
AMP1CPR1ERY1DOX1TMP1,0.86211,0.9245,0.94125,0.98669,1,0.73988,0.77372,0.85992,0.96038,0.99027,1,1,0.94364,1,0.99253,0.7444,0.80763,0.89843,0.77132,0.94364,0.97223,0.94364,0.96517,1,0.90455,0.80305,0.89779,0.94516,0.88876,0.87974,0.85303,-0.071688,-0.046504,0.80918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0077287,0.28029,1.558,-0.036651,2.6096,10.5999,1.2904,1.7486,7.1375,-0.026024,-0.027003,-0.0082034,0.016667,-0.01746,0.18698,0.097045,-0.12099,-0.13488,-0.073976,-0.10182,0.51546,1.3188,2.0972,1.4338,0.32071,24.3777,0.39221,0.14223,0.21252,1.5772,0.92552,-0.1314
AMP1CPR1ERY1DOX1TMP2,0.86211,0.9245,0.94125,0.98669,1,0.73988,0.77372,0.85992,1,0.99027,1,1,0.94364,1,1,0.7444,0.80763,0.90004,0.77132,0.94155,1,0.94364,0.9843,1,0.99027,0.80305,0.9023,0.89328,0.90455,0.97899,0.92112,-0.071688,-0.046504,0.80918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0077287,0.28029,1.5828,-0.036651,2.5684,13.0212,1.2904,2.1009,7.1375,4.9146,-0.027003,-0.0082034,-0.034758,-0.01746,-0.013216,-0.0073921,-0.12099,-0.11773,-0.079862,-0.023529,0.51546,1.3591,1.4118,1.6908,1.8269,24.3777,0.57145,-0.014699,-0.019166,7.5035,1.4841,-0.0341
AMP1CPR1ERY1DOX1TMP3,0.86211,0.9245,0.94125,0.98669,0.98802,0.73988,0.77372,0.85992,0.90907,0.99027,1,1,0.94364,0.99027,1,0.7444,0.80763,0.90977,0.77132,0.9023,0.99626,0.94364,1,1,0.99027,0.80305,0.80981,0.85757,0.85753,1,0.8073,-0.071688,-0.046504,0.80918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0077287,0.28029,1.6386,-0.036651,1.6657,7.1924,1.2904,2.1661,4.2496,3.0727,-0.027003,-0.0082034,0.4009,-0.01746,0.30155,0.87552,-0.12099,-0.10366,-0.088151,-0.02483,0.51546,0.56746,0.94666,0.93552,1.991,24.3777,-0.081624,-0.12377,-0.10827,14.576,0.58084,0.4598
AMP1CPR1ERY1DOX2TMP1,0.86211,0.9245,0.94125,1,1,0.73988,0.77372,0.91493,0.96038,0.99027,1,1,0.96277,1,0.98125,0.7444,0.8256,0.89843,0.82786,0.94364,0.99478,1,0.96517,0.98468,0.96997,0.78951,0.89779,0.93839,0.95063,0.98014,0.87906,-0.071688,-0.046504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0077287,0.43913,1.558,0.32382,2.6096,Inf,2.3899,1.7486,Inf,Inf,-0.027003,-0.033037,0.016667,-0.016799,0.18698,-0.0022674,-0.075133,-0.13488,-0.069444,-0.033777,0.35131,1.3188,2.172,2.7477,2.0243,0.43279,0.39221,0.11645,-0.0067873,14.7753,1.1514,-0.089789
AMP1CPR1ERY1DOX2TMP2,0.86211,0.9245,0.94125,1,1,0.73988,0.77372,0.91493,1,0.99027,1,1,0.96277,1,0.99148,0.7444,0.8256,0.90004,0.82786,0.94155,1,1,0.9843,1,0.93885,0.78951,0.9023,0.97448,0.93162,0.98014,0.85076,-0.071688,-0.046504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0077287,0.43913,1.5828,0.32382,2.5684,Inf,2.3899,2.1009,Inf,-0.0025413,-0.027003,-0.033037,-0.034758,-0.016799,-0.013216,-0.043502,-0.075133,-0.11773,-0.063336,-0.073657,0.35131,1.3591,2.7265,2.3724,2.0243,0.43279,0.57145,0.50627,0.36087,32.0529,0.89859,-0.15878
AMP1CPR1ERY1DOX2TMP3,0.86211,0.9245,0.94125,1,0.98802,0.73988,0.77372,0.91493,0.90907,0.99027,1,1,0.96277,0.99027,0.98802,0.7444,0.8256,0.90977,0.82786,0.9023,0.9756,1,1,1,0.91733,0.78951,0.80981,0.84816,0.90455,1,0.836,-0.071688,-0.046504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0077287,0.43913,1.6386,0.32382,1.6657,11.9853,2.3899,2.1661,7.8145,-0.013592,-0.027003,-0.033037,0.4009,-0.016799,0.30155,0.13098,-0.075133,-0.10366,-0.069415,-0.09314,0.35131,0.56746,0.81313,1.703,2.1661,0.43279,-0.081624,-0.10937,0.0943,13.2728,0.78405,0.49516
AMP1CPR1ERY1DOX3TMP1,0.86211,0.9245,0.94125,1,1,0.73988,0.77372,0.95799,0.96038,0.99027,1,1,0.97223,1,0.93168,0.7444,0.87119,0.89843,0.85493,0.94364,0.99865,0.97333,0.96517,1,0.85514,0.79628,0.89779,0.96546,0.89341,0.97234,0.93885,-0.071688,-0.046504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0077287,1.1395,1.558,0.85823,2.6096,Inf,1.8989,1.7486,Inf,-0.091487,-0.027003,-0.025097,0.016667,-0.040138,0.18698,0.0066408,-0.10702,-0.13488,-0.012184,-0.11538,0.41178,1.3188,2.5879,1.6179,1.8807,0.43594,0.39221,-0.019237,0.046636,11.1215,1.6858,-0.031451
AMP1CPR1ERY1DOX3TMP2,0.86211,0.9245,0.94125,1,1,0.73988,0.77372,0.95799,1,0.99027,1,1,0.97223,1,0.96995,0.7444,0.87119,0.90004,0.85493,0.94155,0.96038,0.97333,0.9843,0.89389,0.88145,0.79628,0.9023,0.91254,0.9245,0.98191,0.94603,-0.071688,-0.046504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0077287,1.1395,1.5828,0.85823,2.5684,Inf,1.8989,2.1009,-0.033118,-0.063532,-0.027003,-0.025097,-0.034758,-0.040138,-0.013216,-0.10243,-0.10702,-0.11773,-0.14682,-0.12092,0.41178,1.3591,1.7749,2.2318,2.0569,0.43594,0.57145,1.5926,2.3951,2.3108,1.7499,-0.13329
AMP1CPR1ERY1DOX3TMP3,0.86211,0.9245,0.94125,1,0.98802,0.73988,0.77372,0.95799,0.90907,0.99027,1,1,0.97223,0.99027,0.9756,0.7444,0.87119,0.90977,0.85493,0.9023,0.96652,0.97333,1,0.96038,0.88862,0.79628,0.80981,0.87427,0.92211,0.99603,0.9226,-0.071688,-0.046504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0077287,1.1395,1.6386,0.85823,1.6657,11.1065,1.8989,2.1661,4.2386,-0.044458,-0.027003,-0.025097,0.4009,-0.040138,0.30155,-0.026759,-0.10702,-0.10366,-0.096631,-0.11947,0.41178,0.56746,1.163,1.9938,2.1047,0.43594,-0.081624,-0.059732,0.73008,4.3884,1.5003,0.23866
AMP1CPR1ERY2DOX1TMP1,0.86211,0.9245,0.96192,0.98669,1,0.73988,0.84365,0.85992,0.96038,0.97448,1,1,0.97197,0.99821,0.99253,0.7577,0.80763,0.89843,0.82404,0.95869,0.97223,1,0.97952,1,0.92664,0.77372,0.92112,0.94516,0.94967,0.9993,0.89328,-0.071688,0.43772,0.80918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.011705,0.28029,1.558,0.13211,3.942,10.5999,2.605,2.5627,7.1375,-0.023682,-0.051021,-0.0082034,0.016667,-0.042983,-0.011116,0.097045,-0.062876,-0.093589,-0.073976,-0.085599,0.1633,1.6184,2.0972,2.9962,2.59,0.52375,0.52141,0.14223,0.85437,76.4763,1.295,-0.13556
