combinations,X1,X2,X3,X4,X5,X1X2,X1X3,X1X4,X1X5,X2X3,X2X4,X2X5,X3X4,X3X5,X4X5,X1X2X3,X1X2X4,X1X2X5,X1X3X4,X1X3X5,X1X4X5 ,X2X3X4,X2X3X5,X2X4X5,X3X4X5,X1X2X3X4,X1X2X3X5,X1X2X4X5,X1X3X4X5,X2X3X4X5,X1X2X3X4X5,NET_12,NET_13,NET_14,NET_15,NET_23,NET_24,NET_25,NET_34,NET_35,NET_45,NET_123,NET_124,NET_125,NET_134,NET_135,NET_145 ,NET_234,NET_235,NET_245,NET_345,EM_123,EM_124,EM_125,EM_134,EM_135,EM_145 ,EM_234,EM_235,EM_245,EM_345,NET_1234,NET_1235,NET_1245,NET_1345,NET_2345,EM_1234,EM_1235,EM_1245,EM_1345,EM_2345,NET_12345,EM_12345
AMP1FOX1STR1CPR1FUS1,0.93289,0.92859,0.85275,0.94137,0.7542,0.69368,0.43521,0.60028,0.39229,0.80626,0.91089,0.9696,0.76899,0.82003,0.57691,0.44664,0.36648,0.48884,0.46562,0,0.56983,0.9748,0.44103,0.58698,0.40275,0.40059,0,0.37782,0,0.055989,0.33201,-0.19923,-0.45293,-0.31647,-0.44244,0.23667,NaN,NaN,-0.042066,1.5927,-0.18744,-0.39537,-0.5506,-0.25179,-0.37825,-1,-0.13968,2.1373,-0.26153,-0.10968,-0.33478,1.3179,-0.14618,0.029331,1.2083,-1,1.6008,4.8065,-0.55983,-0.28145,-0.36375,-0.42394,-1,-0.38571,-1,-0.90041,-0.37215,NaN,0.43363,NaN,-0.037559,-0.36698,43.4364
AMP1FOX1STR1CPR1FUS2,0.93289,0.92859,0.85275,0.94137,0.71942,0.69368,0.43521,0.60028,0.31655,0.80626,0.91089,0.88244,0.76899,0.67798,0.80793,0.44664,0.36648,0.57896,0.46562,0,0.6939,0.9748,0.39788,0.80939,0.78484,0.40059,0.22618,0.54165,0.093618,0.32802,0.34733,-0.19923,-0.45293,-0.31647,-0.52834,0.23667,NaN,4.1732,-0.042066,0.60884,3.0988,-0.39537,-0.5506,-0.071007,-0.37825,-1,0.70877,2.1373,-0.30155,1.9938,1.4611,1.3179,-0.14618,2.7576,1.2083,-1,6.0743,4.8065,-0.5164,-0.17283,0.34535,-0.42394,-0.5744,-0.076747,-0.82623,-0.38833,-0.37215,3.0498,-0.15266,-0.83002,-0.39403,-0.30574,5.6597
AMP1FOX1STR1CPR1FUS3,0.93289,0.92859,0.85275,0.94137,0.55929,0.69368,0.43521,0.60028,0.45626,0.80626,0.91089,0.52129,0.76899,0.80423,0.82296,0.44664,0.36648,0.367,0.46562,0.08967,0.64604,0.9748,0.47138,0.74924,0.81587,0.40059,0.46142,0.33323,0.083558,0.11355,0.13911,-0.19923,-0.45293,-0.31647,-0.12554,0.23667,NaN,0.048455,-0.042066,3.974,9.0413,-0.39537,-0.5506,-0.24253,-0.37825,-0.79846,2.2734,2.1373,0.24485,3.6985,3.3257,1.3179,-0.14618,0.64457,1.2083,-0.81807,0.44399,4.8065,-0.3769,-0.047452,-0.17672,-0.42394,0.33028,-0.26938,-0.80051,-0.72765,-0.37215,2.4197,-0.24556,0.91818,-0.81715,-0.64232,1.3338
AMP1FOX1STR1CPR2FUS1,0.93289,0.92859,0.85275,0.94859,0.7542,0.69368,0.43521,0.81461,0.39229,0.80626,0.70871,0.9696,0.64587,0.82003,0.42077,0.44664,0.33576,0.48884,0.67689,0,0.65371,0.76544,0.44103,0.46501,0.4869,0.18329,0,0.26856,0.32158,0.14241,0.2232,-0.19923,-0.45293,-0.079477,-0.44244,0.23667,-0.19542,NaN,-0.20156,1.5927,-0.41186,-0.39537,-0.5914,-0.25179,-0.10302,-1,-0.020542,0.14069,-0.26153,-0.30005,-0.20192,1.3179,-0.223,0.029331,2.2451,-1,1.8587,2.2447,-0.55983,-0.099363,1.8573,-0.73843,-1,-0.56667,-0.43497,-0.74862,-0.77584,NaN,-0.52805,-0.54493,0.010072,-0.57768,1.7292
AMP1FOX1STR1CPR2FUS2,0.93289,0.92859,0.85275,0.94859,0.71942,0.69368,0.43521,0.81461,0.31655,0.80626,0.70871,0.88244,0.64587,0.67798,0.63218,0.44664,0.33576,0.57896,0.67689,0,0.51662,0.76544,0.39788,0.56932,0.67441,0.18329,0.22618,0.579,0.44143,0.26111,0.20989,-0.19923,-0.45293,-0.079477,-0.52834,0.23667,-0.19542,4.1732,-0.20156,0.60884,-0.073642,-0.39537,-0.5914,-0.071007,-0.10302,-1,-0.18852,0.14069,-0.30155,-0.1016,0.67262,1.3179,-0.223,2.7576,2.2451,-1,3.2193,2.2447,-0.5164,-0.1459,10.4454,-0.73843,-0.5744,-0.020595,-0.18689,-0.51681,-0.77584,3.0498,0.16361,-0.33874,-0.32379,-0.58365,0.7183
AMP1FOX1STR1CPR2FUS3,0.93289,0.92859,0.85275,0.94859,0.55929,0.69368,0.43521,0.81461,0.45626,0.80626,0.70871,0.52129,0.64587,0.80423,0.66665,0.44664,0.33576,0.367,0.67689,0.08967,0.70892,0.76544,0.47138,0.64305,0.69243,0.18329,0.46142,0.5872,0.29987,0.4448,0.13357,-0.19923,-0.45293,-0.079477,-0.12554,0.23667,-0.19542,0.048455,-0.20156,3.974,4.734,-0.39537,-0.5914,-0.24253,-0.10302,-0.79846,3.325,0.14069,0.24485,2.2569,2.2457,1.3179,-0.223,0.64457,2.2451,-0.81807,2.1507,2.2447,-0.3769,0.92378,-0.12101,-0.73843,0.33028,1.2799,-0.2895,0.17741,-0.77584,2.4197,0.076087,-0.14671,-0.13305,-0.6592,-0.65945
AMP1FOX1STR1CPR3FUS1,0.93289,0.92859,0.85275,0.87472,0.7542,0.69368,0.43521,0.59591,0.39229,0.80626,0.79862,0.9696,0.67934,0.82003,0.42686,0.44664,0.36356,0.48884,0.63504,0,0.59178,0.69564,0.44103,0.46008,0.39318,0.17434,0,0.29337,0.44417,0.35177,0.12466,-0.19923,-0.45293,-0.26974,-0.44244,0.23667,-0.01679,NaN,-0.089253,1.5927,-0.35297,-0.39537,-0.52021,-0.25179,-0.087397,-1,-0.038449,0.018709,-0.26153,-0.24898,-0.30111,1.3179,-0.066983,0.029331,2.0182,-1,1.6488,65.3517,-0.55983,-0.25986,-0.1608,-0.73019,-1,-0.48667,-0.15366,-0.32662,-0.73845,NaN,-0.36731,-0.17874,1.0367,-0.7442,-0.69024
AMP1FOX1STR1CPR3FUS2,0.93289,0.92859,0.85275,0.87472,0.71942,0.69368,0.43521,0.59591,0.31655,0.80626,0.79862,0.88244,0.67934,0.67798,0.56342,0.44664,0.36356,0.57896,0.63504,0,0.5257,0.69564,0.39788,0.61259,0.58027,0.17434,0.22618,0.27135,0.28047,0.41237,0.076099,-0.19923,-0.45293,-0.26974,-0.52834,0.23667,-0.01679,4.1732,-0.089253,0.60884,-0.10467,-0.39537,-0.52021,-0.071007,-0.087397,-1,-0.10451,0.018709,-0.30155,0.20906,0.23878,1.3179,-0.066983,2.7576,2.0182,-1,2.132,65.3517,-0.5164,-0.12602,10.7117,-0.73019,-0.5744,-0.50223,-0.43975,-0.17245,-0.73845,3.0498,-0.54483,-0.56752,1.9788,-0.8363,0.86012
AMP1FOX1STR1CPR3FUS3,0.93289,0.92859,0.85275,0.87472,0.55929,0.69368,0.43521,0.59591,0.45626,0.80626,0.79862,0.52129,0.67934,0.80423,0.73142,0.44664,0.36356,0.367,0.63504,0.08967,0.56342,0.69564,0.47138,0.71759,0.75245,0.17434,0.46142,0.57614,0.22992,0.33213,0.27954,-0.19923,-0.45293,-0.26974,-0.12554,0.23667,-0.01679,0.048455,-0.089253,3.974,3.4565,-0.39537,-0.52021,-0.24253,-0.087397,-0.79846,1.0401,0.018709,0.24485,2.5075,2.3592,1.3179,-0.066983,0.64457,2.0182,-0.81807,0.36463,65.3517,-0.3769,0.19567,-0.13786,-0.73019,0.33028,1.1243,-0.40924,-0.14264,-0.73845,2.4197,0.4997,0.26046,-0.36581,-0.2265,-0.12565
AMP1FOX1STR2CPR1FUS1,0.93289,0.92859,0.87951,0.94137,0.7542,0.69368,0.33074,0.60028,0.39229,1,0.91089,0.9696,0.84215,0.97586,0.57691,0.5765,0.36648,0.48884,0.030433,0.25107,0.56983,1,0.36177,0.58698,0.82338,0.57788,0,0.37782,0.026921,0.2465,0,-0.19923,-0.5969,-0.31647,-0.44244,NaN,NaN,NaN,0.27544,3.4391,-0.18744,-0.24333,-0.5506,-0.25179,-0.9606,-0.59428,-0.13968,2.0886,-0.41267,-0.10968,1.5331,13.0253,-0.14618,0.029331,-0.62036,-0.060436,1.6008,0.064031,-0.71763,-0.28145,0.036264,-0.19428,-1,-0.38571,-0.95379,-0.57488,2.2445,0.65526,0.43363,NaN,0.64571,-1,NaN
AMP1FOX1STR2CPR1FUS2,0.93289,0.92859,0.87951,0.94137,0.71942,0.69368,0.33074,0.60028,0.31655,1,0.91089,0.88244,0.84215,1,0.80793,0.5765,0.36648,0.57896,0.030433,0,0.6939,1,0.14739,0.80939,0.84698,0.57788,0,0.54165,0.067428,0.083818,0,-0.19923,-0.5969,-0.31647,-0.52834,NaN,NaN,4.1732,0.27544,4.2369,3.0988,-0.24333,-0.5506,-0.071007,-0.9606,-1,0.70877,2.0886,-0.74915,1.9938,2.0306,13.0253,-0.14618,2.7576,-0.62036,-1,6.0743,0.064031,-0.882,-0.17283,-0.20586,-0.19428,-1,-0.076747,-0.87865,-0.84846,2.2445,NaN,-0.15266,2.249,0.66344,-1,NaN
AMP1FOX1STR2CPR1FUS3,0.93289,0.92859,0.87951,0.94137,0.55929,0.69368,0.33074,0.60028,0.45626,1,0.91089,0.52129,0.84215,1,0.82296,0.5765,0.36648,0.367,0.030433,0.19154,0.64604,1,0.49232,0.74924,1,0.57788,0.37125,0.33323,0.24752,0.18004,0.34027,-0.19923,-0.5969,-0.31647,-0.12554,NaN,NaN,0.048455,0.27544,7.5395,9.0413,-0.24333,-0.5506,-0.24253,-0.9606,-0.58259,2.2734,2.0886,0.34674,3.6985,5.5798,13.0253,-0.14618,0.64457,-0.62036,-0.68149,0.44399,0.064031,-0.52332,-0.047452,-0.17359,-0.19428,-0.12878,-0.26938,-0.42702,-0.58129,2.2445,1.4829,-0.24556,2.5371,-0.69146,-0.15174,-0.012655
AMP1FOX1STR2CPR2FUS1,0.93289,0.92859,0.87951,0.94859,0.7542,0.69368,0.33074,0.81461,0.39229,1,0.70871,0.9696,0.8953,0.97586,0.42077,0.5765,0.33576,0.48884,0.24932,0.25107,0.65371,1,0.36177,0.46501,0.7138,0.28389,0,0.26856,0.28301,0.28047,0.14415,-0.19923,-0.5969,-0.079477,-0.44244,NaN,-0.19542,NaN,1.3492,3.4391,-0.41186,-0.24333,-0.5914,-0.25179,-0.67966,-0.59428,-0.020542,2.1498,-0.41267,-0.30005,0.67669,13.0253,-0.223,0.029331,-0.19257,-0.060436,1.8587,0.63403,-0.71763,-0.099363,0.0036533,-0.6072,-1,-0.56667,-0.51787,-0.51999,-0.38055,0.65526,-0.52805,-0.51901,0.81404,-0.73555,2.0842
AMP1FOX1STR2CPR2FUS2,0.93289,0.92859,0.87951,0.94859,0.71942,0.69368,0.33074,0.81461,0.31655,1,0.70871,0.88244,0.8953,1,0.63218,0.5765,0.33576,0.57896,0.24932,0,0.51662,1,0.14739,0.56932,0.7462,0.28389,0,0.579,0.29947,0.42236,0.36399,-0.19923,-0.5969,-0.079477,-0.52834,NaN,-0.19542,4.1732,1.3492,4.2369,-0.073642,-0.24333,-0.5914,-0.071007,-0.67966,-1,-0.18852,2.1498,-0.74915,-0.1016,1.2247,13.0253,-0.223,2.7576,-0.19257,-1,3.2193,0.63403,-0.882,-0.1459,-0.2131,-0.6072,-1,-0.020595,-0.46517,-0.2422,-0.38055,NaN,0.16361,14.0558,1.8394,-0.29993,-0.56158
AMP1FOX1STR2CPR2FUS3,0.93289,0.92859,0.87951,0.94859,0.55929,0.69368,0.33074,0.81461,0.45626,1,0.70871,0.52129,0.8953,1,0.66665,0.5765,0.33576,0.367,0.24932,0.19154,0.70892,1,0.49232,0.64305,0.77087,0.28389,0.37125,0.5872,0.39859,0.3726,0.21257,-0.19923,-0.5969,-0.079477,-0.12554,NaN,-0.19542,0.048455,1.3492,7.5395,4.734,-0.24333,-0.5914,-0.24253,-0.67966,-0.58259,3.325,2.1498,0.34674,2.2569,3.283,13.0253,-0.223,0.64457,-0.19257,-0.68149,2.1507,0.63403,-0.52332,0.92378,-0.30074,-0.6072,-0.12878,1.2799,-0.084345,-0.14009,-0.38055,1.4829,0.076087,2.9629,4.0805,-0.47412,-0.66918
