combinations,X1,X2,X3,X4,X5,X1X2,X1X3,X1X4,X1X5,X2X3,X2X4,X2X5,X3X4,X3X5,X4X5,X1X2X3,X1X2X4,X1X2X5,X1X3X4,X1X3X5,X1X4X5 ,X2X3X4,X2X3X5,X2X4X5,X3X4X5,X1X2X3X4,X1X2X3X5,X1X2X4X5,X1X3X4X5,X2X3X4X5,X1X2X3X4X5,NET_12,NET_13,NET_14,NET_15,NET_23,NET_24,NET_25,NET_34,NET_35,NET_45,NET_123,NET_124,NET_125,NET_134,NET_135,NET_145 ,NET_234,NET_235,NET_245,NET_345,EM_123,EM_124,EM_125,EM_134,EM_135,EM_145 ,EM_234,EM_235,EM_245,EM_345,NET_1234,NET_1235,NET_1245,NET_1345,NET_2345,EM_1234,EM_1235,EM_1245,EM_1345,EM_2345,NET_12345,EM_12345
AMP1CPR1FUS1DOX1TMP1,0.72105,1,0.96508,1,0.58829,0.76045,0,0.67005,0.73872,1,0.93356,0.58822,1,1,0.45311,0.68579,0.79831,0.70935,0,0.55479,0.47841,1,1,0.46269,1,0.42372,0.5346,0.70269,0.52243,1,0.82839,Inf,-1,-0.070725,1.9166,NaN,NaN,-0.00011793,NaN,NaN,-0.22979,-0.014488,Inf,1.7376,-1,0.81274,0.33038,Inf,21.0429,-0.21351,21.0429,9.8507,16.0824,-0.068912,NaN,-0.098221,-0.21732,0.41817,-0.020063,1.2447,0.24277,-0.39109,0.69989,1.6971,0.63185,21.0429,-0.49462,-0.41943,1.0488,0.055851,0.012503,2.3419,0.73866
AMP1CPR1FUS1DOX1TMP2,0.72105,1,0.96508,1,0.50535,0.76045,0,0.67005,0.67549,1,0.93356,0.48753,1,1,0.46254,0.68579,0.79831,0.58399,0,0.48773,0.40508,1,1,0.49287,1,0.42372,0.61833,0.76729,0.11874,0.78504,0.60402,Inf,-1,-0.070725,2.207,NaN,NaN,-0.035257,NaN,NaN,-0.084719,-0.014488,Inf,1.5579,-1,0.88535,0.28874,Inf,29.0335,-0.02469,29.0335,9.8507,16.0824,-0.1444,NaN,-0.27166,-0.34543,0.41817,-0.00044983,1.5903,0.04467,-0.39109,1.7351,2.8582,-0.66235,16.8511,-0.49462,-0.19686,5.3583,-0.58077,-0.23416,1.642,0.95086
AMP1CPR1FUS1DOX1TMP3,0.72105,1,0.96508,1,0.45672,0.76045,0,0.67005,0.56146,1,0.93356,0.49747,1,1,0.43766,0.68579,0.79831,0.52609,0,0.26818,0.38429,1,1,0.54666,1,0.42372,0.63239,0.74913,0.2716,0.65445,0.44425,Inf,-1,-0.070725,1.8221,NaN,NaN,Inf,NaN,NaN,-0.041743,-0.014488,Inf,1.5445,-1,-0.15619,0.43147,Inf,35.0673,Inf,35.0673,9.8507,16.0824,-0.1359,NaN,-0.57246,-0.26721,0.41817,-0.052374,4.5483,0.0042632,-0.39109,2.2647,3.2952,-0.14542,13.3987,-0.49462,0.28577,2.2503,1.3763,-0.37242,0.91022,-0.23358
AMP1CPR1FUS1DOX2TMP1,0.72105,1,0.96508,0.98445,0.58829,0.76045,0,0.76729,0.73872,1,0.63413,0.58822,1,1,0.47527,0.68579,0.80179,0.70935,0.1326,0.55479,0.31874,1,1,0.62577,1,0.8032,0.5346,0.62845,0.28052,0.50494,0.62046,Inf,-1,5.1245,1.9166,NaN,-0.35586,-0.00011793,NaN,NaN,-0.17936,-0.014488,8.2016,1.7376,-0.80644,0.81274,-0.23671,3.3268,21.0429,5.097,15.0183,9.8507,2.58,-0.068912,0.45005,-0.098221,-0.53545,3.603,-0.020063,3.4312,0.19,3.2822,0.69989,1.2352,-0.30394,-0.096579,-0.36773,-0.41943,1.2298,-0.24687,-0.56803,1.1736,6.8856
AMP1CPR1FUS1DOX2TMP2,0.72105,1,0.96508,0.98445,0.50535,0.76045,0,0.76729,0.67549,1,0.63413,0.48753,1,1,0.50218,0.68579,0.80179,0.58399,0.1326,0.48773,0.29739,1,1,0.3905,1,0.8032,0.61833,0.50023,0.30422,0.38218,0.41399,Inf,-1,5.1245,2.207,NaN,-0.35586,-0.035257,NaN,NaN,0.59643,-0.014488,8.2016,1.5579,-0.80644,0.88535,-0.17096,3.3268,29.0335,-0.21506,20.607,9.8507,2.58,-0.1444,0.45005,-0.27166,-0.57357,3.603,-0.00044983,6.4494,-0.014003,3.2822,1.7351,0.96507,-0.12125,-0.20398,-0.36773,-0.19686,4.5429,0.55345,-0.5669,0.42597,-0.048504
AMP1CPR1FUS1DOX2TMP3,0.72105,1,0.96508,0.98445,0.45672,0.76045,0,0.76729,0.56146,1,0.63413,0.49747,1,1,0.47713,0.68579,0.80179,0.52609,0.1326,0.26818,0.31649,1,1,0.42832,1,0.8032,0.63239,0.51712,0.30926,0.43066,0.7248,Inf,-1,5.1245,1.8221,NaN,-0.35586,Inf,NaN,NaN,3.8735,-0.014488,8.2016,1.5445,-0.80644,-0.15619,-0.023788,3.3268,35.0673,-0.047379,24.8272,9.8507,2.58,-0.1359,0.45005,-0.57246,-0.47147,3.603,-0.052374,1.0512,-0.032694,3.2822,2.2647,1.4557,-0.011567,-0.0075232,-0.36773,0.28577,5.9691,3.3277,-0.49923,2.8637,-0.010084
AMP1CPR1FUS1DOX3TMP1,0.72105,1,0.96508,0.8358,0.58829,0.76045,0,0.86291,0.73872,1,0.55336,0.58822,1,1,0.48354,0.68579,0.64839,0.70935,1,0.55479,0.30457,1,1,0.42508,1,0.76852,0.5346,0.46617,0.54388,0.54532,0.6409,Inf,-1,2.1982,1.9166,NaN,-0.33793,-0.00011793,NaN,NaN,-0.016597,-0.014488,0.38625,1.7376,3.0006,0.81274,-0.14094,6.6263,21.0429,-0.13548,4.619,9.8507,-0.063275,-0.068912,1.5602,-0.098221,-0.60168,1.0936,-0.020063,13.1117,0.12274,1.3404,0.69989,0.47755,0.81956,0.62224,-0.554,-0.41943,3.0709,-0.33942,-0.43458,1.2137,13.4771
AMP1CPR1FUS1DOX3TMP2,0.72105,1,0.96508,0.8358,0.50535,0.76045,0,0.86291,0.67549,1,0.55336,0.48753,1,1,0.61721,0.68579,0.64839,0.58399,1,0.48773,0.2866,1,1,0.40275,1,0.76852,0.61833,0.50808,0.37272,0.52919,0.67523,Inf,-1,2.1982,2.207,NaN,-0.33793,-0.035257,NaN,NaN,2.3481,-0.014488,0.38625,1.5579,3.0006,0.88535,-0.058959,6.6263,29.0335,-0.046452,6.0617,9.8507,-0.063275,-0.1444,1.5602,-0.27166,-0.65742,1.0936,-0.00044983,-0.12366,-0.10839,1.3404,1.7351,1.0136,0.3727,1.2439,-0.554,-0.19686,2.2644,-0.2363,-0.32935,1.8035,0.66447
AMP1CPR1FUS1DOX3TMP3,0.72105,1,0.96508,0.8358,0.45672,0.76045,0,0.86291,0.56146,1,0.55336,0.49747,1,1,0.97185,0.68579,0.64839,0.52609,1,0.26818,0.45352,1,1,0.8747,0.88926,0.76852,0.63239,0.85662,0.37815,0.83911,0.4389,Inf,-1,2.1982,1.8221,NaN,-0.33793,Inf,NaN,NaN,7.8692,-0.014488,0.38625,1.5445,3.0006,-0.15619,0.98237,6.6263,35.0673,6.5736,5.8974,9.8507,-0.063275,-0.1359,1.5602,-0.57246,-0.55258,1.0936,-0.052374,-0.002522,-0.40464,1.3404,2.2647,3.2036,0.58881,5.3295,-0.554,0.28577,6.0683,4.5997,0.18939,0.90673,-0.65444
AMP1CPR1FUS2DOX1TMP1,0.72105,1,0.57048,1,0.58829,0.76045,0.82746,0.67005,0.73872,1,0.93356,0.58822,0.96366,0.37807,0.45311,0.82094,0.79831,0.70935,0.61106,0.6609,0.47841,1,1,0.46269,0.37142,0.9007,0.85102,0.70269,0.32574,0.84718,0.85832,Inf,2.6149,-0.070725,1.9166,NaN,NaN,-0.00011793,NaN,0.18077,-0.22979,2.5739,Inf,1.7376,1.255,1.2753,0.33038,Inf,2.8288,-0.21351,0.15248,-0.29208,16.0824,-0.068912,-0.43518,-0.051571,-0.21732,-0.26214,1.2512,1.2447,-0.30217,3.0751,1.854,1.6971,0.25494,2.1781,31.0343,-0.17385,1.0488,-0.073256,0.25135,1.8763,0.29315
