combinations,X1,X2,X3,X4,X5,X1X2,X1X3,X1X4,X1X5,X2X3,X2X4,X2X5,X3X4,X3X5,X4X5,X1X2X3,X1X2X4,X1X2X5,X1X3X4,X1X3X5,X1X4X5 ,X2X3X4,X2X3X5,X2X4X5,X3X4X5,X1X2X3X4,X1X2X3X5,X1X2X4X5,X1X3X4X5,X2X3X4X5,X1X2X3X4X5,NET_12,NET_13,NET_14,NET_15,NET_23,NET_24,NET_25,NET_34,NET_35,NET_45,NET_123,NET_124,NET_125,NET_134,NET_135,NET_145 ,NET_234,NET_235,NET_245,NET_345,EM_123,EM_124,EM_125,EM_134,EM_135,EM_145 ,EM_234,EM_235,EM_245,EM_345,NET_1234,NET_1235,NET_1245,NET_1345,NET_2345,EM_1234,EM_1235,EM_1245,EM_1345,EM_2345,NET_12345,EM_12345
AMP1FOX1STR1CPR1DOX1,1,1,1,1,0.82727,0.65518,0,0.75288,0.80417,0.88917,0.88057,0.76505,1,0.84777,0.7822,0.52473,0.52473,0.42355,0,0.82865,0.7262,0.84915,1,0.76505,0.78581,0.52958,0.91851,0.72601,0,0.85584,0.60199,-0.34482,-1,-0.24712,-0.027927,-0.11083,-0.11943,-0.075221,NaN,Inf,-0.054491,-0.47527,-0.47527,-0.48802,-1,Inf,-0.12218,-0.15085,Inf,-0.075221,-0.050124,2.1516,0.64412,-0.072553,NaN,318.8237,2.5159,0.71651,7.336,1.3408,-0.021033,-0.47042,Inf,-0.12241,-1,Inf,-0.38963,-0.40016,0.54231,NaN,-0.18597,-0.27232,3.9543
AMP1FOX1STR1CPR1DOX2,1,1,1,1,0.6682,0.65518,0,0.75288,0.80113,0.88917,0.88057,0.74066,1,0.72086,0.74732,0.52473,0.52473,0.40329,0,0.65175,0.79648,0.84915,1,0.82493,0.82959,0.52958,0.84631,0.61884,0.70219,0.78646,0.64519,-0.34482,-1,-0.24712,Inf,-0.11083,-0.11943,Inf,NaN,Inf,Inf,-0.47527,-0.47527,-0.39645,-1,-0.02461,Inf,-0.15085,Inf,Inf,Inf,2.1516,0.64412,-0.37298,NaN,2.5117,0.38363,0.71651,2.2437,0.56042,0.22469,-0.47042,Inf,-0.07387,Inf,Inf,-0.38963,-0.16234,0.78983,-0.063378,-0.31724,-0.034442,0.17096
AMP1FOX1STR1CPR1DOX3,1,1,1,1,0.64473,0.65518,0,0.75288,0.66209,0.88917,0.88057,0.68374,1,0.69641,0.73566,0.52473,0.52473,0.40635,0,0.97365,0.76064,0.84915,1,0.70695,0.75876,0.52958,0.72454,0.52473,0.059904,0.79308,0.43611,-0.34482,-1,-0.24712,Inf,-0.11083,-0.11943,Inf,NaN,Inf,Inf,-0.47527,-0.47527,-0.36973,-1,Inf,Inf,-0.15085,Inf,Inf,Inf,2.1516,0.64412,-0.1513,NaN,13.0998,1.5414,0.71651,3.7046,0.071337,-0.036316,-0.47042,Inf,-0.18612,-0.90709,Inf,-0.38963,-0.5343,-0.039511,-0.9455,-0.22969,-0.32357,1.7382
AMP1FOX1STR1CPR2DOX1,1,1,1,1,0.82727,0.65518,0,0.78792,0.80417,0.88917,0.70396,0.76505,0.78454,0.84777,0.73825,0.52473,0.42701,0.42355,0.43763,0.82865,0.69052,0.90065,1,0.75646,0.81497,0.6841,0.91851,0.50995,0,0.78356,0.52155,-0.34482,-1,-0.21208,-0.027927,-0.11083,-0.29604,-0.075221,-0.21546,Inf,-0.10761,-0.47527,-0.57299,-0.48802,-0.56237,Inf,-0.1653,-0.09935,Inf,-0.085606,-0.014877,2.1516,0.55096,-0.072553,2.0236,318.8237,1.3451,1.6028,7.336,2.1509,3.4214,-0.3159,Inf,-0.38357,-1,-0.052842,-0.63281,-0.40016,-0.24189,-1,-0.47675,-0.36955,1.3482
AMP1FOX1STR1CPR2DOX2,1,1,1,1,0.6682,0.65518,0,0.78792,0.80113,0.88917,0.70396,0.74066,0.78454,0.72086,0.7433,0.52473,0.42701,0.40329,0.43763,0.65175,0.84871,0.90065,1,0.76495,0.86539,0.6841,0.84631,0.97386,0.68239,0.81429,0.40997,-0.34482,-1,-0.21208,Inf,-0.11083,-0.29604,Inf,-0.21546,Inf,Inf,-0.47527,-0.57299,-0.39645,-0.56237,-0.02461,Inf,-0.09935,Inf,Inf,Inf,2.1516,0.55096,-0.37298,2.0236,2.5117,0.54892,1.6028,2.2437,0.99623,1.6704,-0.3159,Inf,Inf,Inf,Inf,-0.63281,-0.16234,2.113,-0.4461,-0.41988,-0.38646,-0.062592
AMP1FOX1STR1CPR2DOX3,1,1,1,1,0.64473,0.65518,0,0.78792,0.66209,0.88917,0.70396,0.68374,0.78454,0.69641,0.73107,0.52473,0.42701,0.40635,0.43763,0.97365,0.64831,0.90065,1,0.65845,0.75049,0.6841,0.72454,0.57431,0.69761,0.97315,0.63685,-0.34482,-1,-0.21208,Inf,-0.11083,-0.29604,Inf,-0.21546,Inf,Inf,-0.47527,-0.57299,-0.36973,-0.56237,Inf,Inf,-0.09935,Inf,Inf,Inf,2.1516,0.55096,-0.1513,2.0236,13.0998,0.35292,1.6028,3.7046,0.63199,0.77259,-0.3159,Inf,-0.10922,Inf,Inf,-0.63281,-0.5343,1.092,-0.49607,-0.2192,-0.012223,5.3381
AMP1FOX1STR1CPR3DOX1,1,1,1,0.99553,0.82727,0.65518,0,0.73268,0.80417,0.88917,0.60932,0.76505,0.66616,0.84777,0.69687,0.52473,0.41106,0.42355,0.4945,0.82865,0.61703,0.71854,1,0.70018,0.73467,0.82633,0.91851,0.688,0.34865,0.62167,0.20204,-0.34482,-1,-0.26402,-0.027927,-0.11083,-0.38794,-0.075221,-0.33085,Inf,-0.15385,-0.47527,-0.58709,-0.48802,-0.50327,Inf,-0.25079,-0.27823,Inf,-0.14982,-0.10794,2.1516,0.6729,-0.072553,1.835,318.8237,1.0728,1.2484,7.336,2.0395,2.727,-0.16995,Inf,-0.16462,-0.57666,-0.24516,-0.60955,-0.40016,-0.030658,-0.7933,-0.56594,-0.75468,1.1741
AMP1FOX1STR1CPR3DOX2,1,1,1,0.99553,0.6682,0.65518,0,0.73268,0.80113,0.88917,0.60932,0.74066,0.66616,0.72086,0.70861,0.52473,0.41106,0.40329,0.4945,0.65175,0.62645,0.71854,1,0.63044,0.72181,0.82633,0.84631,0.616,0.28173,0.79287,0.48037,-0.34482,-1,-0.26402,Inf,-0.11083,-0.38794,Inf,-0.33085,Inf,14.5148,-0.47527,-0.58709,-0.39645,-0.50327,-0.02461,-0.058271,-0.27823,Inf,-0.052269,18.933,2.1516,0.6729,-0.37298,1.835,2.5117,-0.058418,1.2484,2.2437,0.93267,1.8876,-0.16995,Inf,-0.07397,-0.57647,42.6979,-0.60955,-0.16234,47.0923,-0.73512,-0.3207,-0.27787,1.8087
AMP1FOX1STR1CPR3DOX3,1,1,1,0.99553,0.64473,0.65518,0,0.73268,0.66209,0.88917,0.60932,0.68374,0.66616,0.69641,0.71519,0.52473,0.41106,0.40635,0.4945,0.97365,0.5935,0.71854,1,0.58244,0.62631,0.82633,0.72454,0.61332,0.17795,0.72148,0.28016,-0.34482,-1,-0.26402,Inf,-0.11083,-0.38794,Inf,-0.33085,Inf,25.4257,-0.47527,-0.58709,-0.36973,-0.50327,Inf,-0.075322,-0.27823,Inf,-0.092552,-0.024201,2.1516,0.6729,-0.1513,1.835,13.0998,0.33631,1.2484,3.7046,0.68997,0.57703,-0.16995,Inf,-0.044443,-0.72274,27.6086,-0.60955,-0.5343,1.8319,-0.87023,-0.32566,-0.56351,1.4023
AMP1FOX1STR2CPR1DOX1,1,1,0.89292,1,0.82727,0.65518,0,0.75288,0.80417,1,0.88057,0.76505,0.85264,0.54059,0.7822,0.36712,0.52473,0.42355,0,0.84086,0.7262,1,1,0.76505,0.54418,0.61185,1,0.72601,0.95401,0.80111,0.41285,-0.34482,-1,-0.24712,-0.027927,NaN,-0.11943,-0.075221,-0.045114,-0.26818,-0.054491,-0.58885,-0.47527,-0.48802,-1,1.1533,-0.12218,Inf,2.9498,-0.075221,-0.26332,2.8281,0.64412,-0.072553,NaN,4.8443,2.5159,2.1995,12.913,1.3408,1.0488,-0.31477,2.9498,-0.12241,2.4307,0.70466,-0.14101,-0.3778,0.54231,-0.14903,-0.32494,-0.4411,-0.44624
