combinations,X1,X2,X3,X4,X5,X1X2,X1X3,X1X4,X1X5,X2X3,X2X4,X2X5,X3X4,X3X5,X4X5,X1X2X3,X1X2X4,X1X2X5,X1X3X4,X1X3X5,X1X4X5 ,X2X3X4,X2X3X5,X2X4X5,X3X4X5,X1X2X3X4,X1X2X3X5,X1X2X4X5,X1X3X4X5,X2X3X4X5,X1X2X3X4X5,NET_12,NET_13,NET_14,NET_15,NET_23,NET_24,NET_25,NET_34,NET_35,NET_45,NET_123,NET_124,NET_125,NET_134,NET_135,NET_145 ,NET_234,NET_235,NET_245,NET_345,EM_123,EM_124,EM_125,EM_134,EM_135,EM_145 ,EM_234,EM_235,EM_245,EM_345,NET_1234,NET_1235,NET_1245,NET_1345,NET_2345,EM_1234,EM_1235,EM_1245,EM_1345,EM_2345,NET_12345,EM_12345
AMP1FOX1ERY1CPR1TMP1,0.78509,0.91359,0.94368,0.95763,0.88486,0.42945,0.66681,0.52938,0.87446,0.81906,0.86125,0.69499,0.92711,0.8197,0.86739,0.31256,0.29928,0.79449,0.49772,0.86306,0.8725,0.74673,0.84507,0.8616,0.51493,0.41904,0.83081,0.80554,0.86306,0.56938,0.81526,-0.40125,-0.099978,-0.29588,1.9886,-0.049962,-0.015584,-0.14029,NaN,-0.018357,0.53394,-0.53822,-0.56428,1.0625,-0.29848,1.602,1.7294,-0.095543,0.67384,0.78993,-0.35605,0.086495,0.47658,4.5127,0.96486,0.73239,1.1509,-0.058212,4.6307,30.4978,-0.37552,-0.35351,1.2456,1.1153,1.4957,-0.22061,3.3535,-0.13161,-0.22521,0.64142,-0.17021,1.1426,-0.087302
AMP1FOX1ERY1CPR1TMP2,0.78509,0.91359,0.94368,0.95763,0.81628,0.42945,0.66681,0.52938,0.92315,0.81906,0.86125,0.96293,0.92711,0.81987,0.90106,0.31256,0.29928,0.75853,0.49772,0.85462,0.91231,0.74673,0.92711,0.78332,0.59094,0.41904,0.84352,0.69986,0.89962,0.26698,0.7069,-0.40125,-0.099978,-0.29588,1.9571,-0.049962,-0.015584,NaN,NaN,1.078,NaN,-0.53822,-0.56428,0.86696,-0.29848,1.3856,1.7423,-0.095543,1.9849,0.67725,-0.1989,0.086495,0.47658,-0.026227,0.96486,0.016441,0.31904,-0.058212,0.033147,-0.23208,-0.35548,-0.35351,1.2512,0.62022,1.5561,-0.60384,3.3535,0.51203,0.46936,1.1823,-0.3906,0.69457,-0.24648
AMP1FOX1ERY1CPR1TMP3,0.78509,0.91359,0.94368,0.95763,0.94913,0.42945,0.66681,0.52938,0.91092,0.81906,0.86125,0.91237,0.92711,0.85192,0.92787,0.31256,0.29928,0.87024,0.49772,0.88272,0.93616,0.74673,0.89962,0.57194,0.71344,0.41904,0.86739,0.69417,0.8772,0.88334,0.6429,-0.40125,-0.099978,-0.29588,NaN,-0.049962,-0.015584,NaN,NaN,-0.04885,NaN,-0.53822,-0.56428,1.8161,-0.29848,2.192,3.1125,-0.095543,0.85344,-0.31123,-0.16822,0.086495,0.47658,1.4743,0.96486,1.0464,1.4979,-0.058212,43.712,-0.34866,-0.16648,-0.35351,1.5768,0.31724,1.8246,0.7673,3.3535,-0.051491,-0.036083,0.013633,3.966,0.16304,-0.46856
AMP1FOX1ERY1CPR2TMP1,0.78509,0.91359,0.94368,0.96589,0.88486,0.42945,0.66681,0.78513,0.87446,0.81906,0.88676,0.69499,0.86933,0.8197,0.88407,0.31256,0.62668,0.79449,0.82836,0.86306,0.91963,0.87024,0.84507,0.68721,0.71495,0.68906,0.83081,0.76313,0.92972,0.89857,0.75717,-0.40125,-0.099978,1.0014,1.9886,-0.049962,0.1392,-0.14029,-0.046258,-0.018357,0.97394,-0.53822,-0.095419,1.0625,1.6227,1.602,2.1792,0.46384,0.67384,-0.11989,-0.11356,0.086495,6.5925,4.5127,24.6411,0.73239,0.14283,3.2979,4.6307,-0.021034,-0.085942,0.26873,1.2456,0.87236,1.9523,1.0926,-0.077429,-0.13161,-0.22082,-0.053365,0.24996,0.86484,-0.17304
AMP1FOX1ERY1CPR2TMP2,0.78509,0.91359,0.94368,0.96589,0.81628,0.42945,0.66681,0.78513,0.92315,0.81906,0.88676,0.96293,0.86933,0.81987,0.97589,0.31256,0.62668,0.75853,0.82836,0.85462,0.94985,0.87024,0.92711,0.62948,0.54772,0.68906,0.84352,0.92181,0.94121,0.70606,0.63977,-0.40125,-0.099978,1.0014,1.9571,-0.049962,0.1392,NaN,-0.046258,1.078,NaN,-0.53822,-0.095419,0.86696,1.6227,1.3856,1.9919,0.46384,1.9849,-0.1261,-0.26384,0.086495,6.5925,-0.026227,24.6411,0.016441,-0.10452,3.2979,0.033147,-0.43028,-0.41381,0.26873,1.2512,1.6226,1.7769,0.19277,-0.077429,0.51203,2.2393,1.0275,2.0407,0.42203,-0.60587
AMP1FOX1ERY1CPR2TMP3,0.78509,0.91359,0.94368,0.96589,0.94913,0.42945,0.66681,0.78513,0.91092,0.81906,0.88676,0.91237,0.86933,0.85192,0.76528,0.31256,0.62668,0.87024,0.82836,0.88272,0.95467,0.87024,0.89962,0.95706,0.64523,0.68906,0.86739,0.6366,0.95234,0.94246,0.74431,-0.40125,-0.099978,1.0014,NaN,-0.049962,0.1392,NaN,-0.046258,-0.04885,-0.16523,-0.53822,-0.095419,1.8161,1.6227,2.192,3.5946,0.46384,0.85344,1.5715,-0.25417,0.086495,6.5925,1.4743,24.6411,1.0464,0.90689,3.2979,43.712,4.3924,0.064836,0.26873,1.5768,-0.031841,2.5795,1.2343,-0.077429,-0.051491,-0.50925,-0.11931,-0.076903,0.75221,0.26171
AMP1FOX1ERY1CPR3TMP1,0.78509,0.91359,0.94368,1,0.88486,0.42945,0.66681,0.83723,0.87446,0.81906,0.92315,0.69499,0.7739,0.8197,0.77584,0.31256,0.60643,0.79449,0.7215,0.86306,0.9799,0.8645,0.84507,0.62871,0.51095,0.60994,0.83081,0.71579,0.95763,0.93102,0.88787,-0.40125,-0.099978,Inf,1.9886,-0.049962,NaN,-0.14029,-0.17991,-0.018357,-0.1232,-0.53822,-0.15451,1.0625,-0.026152,1.602,3.155,0.045995,0.67384,-0.22228,-0.3881,0.086495,2.2096,4.5127,5.5813,0.73239,0.64139,5.624,4.6307,0.27285,-0.098201,-0.098866,1.2456,0.53928,2.3321,1.3784,-0.10416,-0.13161,-0.31957,0.11442,0.44648,1.5521,-0.088443
AMP1FOX1ERY1CPR3TMP2,0.78509,0.91359,0.94368,1,0.81628,0.42945,0.66681,0.83723,0.92315,0.81906,0.92315,0.96293,0.7739,0.81987,0.94453,0.31256,0.60643,0.75853,0.7215,0.85462,0.9606,0.8645,0.92711,0.41692,0.87404,0.60994,0.84352,0.38395,0.97769,0.96293,0.90953,-0.40125,-0.099978,Inf,1.9571,-0.049962,NaN,NaN,-0.17991,1.078,NaN,-0.53822,-0.15451,0.86696,-0.026152,1.3856,2.2168,0.045995,1.9849,-0.44094,2.2565,0.086495,2.2096,-0.026227,5.5813,0.016441,-0.099213,5.624,0.033147,-0.61677,0.42054,-0.098866,1.2512,-0.3442,2.068,2.3032,-0.10416,0.51203,1.6549,0.20445,6.937,1.535,-0.21545
AMP1FOX1ERY1CPR3TMP3,0.78509,0.91359,0.94368,1,0.94913,0.42945,0.66681,0.83723,0.91092,0.81906,0.92315,0.91237,0.7739,0.85192,0.93061,0.31256,0.60643,0.87024,0.7215,0.88272,0.90458,0.8645,0.89962,0.99069,0.97769,0.60994,0.86739,0.77375,0.9949,0.95942,0.67865,-0.40125,-0.099978,Inf,NaN,-0.049962,NaN,NaN,-0.17991,-0.04885,NaN,-0.53822,-0.15451,1.8161,-0.026152,2.192,3.9917,0.045995,0.85344,2.6589,1.7084,0.086495,2.2096,1.4743,5.5813,1.0464,-0.043657,5.624,43.712,1.5861,4.9715,-0.098866,1.5768,0.89126,3.5616,1.4809,-0.10416,-0.051491,-0.27288,-0.088804,-0.2498,0.25392,0.086695
AMP1FOX1ERY2CPR1TMP1,0.78509,0.91359,1,0.95763,0.88486,0.42945,0.77211,0.52938,0.87446,0.84265,0.86125,0.69499,0.98293,0.61388,0.86739,0.40678,0.29928,0.79449,0.56159,0.85719,0.8725,0.8409,0.86933,0.8616,0.39262,0.51397,0.81062,0.80554,0.88637,0.86933,0.83559,-0.40125,-0.016536,-0.29588,1.9886,-0.077647,-0.015584,-0.14029,NaN,-0.30624,0.53394,-0.43287,-0.56428,1.0625,-0.25303,1.7976,1.7294,-0.038836,0.79686,0.78993,-0.53666,0.66431,0.47658,4.5127,3.3355,1.2299,1.1509,2.5819,2.751,30.4978,-0.37707,-0.25171,1.1697,1.1153,1.8452,0.8597,3.5713,-0.33357,-0.22521,0.24272,0.033131,1.2848,-0.12745
