combinations,X1,X2,X3,X4,X5,X1X2,X1X3,X1X4,X1X5,X2X3,X2X4,X2X5,X3X4,X3X5,X4X5,X1X2X3,X1X2X4,X1X2X5,X1X3X4,X1X3X5,X1X4X5 ,X2X3X4,X2X3X5,X2X4X5,X3X4X5,X1X2X3X4,X1X2X3X5,X1X2X4X5,X1X3X4X5,X2X3X4X5,X1X2X3X4X5,NET_12,NET_13,NET_14,NET_15,NET_23,NET_24,NET_25,NET_34,NET_35,NET_45,NET_123,NET_124,NET_125,NET_134,NET_135,NET_145 ,NET_234,NET_235,NET_245,NET_345,EM_123,EM_124,EM_125,EM_134,EM_135,EM_145 ,EM_234,EM_235,EM_245,EM_345,NET_1234,NET_1235,NET_1245,NET_1345,NET_2345,EM_1234,EM_1235,EM_1245,EM_1345,EM_2345,NET_12345,EM_12345
CPR1ERY1STR1FUS1TMP1,1,1,1,0.90019,1,1,0.74736,1,0.73252,0.91452,0.92814,0.9508,0.89698,0.86829,0.86058,0.76626,0.63277,0.85938,0,0.84836,0.79507,0,0.89063,0.91417,0.84578,0.56034,1,0.80007,0.30188,0,0,NaN,-0.25264,NaN,-0.26748,NaN,NaN,NaN,-0.0035732,-0.13171,-0.043999,-0.23374,-0.29707,-0.14062,-1,-0.15164,-0.11678,-1,-0.10937,Inf,-0.06045,1.2211,-0.38444,3.5783,-1,1.3014,1.2535,-1,1.1658,5.9989,2.4979,-0.37754,0,-0.11122,-0.66465,-1,1.4616,-0.15714,6.0412,0.30424,NaN,-1,NaN
CPR1ERY1STR1FUS1TMP2,1,1,1,0.90019,1,1,0.74736,1,0.90105,0.91452,0.92814,0.93072,0.89698,1,0.95397,0.76626,0.63277,0.87342,0,0.9196,0.55168,0,0.75693,0.89094,0.60122,0.56034,0.86996,0.49855,0.11567,0,0,NaN,-0.25264,NaN,NaN,NaN,NaN,NaN,-0.0035732,NaN,NaN,-0.23374,-0.29707,-0.12658,-1,-0.080402,-0.38716,-1,-0.24307,-0.010279,-0.33212,1.2211,-0.38444,0.6012,-1,2.7407,-0.42814,-1,-0.10447,-0.031117,-0.36763,-0.37754,-0.13004,-0.44618,-0.87151,-1,1.4616,0.14012,0.87656,1.204,NaN,-1,NaN
CPR1ERY1STR1FUS1TMP3,1,1,1,0.90019,1,1,0.74736,1,0.93385,0.91452,0.92814,0.81219,0.89698,1,1,0.76626,0.63277,1,0,0.6567,0.72194,0,0.88361,0.90446,1,0.56034,0.9777,0.71962,0.38023,0.16739,0,NaN,-0.25264,NaN,NaN,NaN,NaN,-0.18781,-0.0035732,NaN,NaN,-0.23374,-0.29707,0,-1,-0.3433,-0.19801,-1,-0.11639,Inf,Inf,1.2211,-0.38444,3.8391,-1,-0.035984,-0.306,-1,1.8355,0.35673,0.032227,-0.37754,-0.022295,-0.2006,-0.57761,-0.81405,1.4616,0.075274,1.4488,2.1812,0.48327,-1,-1
CPR1ERY1STR1FUS2TMP1,1,1,1,1,1,1,0.74736,0.90105,0.73252,0.91452,0.94924,0.9508,1,0.86829,1,0.76626,0.83369,0.85938,0.83537,0.84836,0.64816,0.23164,0.89063,0.95097,0.96402,0.88922,1,0.8375,0,0,0.56312,NaN,-0.25264,NaN,-0.26748,NaN,NaN,NaN,NaN,-0.13171,NaN,-0.23374,-0.16631,-0.14062,-0.16463,-0.15164,-0.35184,-0.76836,-0.10937,-0.04903,-0.035983,1.2211,-0.019524,3.5783,1.8895,1.3014,0.1474,-0.73182,1.1658,1.0352,Inf,-0.11078,0,-0.1625,-1,-1,12.8356,-0.15714,0.46914,-1,-1,-0.43688,7.1559
CPR1ERY1STR1FUS2TMP2,1,1,1,1,1,1,0.74736,0.90105,0.90105,0.91452,0.94924,0.93072,1,1,0.38955,0.76626,0.83369,0.87342,0.83537,0.9196,0.91581,0.23164,0.75693,0.93675,1,0.88922,0.86996,0.89258,0.52662,0.45899,0.74515,NaN,-0.25264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61045,-0.23374,-0.16631,-0.12658,-0.16463,-0.080402,-0.084189,-0.76836,-0.24307,-0.063252,0,1.2211,-0.019524,0.6012,1.8895,2.7407,3.6593,-0.73182,-0.10447,5.5582,5498481637111668,-0.11078,-0.13004,-0.10742,-0.47338,-0.54101,12.8356,0.14012,-0.40493,-0.72077,-0.42155,-0.25485,4.4174
CPR1ERY1STR1FUS2TMP3,1,1,1,1,1,1,0.74736,0.90105,0.93385,0.91452,0.94924,0.81219,1,1,0.81596,0.76626,0.83369,1,0.83537,0.6567,0.81916,0.23164,0.88361,0.87706,1,0.88922,0.9777,0.62906,0,0.5193,0.49394,NaN,-0.25264,NaN,NaN,NaN,NaN,-0.18781,NaN,NaN,-0.18404,-0.23374,-0.16631,0,-0.16463,-0.3433,-0.18084,-0.76836,-0.11639,-0.12294,0,1.2211,-0.019524,3.8391,1.8895,-0.035984,1.0194,-0.73182,1.8355,1.2763,Inf,-0.11078,-0.022295,-0.37094,-1,-0.4807,12.8356,0.075274,-0.44798,-1,0.011095,-0.50606,6.1507
CPR1ERY1STR1FUS3TMP1,1,1,1,0.88361,1,1,0.74736,1,0.73252,0.91452,0.84337,0.9508,0.73062,0.86829,0.78424,0.76626,1,0.85938,0.87258,0.84836,1,0.89413,0.89063,1,0.77599,1,1,1,0.90748,0.71876,0.8087,NaN,-0.25264,NaN,-0.26748,NaN,-0.045546,NaN,-0.17314,-0.13171,-0.11246,-0.23374,Inf,-0.14062,-0.012479,-0.15164,Inf,Inf,-0.10937,Inf,-0.1218,1.2211,0.34578,3.5783,6.7981,1.3014,19.7257,2.4123,1.1658,3.5771,1.2103,Inf,0,Inf,Inf,-0.18656,-0.14442,-0.15714,-0.29409,-0.39902,-0.46977,-0.08478,1.7896
CPR1ERY1STR1FUS3TMP2,1,1,1,0.88361,1,1,0.74736,1,0.90105,0.91452,0.84337,0.93072,0.73062,1,0.82569,0.76626,1,0.87342,0.87258,0.9196,1,0.89413,0.75693,0.91161,0.73252,1,0.86996,0.80783,0.80453,0.74706,1,NaN,-0.25264,NaN,NaN,NaN,-0.045546,NaN,-0.17314,NaN,-0.065551,-0.23374,Inf,-0.12658,-0.012479,-0.080402,Inf,Inf,-0.24307,Inf,-0.17099,1.2211,0.34578,0.6012,6.7981,2.7407,2.4861,2.4123,-0.10447,1.9088,1.0328,Inf,-0.13004,-0.085762,-0.089503,-0.15454,-0.14442,0.14012,-0.30293,-0.33057,-0.22159,Inf,2.5643
CPR1ERY1STR1FUS3TMP3,1,1,1,0.88361,1,1,0.74736,1,0.93385,0.91452,0.84337,0.81219,0.73062,1,1,0.76626,1,1,0.87258,0.6567,1,0.89413,0.88361,0.96718,1,1,0.9777,1,0.5877,0.9179,0.81822,NaN,-0.25264,NaN,NaN,NaN,-0.045546,-0.18781,-0.17314,NaN,NaN,-0.23374,Inf,0,-0.012479,-0.3433,Inf,Inf,-0.11639,Inf,Inf,1.2211,0.34578,3.8391,6.7981,-0.035984,-0.054765,2.4123,1.8355,2.2769,1.3145,Inf,-0.022295,Inf,-0.33489,Inf,-0.14442,0.075274,-0.17534,-0.40313,-0.309,-0.074005,3.4314
CPR1ERY1STR2FUS1TMP1,1,1,0.95554,0.90019,1,1,0.90318,1,0.73252,0.99544,0.92814,0.9508,0.79288,0.79356,0.86058,0.71175,0.63277,0.85938,0,0.95577,0.79507,0.23164,0.96563,0.91417,0.81314,0.40175,1,0.80007,0.26975,0.5242,0.29126,NaN,NaN,NaN,-0.26748,NaN,NaN,NaN,-0.078221,-0.16952,-0.043999,-0.25513,-0.29707,-0.14062,-1,Inf,-0.11678,-0.7307,Inf,Inf,-0.054669,-0.24529,-0.38444,3.5783,-1,2.1936,1.2535,-0.72924,25.1809,5.9989,1.9397,-0.53294,Inf,-0.11122,-0.68639,-0.39058,1.351,-0.053623,6.0412,-0.067953,0.43934,-0.6614,-0.80796
