combinations,X1,X2,X3,X4,X5,X1X2,X1X3,X1X4,X1X5,X2X3,X2X4,X2X5,X3X4,X3X5,X4X5,X1X2X3,X1X2X4,X1X2X5,X1X3X4,X1X3X5,X1X4X5 ,X2X3X4,X2X3X5,X2X4X5,X3X4X5,X1X2X3X4,X1X2X3X5,X1X2X4X5,X1X3X4X5,X2X3X4X5,X1X2X3X4X5,NET_12,NET_13,NET_14,NET_15,NET_23,NET_24,NET_25,NET_34,NET_35,NET_45,NET_123,NET_124,NET_125,NET_134,NET_135,NET_145 ,NET_234,NET_235,NET_245,NET_345,EM_123,EM_124,EM_125,EM_134,EM_135,EM_145 ,EM_234,EM_235,EM_245,EM_345,NET_1234,NET_1235,NET_1245,NET_1345,NET_2345,EM_1234,EM_1235,EM_1245,EM_1345,EM_2345,NET_12345,EM_12345
AMP1FOX1STR1FUS1TMP1,0.95314,1,1,1,0.77644,0.64715,0.63335,0.47372,0.57256,1,1,0.47121,1,0.53984,0.69284,0.34305,0,1,0,0.76459,0.86929,0.66343,0.58188,0.73426,0.75979,0,0.95702,0.44158,0,0.41435,0,-0.32103,-0.33551,-0.50299,-0.22633,NaN,NaN,-0.39312,NaN,-0.30473,-0.10768,-0.64008,-1,7.1438,-1,0.67433,3.5516,-0.33657,-0.25058,-0.054328,-0.021452,0.051262,-1,2.3599,-1,1.6942,3.0288,-0.33657,1.4677,4.1464,3.6309,-1,5.9625,-0.40331,-1,-0.46634,NaN,-0.43877,-0.73539,NaN,-0.53294,-1,NaN
AMP1FOX1STR1FUS1TMP2,0.95314,1,1,1,0.41772,0.64715,0.63335,0.47372,0.51138,1,1,0.39626,1,0.4005,0.70448,0.34305,0,1,0,0.71849,0.89109,0.66343,0.54672,0.70426,0.67063,0,0.88899,0,0,0.67131,0,-0.32103,-0.33551,-0.50299,5.7841,NaN,NaN,-0.051389,NaN,-0.041231,Inf,-0.64008,-1,30.744,-1,16.3637,25.1805,-0.33657,Inf,Inf,Inf,0.051262,-1,6.8652,-1,3.6885,0.79332,-0.33657,9.7358,0.074104,-0.024184,-1,25.0732,-1,-1,Inf,NaN,-0.35842,NaN,NaN,-0.03756,-1,NaN
AMP1FOX1STR1FUS1TMP3,0.95314,1,1,1,0.45186,0.64715,0.63335,0.47372,0.44788,1,1,0.39583,1,0.43451,0.58169,0.34305,0,1,0,0.71531,0.62768,0.66343,0.55734,0.61939,0.66929,0,0.96034,0.76145,0.0418,0.38485,0,-0.32103,-0.33551,-0.50299,0.81205,NaN,NaN,-0.124,NaN,-0.038384,Inf,-0.64008,-1,26.885,-1,13.4411,9.3029,-0.33657,Inf,Inf,Inf,0.051262,-1,20.5409,-1,644.4709,1.9347,-0.33657,10.3122,0.722,0.80837,-1,25.0121,15.62,-0.90294,-0.14829,NaN,-0.34592,-0.35497,NaN,-0.47551,-1,NaN
AMP1FOX1STR1FUS2TMP1,0.95314,1,1,0.8142,0.77644,0.64715,0.63335,0.975,0.57256,1,0.80515,0.47121,0.79501,0.53984,0.63681,0.34305,0.43638,1,0,0.76459,0.76876,0.92852,0.58188,0.59337,0.65818,0.61537,0.95702,0.4146,0.10863,0.7083,0,-0.32103,-0.33551,NaN,-0.22633,NaN,-0.011115,-0.39312,-0.023574,-0.30473,0.032105,-0.64008,-0.43768,7.1438,-1,0.67433,0.95582,Inf,-0.25058,-0.061392,0.18024,0.051262,-0.39158,2.3599,-1,1.6942,0.90431,15.7528,1.4677,88.5605,22.2873,-0.20704,5.9625,-0.31192,-0.81973,0.52761,2.6143,-0.43877,-0.59885,-0.79999,-0.30298,-1,-1
AMP1FOX1STR1FUS2TMP2,0.95314,1,1,0.8142,0.41772,0.64715,0.63335,0.975,0.51138,1,0.80515,0.39626,0.79501,0.4005,0.69323,0.34305,0.43638,1,0,0.71849,0.68149,0.92852,0.54672,0.55142,0.60506,0.61537,0.88899,0.24708,0.057664,0.3939,0.037278,-0.32103,-0.33551,NaN,5.7841,NaN,-0.011115,-0.051389,-0.023574,-0.041231,4.5498,-0.64008,-0.43768,30.744,-1,16.3637,3.8195,Inf,Inf,2.7226,3.4138,0.051262,-0.39158,6.8652,-1,3.6885,-0.18486,15.7528,9.7358,-0.17941,-0.098526,-0.20704,25.0732,-0.2378,-0.82212,0.693,2.6143,-0.35842,-0.6616,-0.84417,-0.40309,-0.88501,1.1268
AMP1FOX1STR1FUS2TMP3,0.95314,1,1,0.8142,0.45186,0.64715,0.63335,0.975,0.44788,1,0.80515,0.39583,0.79501,0.43451,0.59054,0.34305,0.43638,1,0,0.71531,0.55265,0.92852,0.55734,0.49182,0.36599,0.61537,0.96034,0.33266,0.036479,0.31336,0,-0.32103,-0.33551,NaN,0.81205,NaN,-0.011115,-0.124,-0.023574,-0.038384,2.6518,-0.64008,-0.43768,26.885,-1,13.4411,1.996,Inf,Inf,1.476,-0.0051905,0.051262,-0.39158,20.5409,-1,644.4709,-0.17114,15.7528,10.3122,-0.090616,-0.35535,-0.20704,25.0121,-0.051327,-0.89597,-0.14825,2.6143,-0.34592,-0.55362,NaN,-0.34518,-1,NaN
AMP1FOX1STR1FUS3TMP1,0.95314,1,1,1,0.77644,0.64715,0.63335,0.68392,0.57256,1,0.46495,0.47121,0.53153,0.53984,0.49904,0.34305,0.41687,1,0.72636,0.76459,0.60175,0.7376,0.58188,0.48235,0.49248,0.64824,0.95702,0.48929,0.39652,0.51328,0.21739,-0.32103,-0.33551,-0.28245,-0.22633,NaN,-0.53505,-0.39312,-0.46847,-0.30473,-0.35727,-0.64008,-0.56263,7.1438,-0.23793,0.67433,-0.18688,-0.2624,-0.25058,-0.37877,-0.36572,0.051262,0.95429,2.3599,1.3731,1.6942,1.3349,1.582,1.4677,1.2083,1.1552,-0.31989,5.9625,-0.33885,-0.4642,-0.33894,-0.56664,-0.43877,-0.75376,-0.78817,-0.6923,-0.70626,1.0175
AMP1FOX1STR1FUS3TMP2,0.95314,1,1,1,0.41772,0.64715,0.63335,0.68392,0.51138,1,0.46495,0.39626,0.53153,0.4005,0.52104,0.34305,0.41687,1,0.72636,0.71849,0.45139,0.7376,0.54672,0.4097,0.37353,0.64824,0.88899,0.27531,0.21644,0.48742,0.18802,-0.32103,-0.33551,-0.28245,5.7841,NaN,-0.53505,-0.051389,-0.46847,-0.041231,Inf,-0.64008,-0.56263,30.744,-0.23793,16.3637,2.72,-0.2624,Inf,-0.019198,-0.1058,0.051262,0.95429,6.8652,1.3731,3.6885,-0.092488,1.582,9.7358,1.6326,0.75967,-0.31989,25.0732,-0.30851,-0.45639,Inf,-0.56664,-0.35842,-0.72392,-0.72627,-0.35758,-0.52776,1.0587
AMP1FOX1STR1FUS3TMP3,0.95314,1,1,1,0.45186,0.64715,0.63335,0.68392,0.44788,1,0.46495,0.39583,0.53153,0.43451,0.51413,0.34305,0.41687,1,0.72636,0.71531,0.40631,0.7376,0.55734,0.44121,0.58128,0.64824,0.96034,0.34087,0.12559,0.55915,0.08371,-0.32103,-0.33551,-0.28245,0.81205,NaN,-0.53505,-0.124,-0.46847,-0.038384,Inf,-0.64008,-0.56263,26.885,-0.23793,13.4411,-0.056586,-0.2624,Inf,-0.023561,Inf,0.051262,0.95429,20.5409,1.3731,644.4709,0.27078,1.582,10.3122,36.0476,6.5925,-0.31989,25.0121,-0.20854,-0.7084,Inf,-0.56664,-0.34592,-0.71044,-0.88546,-0.47132,-0.80563,0.97324
AMP1FOX1STR2FUS1TMP1,0.95314,1,1,1,0.77644,0.64715,0.49924,0.47372,0.57256,0.9662,1,0.47121,0.78964,0.54702,0.69284,0.32517,0,1,0,0.99158,0.86929,0.55148,0.67277,0.73426,0.72221,0,0.94526,0.44158,0,0.43582,0,-0.32103,-0.47621,-0.50299,-0.22633,NaN,NaN,-0.39312,-0.21036,-0.29549,-0.10768,-0.65884,-1,7.1438,-1,6.9124,3.5516,-0.44852,-0.13352,-0.054328,-0.069842,0.48531,-1,2.3599,0.2761,2.5639,3.0288,-0.27038,1.7884,4.1464,1.7095,-1,5.6394,-0.40331,-1,-0.43869,NaN,-0.56473,-0.73539,NaN,-0.60487,-1,NaN
