AMP1+CPR1+DOX1+ERY1,0.6237,10
AMP1+CPR1+DOX1+ERY2,0.66809,10
AMP1+CPR1+DOX1+ERY3,0.66058,10
AMP1+CPR1+DOX1+FOX1,0.32863,7
AMP1+CPR1+DOX1+FOX2,0.40465,8
AMP1+CPR1+DOX1+FOX3,0.53433,10
AMP1+CPR1+DOX1+FUS1,0.15029,7
AMP1+CPR1+DOX1+FUS2,0.35397,7
AMP1+CPR1+DOX1+FUS3,0.46377,9
AMP1+CPR1+DOX1+STR1,0.1918,7
AMP1+CPR1+DOX1+STR2,0.28797,7
AMP1+CPR1+DOX1+STR3,0.3748,7
AMP1+CPR1+DOX1+TMP1,0.82245,10
AMP1+CPR1+DOX1+TMP2,0.80892,10
AMP1+CPR1+DOX1+TMP3,0.7907,10
AMP1+CPR1+DOX2+ERY1,0.6725,10
AMP1+CPR1+DOX2+ERY2,0.67347,10
AMP1+CPR1+DOX2+ERY3,0.68731,10
AMP1+CPR1+DOX2+FOX1,0.28419,7
AMP1+CPR1+DOX2+FOX2,0.50523,8
AMP1+CPR1+DOX2+FOX3,0.45588,10
AMP1+CPR1+DOX2+FUS1,0.22368,7
AMP1+CPR1+DOX2+FUS2,0.36702,7
AMP1+CPR1+DOX2+FUS3,0.50546,9
AMP1+CPR1+DOX2+STR1,0.34821,7
AMP1+CPR1+DOX2+STR2,0.26212,7
AMP1+CPR1+DOX2+STR3,0.37278,7
AMP1+CPR1+DOX2+TMP1,0.81063,10
AMP1+CPR1+DOX2+TMP2,0.86319,10
AMP1+CPR1+DOX2+TMP3,0.83225,10
AMP1+CPR1+DOX3+ERY1,0.68727,10
AMP1+CPR1+DOX3+ERY2,0.69888,10
AMP1+CPR1+DOX3+ERY3,0.68828,10
AMP1+CPR1+DOX3+FOX1,0.22976,7
AMP1+CPR1+DOX3+FOX2,0.3537,8
AMP1+CPR1+DOX3+FOX3,0.47776,10
AMP1+CPR1+DOX3+FUS1,0.20698,7
AMP1+CPR1+DOX3+FUS2,0.39243,7
AMP1+CPR1+DOX3+FUS3,0.53195,9
AMP1+CPR1+DOX3+STR1,0.12127,7
AMP1+CPR1+DOX3+STR2,0.289,7
AMP1+CPR1+DOX3+STR3,0.38873,7
AMP1+CPR1+DOX3+TMP1,0.74314,10
AMP1+CPR1+DOX3+TMP2,0.82194,10
AMP1+CPR1+DOX3+TMP3,0.80688,NaN
AMP1+CPR1+ERY1+FOX1,0.30356,7
AMP1+CPR1+ERY1+FOX2,0.35134,7
AMP1+CPR1+ERY1+FOX3,0.5787,10
AMP1+CPR1+ERY1+FUS1,0.17299,7
AMP1+CPR1+ERY1+FUS2,0.17584,7
AMP1+CPR1+ERY1+FUS3,0.47129,8
AMP1+CPR1+ERY1+STR1,0.35689,7
AMP1+CPR1+ERY1+STR2,0.30072,7
AMP1+CPR1+ERY1+STR3,0.34111,7
AMP1+CPR1+ERY1+TMP1,0.66973,10
AMP1+CPR1+ERY1+TMP2,0.75062,10
AMP1+CPR1+ERY1+TMP3,0.70784,10
AMP1+CPR1+ERY2+FOX1,0.27132,7
AMP1+CPR1+ERY2+FOX2,0.37908,7
AMP1+CPR1+ERY2+FOX3,0.61098,10
AMP1+CPR1+ERY2+FUS1,0.23168,7
AMP1+CPR1+ERY2+FUS2,0.25548,7
AMP1+CPR1+ERY2+FUS3,0.39695,9
AMP1+CPR1+ERY2+STR1,0.33377,7
AMP1+CPR1+ERY2+STR2,0.21056,7
AMP1+CPR1+ERY2+STR3,0.23247,7
AMP1+CPR1+ERY2+TMP1,0.80231,10
AMP1+CPR1+ERY2+TMP2,0.76998,10
AMP1+CPR1+ERY2+TMP3,0.71144,10
AMP1+CPR1+ERY3+FOX1,0.33859,7
AMP1+CPR1+ERY3+FOX2,0.38525,8
AMP1+CPR1+ERY3+FOX3,0.62892,10
AMP1+CPR1+ERY3+FUS1,0.25471,7
AMP1+CPR1+ERY3+FUS2,0.33895,7
AMP1+CPR1+ERY3+FUS3,0.54326,9
AMP1+CPR1+ERY3+STR1,0.31121,7
AMP1+CPR1+ERY3+STR2,0.21867,7
AMP1+CPR1+ERY3+STR3,0.12574,7
AMP1+CPR1+ERY3+TMP1,0.80832,10
AMP1+CPR1+ERY3+TMP2,0.86966,10
AMP1+CPR1+ERY3+TMP3,0.63344,10
AMP1+CPR1+FOX1+FUS1,0.078963,3
AMP1+CPR1+FOX1+FUS2,0.14452,4
AMP1+CPR1+FOX1+FUS3,0.14519,6
AMP1+CPR1+FOX1+STR1,0.15379,4
AMP1+CPR1+FOX1+STR2,0.18568,3
AMP1+CPR1+FOX1+STR3,0.16817,5
AMP1+CPR1+FOX1+TMP1,0.42244,8
AMP1+CPR1+FOX1+TMP2,0.29419,8
AMP1+CPR1+FOX1+TMP3,0.28461,8
AMP1+CPR1+FOX2+FUS1,0.091043,3
AMP1+CPR1+FOX2+FUS2,0.15963,5
AMP1+CPR1+FOX2+FUS3,0.25535,6
AMP1+CPR1+FOX2+STR1,0.082236,5
AMP1+CPR1+FOX2+STR2,0.074338,4
AMP1+CPR1+FOX2+STR3,0.16368,5
AMP1+CPR1+FOX2+TMP1,0.53078,8
AMP1+CPR1+FOX2+TMP2,0.45976,8
AMP1+CPR1+FOX2+TMP3,0.44606,8
AMP1+CPR1+FOX3+FUS1,0.15988,7
AMP1+CPR1+FOX3+FUS2,0.26414,7
AMP1+CPR1+FOX3+FUS3,0.31964,9
AMP1+CPR1+FOX3+STR1,0.23496,7
AMP1+CPR1+FOX3+STR2,0.30804,7
AMP1+CPR1+FOX3+STR3,0.29595,7
AMP1+CPR1+FOX3+TMP1,0.60585,10
AMP1+CPR1+FOX3+TMP2,0.54216,10
AMP1+CPR1+FOX3+TMP3,0.68527,10
AMP1+CPR1+FUS1+STR1,0.040886,4
AMP1+CPR1+FUS1+STR2,0.045897,4
AMP1+CPR1+FUS1+STR3,0.034988,4
AMP1+CPR1+FUS1+TMP1,0.30729,7
AMP1+CPR1+FUS1+TMP2,0.23607,7
AMP1+CPR1+FUS1+TMP3,0.238,7
AMP1+CPR1+FUS2+STR1,0.10379,4
AMP1+CPR1+FUS2+STR2,0.029131,4
AMP1+CPR1+FUS2+STR3,0.058244,5
AMP1+CPR1+FUS2+TMP1,0.32783,7
AMP1+CPR1+FUS2+TMP2,0.38173,7
AMP1+CPR1+FUS2+TMP3,0.35061,7
AMP1+CPR1+FUS3+STR1,0.12066,6
AMP1+CPR1+FUS3+STR2,0.14407,6
AMP1+CPR1+FUS3+STR3,0.30446,6
AMP1+CPR1+FUS3+TMP1,0.54556,9
AMP1+CPR1+FUS3+TMP2,0.50858,9
AMP1+CPR1+FUS3+TMP3,0.42853,9
AMP1+CPR1+STR1+TMP1,0.40437,7
AMP1+CPR1+STR1+TMP2,0.22473,6
AMP1+CPR1+STR1+TMP3,0.188,6
AMP1+CPR1+STR2+TMP1,0.30117,7
AMP1+CPR1+STR2+TMP2,0.16341,7
AMP1+CPR1+STR2+TMP3,0.19338,7
AMP1+CPR1+STR3+TMP1,0.35824,7
AMP1+CPR1+STR3+TMP2,0.24497,7
AMP1+CPR1+STR3+TMP3,0.23471,7
AMP1+CPR2+DOX1+ERY1,0.69689,10
AMP1+CPR2+DOX1+ERY2,0.67321,10
AMP1+CPR2+DOX1+ERY3,0.67413,10
AMP1+CPR2+DOX1+FOX1,0.34406,7
AMP1+CPR2+DOX1+FOX2,0.35162,8
AMP1+CPR2+DOX1+FOX3,0.42836,10
AMP1+CPR2+DOX1+FUS1,0.20117,7
AMP1+CPR2+DOX1+FUS2,0.33855,7
AMP1+CPR2+DOX1+FUS3,0.54159,10
AMP1+CPR2+DOX1+STR1,0.16911,7
AMP1+CPR2+DOX1+STR2,0.22418,7
AMP1+CPR2+DOX1+STR3,0.27337,7
AMP1+CPR2+DOX1+TMP1,0.86941,10
AMP1+CPR2+DOX1+TMP2,0.8318,10
AMP1+CPR2+DOX1+TMP3,0.79278,10
AMP1+CPR2+DOX2+ERY1,0.7625,10
AMP1+CPR2+DOX2+ERY2,0.72388,10
AMP1+CPR2+DOX2+ERY3,0.68738,10
AMP1+CPR2+DOX2+FOX1,0.29871,7
AMP1+CPR2+DOX2+FOX2,0.38044,8
AMP1+CPR2+DOX2+FOX3,0.45668,10
AMP1+CPR2+DOX2+FUS1,0.2855,7
AMP1+CPR2+DOX2+FUS2,0.30407,7
AMP1+CPR2+DOX2+FUS3,0.50014,10
AMP1+CPR2+DOX2+STR1,0.18758,6
AMP1+CPR2+DOX2+STR2,0.21903,7
AMP1+CPR2+DOX2+STR3,0.34355,7
AMP1+CPR2+DOX2+TMP1,0.79587,10
AMP1+CPR2+DOX2+TMP2,0.89716,10
AMP1+CPR2+DOX2+TMP3,0.85091,10
AMP1+CPR2+DOX3+ERY1,0.70509,10
AMP1+CPR2+DOX3+ERY2,0.7806,10
AMP1+CPR2+DOX3+ERY3,0.7202,10
