AMP1+CPR1+DOX1+ERY1+FOX1,0.34233,18
AMP1+CPR1+DOX1+ERY1+FOX2,0.52378,19
AMP1+CPR1+DOX1+ERY1+FOX3,0.60671,25
AMP1+CPR1+DOX1+ERY1+FUS1,0.018645,18
AMP1+CPR1+DOX1+ERY1+FUS2,0.23082,18
AMP1+CPR1+DOX1+ERY1+FUS3,0.48385,20
AMP1+CPR1+DOX1+ERY1+STR1,0.30356,18
AMP1+CPR1+DOX1+ERY1+STR2,0.097541,18
AMP1+CPR1+DOX1+ERY1+STR3,0.24089,18
AMP1+CPR1+DOX1+ERY1+TMP1,0.85303,25
AMP1+CPR1+DOX1+ERY1+TMP2,0.92112,25
AMP1+CPR1+DOX1+ERY1+TMP3,0.8073,25
AMP1+CPR1+DOX1+ERY2+FOX1,0.36079,18
AMP1+CPR1+DOX1+ERY2+FOX2,0.51544,20
AMP1+CPR1+DOX1+ERY2+FOX3,0.59207,25
AMP1+CPR1+DOX1+ERY2+FUS1,0.064471,18
AMP1+CPR1+DOX1+ERY2+FUS2,0.089755,18
AMP1+CPR1+DOX1+ERY2+FUS3,0.4884,21
AMP1+CPR1+DOX1+ERY2+STR1,0.4188,18
AMP1+CPR1+DOX1+ERY2+STR2,0.23344,18
AMP1+CPR1+DOX1+ERY2+STR3,0.34102,18
AMP1+CPR1+DOX1+ERY2+TMP1,0.89328,25
AMP1+CPR1+DOX1+ERY2+TMP2,0.86665,25
AMP1+CPR1+DOX1+ERY2+TMP3,0.8459,25
AMP1+CPR1+DOX1+ERY3+FOX1,0.39207,18
AMP1+CPR1+DOX1+ERY3+FOX2,0.5893,21
AMP1+CPR1+DOX1+ERY3+FOX3,0.53159,25
AMP1+CPR1+DOX1+ERY3+FUS1,0.076001,18
AMP1+CPR1+DOX1+ERY3+FUS2,0.23082,18
AMP1+CPR1+DOX1+ERY3+FUS3,0.40822,23
AMP1+CPR1+DOX1+ERY3+STR1,0.24272,18
AMP1+CPR1+DOX1+ERY3+STR2,0.27241,18
AMP1+CPR1+DOX1+ERY3+STR3,0.24385,18
AMP1+CPR1+DOX1+ERY3+TMP1,0.882,25
AMP1+CPR1+DOX1+ERY3+TMP2,0.90004,25
AMP1+CPR1+DOX1+ERY3+TMP3,0.86892,25
AMP1+CPR1+DOX1+FOX1+FUS1,0.053749,10
