AMP1+FOX1+FUS1+CPR1+TMP1,AMP1+CPR1,AMP+CPR,-0.11621,0.58234,Additive
AMP1+FOX1+FUS1+CPR2+TMP1,AMP1+CPR2,AMP+CPR,-0.0739,0.61694,Additive
AMP1+FOX1+FUS1+CPR3+TMP1,AMP1+CPR3,AMP+CPR,-0.00534,0.70836,Additive
AMP1+FOX1+STR1+ERY1+DOX1,AMP1+DOX1,AMP+DOX,0.08132,0.70294,Additive
AMP1+FUS1+ERY1+DOX2+TMP1,AMP1+DOX2,AMP+DOX,0.35456,0.74198,Additive
AMP1+FUS1+ERY1+DOX3+TMP1,AMP1+DOX3,AMP+DOX,0.05083,0.69311,Additive
AMP1+FOX1+STR1+ERY1+DOX1,AMP1+ERY1,AMP+ERY,-0.08959,0.54998,Additive
AMP1+FUS1+ERY2+DOX1+TMP1,AMP1+ERY2,AMP+ERY,-0.04591,0.55817,Additive
AMP1+FUS1+ERY3+DOX1+TMP1,AMP1+ERY3,AMP+ERY,-0.02336,0.59406,Additive
AMP1+FOX1+ERY1+CPR1+DOX1,AMP1+FOX1,AMP+FOX,-0.33194,0.48343,Additive
AMP1+FOX2+FUS1+DOX1+TMP1,AMP1+FOX2,AMP+FOX,-0.2297,0.49173,Additive
AMP1+FOX3+FUS1+CPR1+TMP1,AMP1+FOX3,AMP+FOX,0.32809,0.68929,Additive
AMP1+CPR1+ERY1+FUS1+TMP1,AMP1+FUS1,AMP+FUS,-0.6707,0.19753,Synergy
AMP1+ERY1+STR1+FUS2+DOX1,AMP1+FUS2,AMP+FUS,-0.36711,0.40225,Additive
AMP1+ERY1+STR1+FUS3+DOX1,AMP1+FUS3,AMP+FUS,-0.18595,0.62327,Additive
AMP1+ERY1+STR1+DOX1+TMP1,AMP1+STR1,AMP+STR,-0.77429,0.10718,Synergy
AMP1+ERY1+STR2+DOX1+TMP1,AMP1+STR2,AMP+STR,-0.80266,0.13297,Synergy
AMP1+FUS1+STR3+DOX1+TMP1,AMP1+STR3,AMP+STR,-0.63532,0.20224,Synergy
