AMP1+CPR1+ERY1+DOX1+TMP1,AMP1+CPR1+DOX1,AMP+CPR+DOX,0.28029,0.80763,Additive
AMP1+CPR1+ERY1+DOX2+TMP1,AMP1+CPR1+DOX2,AMP+CPR+DOX,0.43913,0.8256,Additive
AMP1+CPR1+ERY1+DOX3+TMP1,AMP1+CPR1+DOX3,AMP+CPR+DOX,1.1395,0.87119,Antagonistic
AMP1+CPR1+ERY1+DOX1+TMP1,AMP1+CPR1+ERY1,AMP+CPR+ERY,-0.00773,0.7444,Additive
AMP1+CPR1+ERY2+DOX1+TMP1,AMP1+CPR1+ERY2,AMP+CPR+ERY,-0.01171,0.7577,Additive
AMP1+CPR1+ERY3+DOX1+TMP1,AMP1+CPR1+ERY3,AMP+CPR+ERY,0.42194,0.81217,Additive
AMP1+CPR1+ERY1+DOX1+TMP1,AMP1+CPR1+TMP1,AMP+CPR+TMP,1.558,0.89843,Antagonistic Suppression
AMP1+CPR1+ERY1+DOX1+TMP2,AMP1+CPR1+TMP2,AMP+CPR+TMP,1.5828,0.90004,Antagonistic Suppression
AMP1+CPR1+ERY1+DOX1+TMP3,AMP1+CPR1+TMP3,AMP+CPR+TMP,1.6386,0.90977,Antagonistic Suppression
AMP1+CPR2+ERY1+DOX1+TMP1,AMP1+CPR2+DOX1,AMP+CPR+DOX,0.77691,0.85514,Antagonistic
AMP1+CPR2+ERY1+DOX2+TMP1,AMP1+CPR2+DOX2,AMP+CPR+DOX,1.8452,0.87906,Antagonistic Suppression
AMP1+CPR2+ERY1+DOX3+TMP1,AMP1+CPR2+DOX3,AMP+CPR+DOX,3.1507,0.90523,Antagonistic Suppression
AMP1+CPR2+ERY1+DOX1+TMP1,AMP1+CPR2+ERY1,AMP+CPR+ERY,-0.00388,0.78951,Additive
AMP1+CPR2+ERY2+DOX1+TMP1,AMP1+CPR2+ERY2,AMP+CPR+ERY,-0.10326,0.72635,Additive
AMP1+CPR2+ERY3+DOX1+TMP1,AMP1+CPR2+ERY3,AMP+CPR+ERY,-0.01464,0.80756,Additive
AMP1+CPR2+ERY1+DOX1+TMP1,AMP1+CPR2+TMP1,AMP+CPR+TMP,3.0375,0.90296,Antagonistic Suppression
AMP1+CPR2+ERY1+DOX1+TMP2,AMP1+CPR2+TMP2,AMP+CPR+TMP,2.3584,0.88935,Antagonistic Suppression
AMP1+CPR2+ERY1+DOX1+TMP3,AMP1+CPR2+TMP3,AMP+CPR+TMP,1.1655,0.8671,Antagonistic
AMP1+CPR3+ERY1+DOX1+TMP1,AMP1+CPR3+DOX1,AMP+CPR+DOX,8.6334,0.94967,Antagonistic Suppression
AMP1+CPR3+ERY1+DOX2+TMP1,AMP1+CPR3+DOX2,AMP+CPR+DOX,Inf,0.94065,Antagonistic Suppression
AMP1+CPR3+ERY1+DOX3+TMP1,AMP1+CPR3+DOX3,AMP+CPR+DOX,Inf,0.99376,Antagonistic Suppression
AMP1+CPR3+ERY1+DOX1+TMP1,AMP1+CPR3+ERY1,AMP+CPR+ERY,0.68631,0.84622,Antagonistic
AMP1+CPR3+ERY2+DOX1+TMP1,AMP1+CPR3+ERY2,AMP+CPR+ERY,1.1248,0.86621,Antagonistic
AMP1+CPR3+ERY3+DOX1+TMP1,AMP1+CPR3+ERY3,AMP+CPR+ERY,2.7445,0.9023,Antagonistic Suppression
AMP1+CPR3+ERY1+DOX1+TMP1,AMP1+CPR3+TMP1,AMP+CPR+TMP,Inf,0.94609,Antagonistic Suppression
AMP1+CPR3+ERY1+DOX1+TMP2,AMP1+CPR3+TMP2,AMP+CPR+TMP,Inf,0.97674,Antagonistic Suppression
AMP1+CPR3+ERY1+DOX1+TMP3,AMP1+CPR3+TMP3,AMP+CPR+TMP,6.6369,0.92034,Antagonistic Suppression
AMP1+CPR1+ERY1+DOX1+TMP1,AMP1+DOX1+ERY1,AMP+DOX+ERY,-0.03665,0.77132,Additive
AMP1+CPR1+ERY2+DOX1+TMP1,AMP1+DOX1+ERY2,AMP+DOX+ERY,0.13211,0.82404,Additive
AMP1+CPR1+ERY3+DOX1+TMP1,AMP1+DOX1+ERY3,AMP+DOX+ERY,0.39434,0.84139,Additive
AMP1+CPR1+ERY1+DOX1+TMP1,AMP1+DOX1+TMP1,AMP+DOX+TMP,10.5999,0.97223,Antagonistic Suppression
AMP1+CPR1+ERY1+DOX1+TMP2,AMP1+DOX1+TMP2,AMP+DOX+TMP,13.0212,1,Antagonistic Suppression
AMP1+CPR1+ERY1+DOX1+TMP3,AMP1+DOX1+TMP3,AMP+DOX+TMP,7.1924,0.99626,Antagonistic Suppression
AMP1+CPR1+ERY1+DOX2+TMP1,AMP1+DOX2+ERY1,AMP+DOX+ERY,0.32382,0.82786,Additive
AMP1+CPR1+ERY2+DOX2+TMP1,AMP1+DOX2+ERY2,AMP+DOX+ERY,1.3457,0.87346,Antagonistic Suppression
AMP1+CPR1+ERY3+DOX2+TMP1,AMP1+DOX2+ERY3,AMP+DOX+ERY,4.0174,0.93162,Antagonistic Suppression
AMP1+CPR1+ERY1+DOX2+TMP1,AMP1+DOX2+TMP1,AMP+DOX+TMP,Inf,0.99478,Antagonistic Suppression
AMP1+CPR1+ERY1+DOX2+TMP2,AMP1+DOX2+TMP2,AMP+DOX+TMP,Inf,1,Antagonistic Suppression
AMP1+CPR1+ERY1+DOX2+TMP3,AMP1+DOX2+TMP3,AMP+DOX+TMP,11.9853,0.9756,Antagonistic Suppression
AMP1+CPR1+ERY1+DOX3+TMP1,AMP1+DOX3+ERY1,AMP+DOX+ERY,0.85823,0.85493,Antagonistic
AMP1+CPR1+ERY2+DOX3+TMP1,AMP1+DOX3+ERY2,AMP+DOX+ERY,1.1383,0.86665,Antagonistic
