AMP1+FOX1+CPR1+DOX1+TMP1,AMP1+CPR1+DOX1,AMP+CPR+DOX,0.47199,0.65927,Additive
AMP1+CPR1+STR1+ERY1+DOX2,AMP1+CPR1+DOX2,AMP+CPR+DOX,0.68741,0.71099,Antagonistic
AMP1+FOX1+CPR1+DOX3+TMP1,AMP1+CPR1+DOX3,AMP+CPR+DOX,0.54536,0.73831,Antagonistic
AMP1+FOX1+ERY1+CPR1+TMP1,AMP1+CPR1+ERY1,AMP+CPR+ERY,0.61006,0.57553,Antagonistic
AMP1+FOX1+ERY2+CPR1+TMP1,AMP1+CPR1+ERY2,AMP+CPR+ERY,0.47976,0.53059,Additive
AMP1+FOX1+ERY3+CPR1+DOX1,AMP1+CPR1+ERY3,AMP+CPR+ERY,0.16675,0.54641,Additive
AMP1+FOX1+STR1+CPR1+DOX1,AMP1+CPR1+FOX1,AMP+CPR+FOX,0.49027,0.1779,Additive
AMP1+FOX2+FUS1+CPR1+DOX1,AMP1+CPR1+FOX2,AMP+CPR+FOX,-0.13701,0.22463,Additive
AMP1+FOX3+FUS1+CPR1+TMP1,AMP1+CPR1+FOX3,AMP+CPR+FOX,0.88213,0.6371,Antagonistic
AMP1+FOX1+FUS1+CPR1+DOX1,AMP1+CPR1+FUS1,AMP+CPR+FUS,0.78721,0.25915,Antagonistic
AMP1+FOX1+FUS2+CPR1+TMP1,AMP1+CPR1+FUS2,AMP+CPR+FUS,-0.11651,0.36331,Additive
AMP1+FOX1+FUS3+CPR1+TMP1,AMP1+CPR1+FUS3,AMP+CPR+FUS,-0.04469,0.43628,Additive
AMP1+CPR1+STR1+DOX1+TMP1,AMP1+CPR1+STR1,AMP+CPR+STR,1.013,0.12072,Antagonistic
AMP1+CPR1+STR2+DOX1+TMP1,AMP1+CPR1+STR2,AMP+CPR+STR,0.96873,0.10375,Antagonistic
AMP1+FOX1+STR3+CPR1+DOX1,AMP1+CPR1+STR3,AMP+CPR+STR,0.31821,0.18741,Additive
AMP1+FOX1+STR1+CPR1+TMP1,AMP1+CPR1+TMP1,AMP+CPR+TMP,1.6798,0.73695,Antagonistic Suppression
AMP1+CPR1+STR1+ERY1+TMP2,AMP1+CPR1+TMP2,AMP+CPR+TMP,1.0786,0.74737,Antagonistic
AMP1+FOX1+STR1+CPR1+TMP3,AMP1+CPR1+TMP3,AMP+CPR+TMP,1.2122,0.72418,Antagonistic
AMP1+CPR2+STR1+ERY1+DOX1,AMP1+CPR2+DOX1,AMP+CPR+DOX,0.2,0.67939,Additive
AMP1+CPR2+FUS1+DOX2+TMP1,AMP1+CPR2+DOX2,AMP+CPR+DOX,0.77985,0.67881,Antagonistic
AMP1+CPR2+FUS1+DOX3+TMP1,AMP1+CPR2+DOX3,AMP+CPR+DOX,0.39088,0.72226,Additive
AMP1+CPR2+STR1+ERY1+TMP1,AMP1+CPR2+ERY1,AMP+CPR+ERY,1.4431,0.61911,Antagonistic Suppression
AMP1+CPR2+STR1+ERY2+TMP1,AMP1+CPR2+ERY2,AMP+CPR+ERY,1.0903,0.64421,Antagonistic
AMP1+CPR2+STR1+ERY3+DOX1,AMP1+CPR2+ERY3,AMP+CPR+ERY,0.20925,0.64293,Additive
AMP1+FOX1+FUS1+CPR2+DOX1,AMP1+CPR2+FOX1,AMP+CPR+FOX,-0.16139,0.27465,Additive
AMP1+FOX2+FUS1+CPR2+TMP1,AMP1+CPR2+FOX2,AMP+CPR+FOX,0.10534,0.37162,Additive
AMP1+FOX3+FUS1+CPR2+TMP1,AMP1+CPR2+FOX3,AMP+CPR+FOX,-0.009385,0.55328,Additive
AMP1+CPR2+ERY1+FUS1+TMP1,AMP1+CPR2+FUS1,AMP+CPR+FUS,2.0105,0.28625,Antagonistic Suppression
AMP1+CPR2+ERY1+FUS2+DOX1,AMP1+CPR2+FUS2,AMP+CPR+FUS,0.39782,0.3244,Additive
AMP1+FOX1+FUS3+CPR2+TMP1,AMP1+CPR2+FUS3,AMP+CPR+FUS,1.1137,0.57428,Antagonistic
AMP1+CPR2+STR1+DOX1+TMP1,AMP1+CPR2+STR1,AMP+CPR+STR,1.3292,0.17088,Antagonistic Suppression
AMP1+CPR2+STR2+ERY1+DOX1,AMP1+CPR2+STR2,AMP+CPR+STR,0.90447,0.12159,Antagonistic
AMP1+CPR2+STR3+FUS1+DOX1,AMP1+CPR2+STR3,AMP+CPR+STR,0.69561,0.20987,Antagonistic
AMP1+CPR2+FUS1+DOX1+TMP1,AMP1+CPR2+TMP1,AMP+CPR+TMP,0.93117,0.68695,Antagonistic
AMP1+CPR2+STR1+FUS1+TMP2,AMP1+CPR2+TMP2,AMP+CPR+TMP,0.19715,0.67071,Additive
AMP1+CPR2+STR1+FUS1+TMP3,AMP1+CPR2+TMP3,AMP+CPR+TMP,0.76675,0.69263,Antagonistic
AMP1+CPR3+STR1+ERY1+DOX1,AMP1+CPR3+DOX1,AMP+CPR+DOX,0.80951,0.86468,Antagonistic
AMP1+CPR3+STR1+ERY1+DOX2,AMP1+CPR3+DOX2,AMP+CPR+DOX,1.6696,0.87229,Antagonistic Suppression
AMP1+CPR3+STR1+ERY1+DOX3,AMP1+CPR3+DOX3,AMP+CPR+DOX,-0.025125,0.77776,Additive
