AMP1+CPR1+DOX1+ERY1+FOX1,0.94438,23
AMP1+CPR1+DOX1+ERY1+FOX2,1,24
AMP1+CPR1+DOX1+ERY1+FOX3,1,24
AMP1+CPR1+DOX1+ERY1+FUS1,0,22
AMP1+CPR1+DOX1+ERY1+FUS2,0.95524,23
AMP1+CPR1+DOX1+ERY1+FUS3,1,25
AMP1+CPR1+DOX1+ERY1+STR1,0.51787,21
AMP1+CPR1+DOX1+ERY1+STR2,0.40722,22
AMP1+CPR1+DOX1+ERY1+STR3,0.53542,21
AMP1+CPR1+DOX1+ERY1+TMP1,1,25
AMP1+CPR1+DOX1+ERY1+TMP2,0.98208,24
AMP1+CPR1+DOX1+ERY1+TMP3,0.90334,24
AMP1+CPR1+DOX1+ERY2+FOX1,0.95666,24
AMP1+CPR1+DOX1+ERY2+FOX2,1,24
AMP1+CPR1+DOX1+ERY2+FOX3,1,24
AMP1+CPR1+DOX1+ERY2+FUS1,0,21
AMP1+CPR1+DOX1+ERY2+FUS2,0.77048,24
AMP1+CPR1+DOX1+ERY2+FUS3,1,25
AMP1+CPR1+DOX1+ERY2+STR1,0.84782,21
AMP1+CPR1+DOX1+ERY2+STR2,0.44624,22
AMP1+CPR1+DOX1+ERY2+STR3,0.49583,20
AMP1+CPR1+DOX1+ERY2+TMP1,1,25
AMP1+CPR1+DOX1+ERY2+TMP2,1,24
AMP1+CPR1+DOX1+ERY2+TMP3,0.91748,24
AMP1+CPR1+DOX1+ERY3+FOX1,1,21
AMP1+CPR1+DOX1+ERY3+FOX2,1,24
AMP1+CPR1+DOX1+ERY3+FOX3,0.87471,23
AMP1+CPR1+DOX1+ERY3+FUS1,0,20
AMP1+CPR1+DOX1+ERY3+FUS2,0.72594,24
AMP1+CPR1+DOX1+ERY3+FUS3,0.9967,24
AMP1+CPR1+DOX1+ERY3+STR1,0.40728,19
AMP1+CPR1+DOX1+ERY3+STR2,0.43248,21
AMP1+CPR1+DOX1+ERY3+STR3,0.29157,18
AMP1+CPR1+DOX1+ERY3+TMP1,1,24
AMP1+CPR1+DOX1+ERY3+TMP2,0.82865,23
AMP1+CPR1+DOX1+ERY3+TMP3,0.93089,23
AMP1+CPR1+DOX1+FOX1+FUS1,0.12677,19
AMP1+CPR1+DOX1+FOX1+FUS2,0.50067,21
AMP1+CPR1+DOX1+FOX1+FUS3,0.75412,24
AMP1+CPR1+DOX1+FOX1+STR1,0.60199,21
AMP1+CPR1+DOX1+FOX1+STR2,0.41285,20
AMP1+CPR1+DOX1+FOX1+STR3,0.86057,20
AMP1+CPR1+DOX1+FOX1+TMP1,0.79706,24
AMP1+CPR1+DOX1+FOX1+TMP2,0.71417,22
AMP1+CPR1+DOX1+FOX1+TMP3,0.57206,22
AMP1+CPR1+DOX1+FOX2+FUS1,0,19
AMP1+CPR1+DOX1+FOX2+FUS2,0.61703,23
AMP1+CPR1+DOX1+FOX2+FUS3,0.15489,24
AMP1+CPR1+DOX1+FOX2+STR1,0,21
AMP1+CPR1+DOX1+FOX2+STR2,0,21
AMP1+CPR1+DOX1+FOX2+STR3,1,21
AMP1+CPR1+DOX1+FOX2+TMP1,0.76512,24
AMP1+CPR1+DOX1+FOX2+TMP2,0.68594,24
AMP1+CPR1+DOX1+FOX2+TMP3,0.70002,23
AMP1+CPR1+DOX1+FOX3+FUS1,0,21
AMP1+CPR1+DOX1+FOX3+FUS2,0.083461,24
AMP1+CPR1+DOX1+FOX3+FUS3,0.2322,25
AMP1+CPR1+DOX1+FOX3+STR1,0,22
AMP1+CPR1+DOX1+FOX3+STR2,0,23
AMP1+CPR1+DOX1+FOX3+STR3,0.93108,22
AMP1+CPR1+DOX1+FOX3+TMP1,0.8418,25
AMP1+CPR1+DOX1+FOX3+TMP2,0.7754,24
AMP1+CPR1+DOX1+FOX3+TMP3,0.74487,23
AMP1+CPR1+DOX1+FUS1+STR1,0.2721,16
AMP1+CPR1+DOX1+FUS1+STR2,0.14038,19
AMP1+CPR1+DOX1+FUS1+STR3,0.55261,17
AMP1+CPR1+DOX1+FUS1+TMP1,0.82839,22
AMP1+CPR1+DOX1+FUS1+TMP2,0.60402,21
AMP1+CPR1+DOX1+FUS1+TMP3,0.44425,20
AMP1+CPR1+DOX1+FUS2+STR1,0.55027,19
AMP1+CPR1+DOX1+FUS2+STR2,0,21
AMP1+CPR1+DOX1+FUS2+STR3,0.69094,20
AMP1+CPR1+DOX1+FUS2+TMP1,0.85832,24
AMP1+CPR1+DOX1+FUS2+TMP2,0.83605,24
AMP1+CPR1+DOX1+FUS2+TMP3,0.81753,22
AMP1+CPR1+DOX1+FUS3+STR1,0.79785,19
AMP1+CPR1+DOX1+FUS3+STR2,0.56148,21
